timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2021-03-01T01:26:44+00:00,,,0.0,32.799999999999955,81,0,25,0.0,
2021-03-01T01:26:45+00:00,,,0.0,32.799999999999955,84,0,25,0.0,0.0
2021-03-01T01:26:52+00:00,-37.79593426734209,145.01853263005614,0.0,31.200000000000045,86,77,25,0.0,9.774
2021-03-01T01:26:53+00:00,-37.795964358374476,145.01845652237535,0.00279,31.0,87,78,25,0.0,10.044
2021-03-01T01:26:55+00:00,-37.79584961012006,145.01825443468988,0.00841,29.799999999999955,88,78,26,0.0,10.1448
2021-03-01T01:26:56+00:00,-37.795803090557456,145.01823750324547,0.01125,29.600000000000023,94,78,25,0.0,10.245600000000001
2021-03-01T01:26:58+00:00,-37.79572161845863,145.01824739389122,0.01701,28.600000000000023,98,79,26,0.0,10.346400000000001
2021-03-01T01:26:59+00:00,-37.795688174664974,145.01824035309255,0.01989,28.399999999999977,102,79,26,0.0,10.3788
2021-03-01T01:27:00+00:00,-37.795661771669984,145.01822417601943,0.02277,28.0,102,79,26,0.0,10.3788
2021-03-01T01:27:01+00:00,-37.7956351172179,145.01821051351726,0.02565,27.399999999999977,104,79,26,0.0,10.3788
2021-03-01T01:27:05+00:00,-37.79553210362792,145.0181841943413,0.037200000000000004,26.0,102,77,26,0.0,10.231200000000001
2021-03-01T01:27:07+00:00,-37.795515758916736,145.01815921626985,0.04299,25.399999999999977,102,77,26,0.0,10.134
2021-03-01T01:27:10+00:00,-37.795465886592865,145.01810657791793,0.05123,24.799999999999955,103,76,26,0.0,9.867600000000001
2021-03-01T01:27:13+00:00,-37.79541584663093,145.0180869642645,0.05945,23.600000000000023,103,77,26,0.0,9.633600000000001
2021-03-01T01:27:14+00:00,-37.795387683436275,145.0180755648762,0.062090000000000006,23.200000000000045,104,77,26,0.0,9.5688
2021-03-01T01:27:16+00:00,-37.79534803703427,145.01804555766284,0.06737,22.399999999999977,106,77,26,0.0,9.5436
2021-03-01T01:27:19+00:00,-37.7953068818897,145.01797917298973,0.07548,21.200000000000045,108,77,26,0.0,9.5436
2021-03-01T01:27:23+00:00,-37.795247957110405,145.0178905762732,0.08625,20.0,110,77,26,0.0,9.6444
2021-03-01T01:27:25+00:00,-37.79523320496082,145.01783659681678,0.0916,19.600000000000023,111,76,26,0.0,9.7128
2021-03-01T01:27:29+00:00,-37.79522960074246,145.01770676113665,0.10256,19.0,110,76,26,0.0,9.8496
2021-03-01T01:27:30+00:00,-37.79522440396249,145.0176730658859,0.10529000000000001,18.799999999999955,109,76,26,0.0,9.882000000000001
2021-03-01T01:27:32+00:00,-37.79520562849939,145.01762134954333,0.11077,18.600000000000023,106,76,26,0.0,9.9504
2021-03-01T01:27:35+00:00,-37.79515047557652,145.01754398457706,0.11907999999999999,18.799999999999955,105,77,26,0.0,10.0476
2021-03-01T01:27:38+00:00,-37.79508844949305,145.01747072674334,0.12741,18.799999999999955,108,77,26,0.0,10.0476
2021-03-01T01:27:40+00:00,-37.79504880309105,145.01744348555803,0.13291999999999998,19.0,111,77,26,0.0,9.9504
2021-03-01T01:27:42+00:00,-37.7950185444206,145.01740811392665,0.13844,19.399999999999977,114,77,26,0.0,10.0152
2021-03-01T01:27:43+00:00,-37.795009491965175,145.0173860695213,0.14123,19.600000000000023,115,77,26,0.0,10.0476
2021-03-01T01:27:45+00:00,-37.794977808371186,145.0173503626138,0.14679,20.0,117,77,26,0.0,10.0476
2021-03-01T01:27:49+00:00,-37.794925002381206,145.01723729074,0.15819999999999998,20.399999999999977,120,79,25,0.0,10.486799999999999
2021-03-01T01:27:50+00:00,-37.79489675536752,145.01720401458442,0.1611,20.600000000000023,120,79,25,0.0,10.486799999999999
2021-03-01T01:27:52+00:00,-37.794856522232294,145.0171600934118,0.16712,21.200000000000045,122,79,25,0.0,10.8216
2021-03-01T01:27:55+00:00,-37.79481913894415,145.0170805491507,0.17615999999999998,22.200000000000045,123,78,25,0.0,10.89
2021-03-01T01:27:57+00:00,-37.794802794232965,145.01702061854303,0.18230000000000002,22.799999999999955,126,78,25,0.0,10.854000000000001
2021-03-01T01:28:00+00:00,-37.7947714459151,145.01693286001682,0.19124000000000002,23.399999999999977,126,78,25,0.0,10.6884
2021-03-01T01:28:03+00:00,-37.794723166152835,145.0168307684362,0.20016,23.600000000000023,129,78,25,0.0,10.634400000000001
2021-03-01T01:28:06+00:00,-37.794683603569865,145.01673739403486,0.20902,23.600000000000023,132,78,25,0.0,10.6704
2021-03-01T01:28:09+00:00,-37.79467170126736,145.01664879731834,0.21794,23.600000000000023,134,79,25,0.0,10.7712
2021-03-01T01:28:12+00:00,-37.794652339071035,145.01655768603086,0.22690000000000002,23.600000000000023,134,79,25,0.0,10.7712
2021-03-01T01:28:13+00:00,-37.79463314451277,145.01653195358813,0.22986,23.600000000000023,135,79,25,0.0,10.7028
2021-03-01T01:28:19+00:00,-37.7945317234844,145.01636029221117,0.24766,24.200000000000045,134,79,25,0.0,10.7028
2021-03-01T01:28:20+00:00,-37.794521832838655,145.01632357947528,0.25063,24.200000000000045,135,79,25,0.0,10.7028
2021-03-01T01:28:24+00:00,-37.79446550644934,145.01620581373572,0.26256999999999997,24.200000000000045,138,79,25,0.0,10.7712
2021-03-01T01:28:26+00:00,-37.79443399049342,145.0161447096616,0.26852,24.200000000000045,140,78,25,0.0,10.6704
2021-03-01T01:28:30+00:00,-37.79437858611345,145.01602820120752,0.28016,24.200000000000045,143,78,25,0.0,10.4148
2021-03-01T01:28:32+00:00,-37.794348914176226,145.01596357673407,0.28596,23.799999999999955,143,78,25,0.0,10.5156
2021-03-01T01:28:38+00:00,-37.7942793443799,145.01576224341989,0.30341,23.200000000000045,141,78,25,0.0,10.278
2021-03-01T01:28:44+00:00,-37.79420650564134,145.0155656877905,0.32095,22.799999999999955,141,79,25,0.0,10.9188
2021-03-01T01:28:45+00:00,-37.79420650564134,145.015527298674,0.32398000000000005,23.0,141,79,25,0.0,10.9188
2021-03-01T01:28:51+00:00,-37.794219329953194,145.0153335928917,0.34202999999999995,23.200000000000045,141,76,25,0.0,10.749600000000001
2021-03-01T01:28:52+00:00,-37.79423081316054,145.01529998145998,0.34502,23.200000000000045,141,76,25,0.0,10.749600000000001
2021-03-01T01:28:58+00:00,-37.79426073655486,145.01511499285698,0.36268,23.0,140,77,25,0.0,10.4796
2021-03-01T01:29:03+00:00,-37.79427733272314,145.0149631127715,0.37689999999999996,22.399999999999977,138,76,25,0.0,10.112400000000001
2021-03-01T01:29:04+00:00,-37.79428428970277,145.0149345304817,0.3797,22.200000000000045,138,77,25,0.0,10.0764
2021-03-01T01:29:10+00:00,-37.79429200105369,145.01474099233747,0.39673,21.600000000000023,139,77,25,0.0,10.648800000000001
2021-03-01T01:29:12+00:00,-37.79427372850478,145.01467376947403,0.40264999999999995,21.399999999999977,140,77,25,0.0,10.6812
2021-03-01T01:29:13+00:00,-37.794256545603275,145.01464795321226,0.4057,21.399999999999977,141,77,25,0.0,10.983600000000001
2021-03-01T01:29:16+00:00,-37.79416065663099,145.01454561017454,0.41487,21.600000000000023,143,76,25,0.0,11.0844
2021-03-01T01:29:19+00:00,-37.794079184532166,145.014462294057,0.42404000000000003,22.200000000000045,146,75,25,0.0,10.983600000000001
2021-03-01T01:29:22+00:00,-37.79401556588709,145.0143864378333,0.43310000000000004,22.799999999999955,146,75,25,0.0,10.7172
2021-03-01T01:29:27+00:00,-37.79391875490546,145.01427814364433,0.44774,23.399999999999977,145,76,25,0.0,10.346400000000001
2021-03-01T01:29:31+00:00,-37.79383854009211,145.01420463435352,0.45882999999999996,24.200000000000045,144,76,25,0.0,9.774
2021-03-01T01:29:36+00:00,-37.793655898422,145.01417001709342,0.47245,24.600000000000023,143,76,25,0.0,9.8748
2021-03-01T01:29:37+00:00,-37.79362304136157,145.0141810812056,0.47524,24.600000000000023,143,76,25,0.0,9.8748
2021-03-01T01:29:43+00:00,-37.79346579685807,145.01421553082764,0.4914,25.399999999999977,144,76,25,0.0,9.6084
2021-03-01T01:29:44+00:00,-37.793439561501145,145.01422550529242,0.49407999999999996,25.600000000000023,144,76,25,0.0,9.6408
2021-03-01T01:29:48+00:00,-37.79333814047277,145.0142405088991,0.5049399999999999,25.600000000000023,144,76,25,0.0,9.7416
2021-03-01T01:29:54+00:00,-37.793180057778955,145.0142923090607,0.52113,25.600000000000023,145,76,25,0.0,9.7416
2021-03-01T01:29:55+00:00,-37.79315625317395,145.01429750584066,0.52383,25.600000000000023,145,76,25,0.0,9.7416
2021-03-01T01:30:00+00:00,-37.79301434755325,145.01436539925635,0.53752,25.200000000000045,148,76,25,0.0,10.011600000000001
2021-03-01T01:30:02+00:00,-37.79296053573489,145.0143898744136,0.54313,25.0,152,76,25,0.0,10.1448
2021-03-01T01:30:03+00:00,-37.7929341327399,145.01440010033548,0.5459700000000001,25.0,154,76,25,0.0,10.2132
2021-03-01T01:30:05+00:00,-37.79287948273122,145.0144247431308,0.55169,25.200000000000045,157,76,25,0.0,10.314000000000002
