timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h
2021-01-09T23:49:40+00:00,,,0.0,13.399999999999977,77,31,
2021-01-09T23:49:41+00:00,,,0.0,13.200000000000045,82,31,
2021-01-09T23:49:47+00:00,,,0.0,13.399999999999977,82,31,
2021-01-09T23:49:53+00:00,,,0.0,13.399999999999977,85,31,
2021-01-09T23:49:55+00:00,,,0.0,13.600000000000023,88,31,
2021-01-09T23:50:01+00:00,,,0.0,13.600000000000023,89,31,
2021-01-09T23:50:03+00:00,,,0.0,13.399999999999977,92,31,
2021-01-09T23:50:06+00:00,-37.82247816212475,144.94326431304216,0.0,13.200000000000045,95,31,17.9028
2021-01-09T23:50:07+00:00,-37.82240683212876,144.94321351870894,0.00809,13.200000000000045,96,31,15.217200000000002
2021-01-09T23:50:12+00:00,-37.82210994511843,144.94418221525848,0.07367,13.0,98,31,17.9028
2021-01-09T23:50:14+00:00,-37.82218663953245,144.9444092810154,0.08134000000000001,13.200000000000045,97,31,15.217200000000002
2021-01-09T23:50:17+00:00,-37.82214774750173,144.94451162405312,0.08853,13.200000000000045,98,31,9.81
2021-01-09T23:50:18+00:00,-37.82212897203863,144.94452646002173,0.08853,13.200000000000045,98,31,6.6492
2021-01-09T23:50:20+00:00,-37.82207884825766,144.94454707950354,0.08954999999999999,13.399999999999977,99,31,3.1896
2021-01-09T23:50:36+00:00,-37.82144081778824,144.94458781555295,0.08954999999999999,13.600000000000023,95,31,10.245600000000001
2021-01-09T23:50:37+00:00,-37.82139505259693,144.94462293572724,0.09309999999999999,13.600000000000023,94,31,18.7776
2021-01-09T23:50:38+00:00,-37.821365213021636,144.94465336203575,0.0953,13.399999999999977,93,31,18.7776
2021-01-09T23:50:40+00:00,-37.821318274363875,144.9447422940284,0.1034,13.399999999999977,92,31,21.229200000000002
2021-01-09T23:50:42+00:00,-37.821316849440336,144.94484203867614,0.11219,13.399999999999977,90,31,20.592
2021-01-09T23:50:45+00:00,-37.82131265848875,144.94502115994692,0.12733,13.200000000000045,88,31,20.592
2021-01-09T23:50:47+00:00,-37.821319196373224,144.94513465091586,0.13705,13.200000000000045,89,31,20.7936
2021-01-09T23:50:49+00:00,-37.82132942229509,144.94524344801903,0.14667,13.200000000000045,91,31,19.9512
2021-01-09T23:50:50+00:00,-37.82133135013282,144.94529667310417,0.15136000000000002,13.200000000000045,93,31,16.761599999999998
2021-01-09T23:50:52+00:00,-37.821342162787914,144.94540396146476,0.16088,13.399999999999977,96,31,16.660800000000002
2021-01-09T23:50:53+00:00,-37.82133520580828,144.9454534985125,0.1653,13.399999999999977,96,31,16.1244
2021-01-09T23:50:56+00:00,-37.82131718471646,144.9456006847322,0.17842,13.600000000000023,97,31,17.467200000000002
2021-01-09T23:50:58+00:00,-37.821302600204945,144.94572071358562,0.18913999999999997,13.600000000000023,98,31,21.1284
2021-01-09T23:51:00+00:00,-37.82132137566805,144.94585717096925,0.20113,13.600000000000023,98,31,21.8664
2021-01-09T23:51:04+00:00,-37.82122892327607,144.94615405797958,0.2282,13.600000000000023,98,31,19.584000000000003
2021-01-09T23:51:05+00:00,-37.821201514452696,144.9462431576103,0.23654,13.600000000000023,98,31,19.584000000000003
2021-01-09T23:51:09+00:00,-37.821117946878076,144.9465708900243,0.26686,13.799999999999955,101,31,21.4308
2021-01-09T23:51:11+00:00,-37.82107821665704,144.9467228539288,0.28094,13.799999999999955,102,31,21.6324
2021-01-09T23:51:14+00:00,-37.8210286796093,144.94694598019123,0.30134,13.799999999999955,105,31,21.6324
2021-01-09T23:51:15+00:00,-37.82101325690746,144.9470077548176,0.30701999999999996,14.0,105,31,19.2132
2021-01-09T23:51:17+00:00,-37.820978136733174,144.947119820863,0.31761,14.0,105,31,17.4348
2021-01-09T23:51:19+00:00,-37.82097243703902,144.9472273606807,0.32717,14.200000000000045,105,31,14.745600000000001
2021-01-09T23:51:20+00:00,-37.82099314033985,144.9472643248737,0.33098,14.200000000000045,105,31,13.572000000000001
2021-01-09T23:51:24+00:00,-37.82115340232849,144.94736750610173,0.35058,13.799999999999955,105,31,17.4348
2021-01-09T23:51:29+00:00,-37.82143201678991,144.94746465235949,0.38261,13.600000000000023,106,31,23.410800000000002
2021-01-09T23:51:33+00:00,-37.82166654244065,144.9475418496877,0.4095,13.600000000000023,103,31,23.2452
2021-01-09T23:51:34+00:00,-37.82176989130676,144.9475672468543,0.42119,13.399999999999977,103,31,23.3784
2021-01-09T23:51:36+00:00,-37.82188815996051,144.94759256020188,0.4345,13.399999999999977,102,31,23.3784
2021-01-09T23:51:41+00:00,-37.82217641361058,144.94766120798886,0.46706,13.399999999999977,101,31,23.3784
2021-01-09T23:51:43+00:00,-37.82227247022092,144.94764293543994,0.47773000000000004,13.399999999999977,101,31,19.2816
2021-01-09T23:51:45+00:00,-37.822314128279686,144.94756137952209,0.4863,13.399999999999977,101,31,14.8464
2021-01-09T23:51:46+00:00,-37.822320247069,144.94751687161624,0.49028,13.399999999999977,100,31,13.6368
2021-01-09T23:51:47+00:00,-37.82233248464763,144.94748719967902,0.49318,13.399999999999977,100,31,12.3264
2021-01-09T23:51:49+00:00,-37.82238319516182,144.94744864292443,0.49965,13.600000000000023,100,31,11.6568
2021-01-09T23:51:52+00:00,-37.822447903454304,144.94735216721892,0.51085,14.0,99,31,13.5036
2021-01-09T23:51:55+00:00,-37.82245695590973,144.94721487164497,0.523,14.600000000000023,98,31,13.5036
2021-01-09T23:51:57+00:00,-37.822455782443285,144.94713331572711,0.53019,15.0,98,31,11.6892
2021-01-09T23:51:58+00:00,-37.82246785238385,144.9471052363515,0.53297,15.200000000000045,98,31,9.0036
2021-01-09T23:52:00+00:00,-37.82250766642392,144.9470859579742,0.5377799999999999,15.200000000000045,99,31,9.0036
2021-01-09T23:52:04+00:00,-37.82263926230371,144.9471248500049,0.5528200000000001,15.799999999999955,97,31,14.277600000000001
2021-01-09T23:52:05+00:00,-37.822680585086346,144.94713256135583,0.55743,15.799999999999955,97,31,15.786
2021-01-09T23:52:06+00:00,-37.82272375188768,144.94714689441025,0.56238,16.0,96,31,17.535600000000002
2021-01-09T23:52:10+00:00,-37.82286901026964,144.94717572815716,0.57872,16.399999999999977,96,31,11.556000000000001
2021-01-09T23:52:14+00:00,-37.8230094909668,144.94719441980124,0.5943999999999999,16.799999999999955,99,31,15.483600000000001
2021-01-09T23:52:15+00:00,-37.823054334148765,144.94720824994147,0.59953,16.799999999999955,101,31,15.483600000000001
2021-01-09T23:52:16+00:00,-37.82310311682522,144.9472207389772,0.60503,16.799999999999955,102,31,15.483600000000001
2021-01-09T23:52:18+00:00,-37.8231939766556,144.94724940508604,0.6154400000000001,17.0,104,31,16.8624
2021-01-09T23:52:22+00:00,-37.82336295582354,144.94730464182794,0.63476,17.399999999999977,105,31,16.8948
2021-01-09T23:52:25+00:00,-37.823490193113685,144.94732509367168,0.64896,17.799999999999955,105,31,16.8948
2021-01-09T23:52:28+00:00,-37.823620196431875,144.94730581529438,0.6634800000000001,17.799999999999955,106,31,16.8948
2021-01-09T23:52:29+00:00,-37.82366453669965,144.94730598293245,0.66839,17.799999999999955,106,31,16.693199999999997
2021-01-09T23:52:33+00:00,-37.82379110343754,144.94725544005632,0.68313,17.600000000000023,106,31,12.06
2021-01-09T23:52:35+00:00,-37.82384457997978,144.94722124189138,0.68974,17.200000000000045,105,31,10.346400000000001
2021-01-09T23:52:37+00:00,-37.8238988108933,144.94720757938921,0.6959,16.799999999999955,104,31,10.7136
2021-01-09T23:52:38+00:00,-37.82391901127994,144.94721537455916,0.69823,16.600000000000023,104,31,10.7136
2021-01-09T23:52:41+00:00,-37.82395991496742,144.94725418277085,0.7039500000000001,15.799999999999955,102,31,5.004
2021-01-09T23:52:42+00:00,-37.823954382911325,144.94726759381592,0.70527,15.600000000000023,101,31,5.004
2021-01-09T23:52:45+00:00,-37.823899229988456,144.9472857825458,0.70527,15.200000000000045,102,31,8.028
2021-01-09T23:52:48+00:00,-37.82383494079113,144.9473486468196,0.7142999999999999,15.0,105,31,11.4876
2021-01-09T23:52:50+00:00,-37.823806358501315,144.94740908034146,0.72047,14.600000000000023,107,31,10.177200000000001
2021-01-09T23:52:52+00:00,-37.823807783424854,144.9475022032857,0.72863,14.200000000000045,108,31,14.544
2021-01-09T23:52:55+00:00,-37.82382228411734,144.947677468881,0.74413,13.399999999999977,109,31,17.9712
2021-01-09T23:53:01+00:00,,,0.747,13.200000000000045,109,31,
2021-01-09T23:53:07+00:00,,,0.747,12.799999999999955,108,31,
2021-01-09T23:53:11+00:00,-37.823785319924355,144.94872193783522,0.83435,12.799999999999955,107,31,18.910800000000002
2021-01-09T23:53:12+00:00,-37.82383980229497,144.94884707964957,0.84625,12.799999999999955,107,31,18.241200000000003
2021-01-09T23:53:17+00:00,-37.82390367239714,144.9490538612008,0.86584,14.200000000000045,105,31,17.3988
2021-01-09T23:53:19+00:00,-37.823927057906985,144.9491412844509,0.87389,14.399999999999977,105,31,15.552000000000001
2021-01-09T23:53:21+00:00,-37.82393124885857,144.94924589060247,0.8830800000000001,14.399999999999977,105,31,16.3908
2021-01-09T23:53:24+00:00,-37.823943234980106,144.94940514676273,0.89715,14.399999999999977,105,31,16.3908
2021-01-09T23:53:28+00:00,-37.82396393828094,144.94966448284686,0.9200900000000001,14.0,102,31,18.7776
2021-01-09T23:53:30+00:00,-37.82397667877376,144.94980060495436,0.9321499999999999,14.200000000000045,100,31,19.011599999999998
2021-01-09T23:53:36+00:00,-37.82402269542217,144.95020276866853,0.96792,14.600000000000023,102,31,21.4308
2021-01-09T23:53:38+00:00,-37.82403904013336,144.950341405347,0.98026,14.600000000000023,103,31,21.6648
2021-01-09T23:53:44+00:00,-37.82405429519713,144.95075647719204,1.01686,14.399999999999977,102,31,22.104
2021-01-09T23:53:45+00:00,-37.82405588775873,144.95082604698837,1.02298,14.399999999999977,102,31,22.136400000000002
2021-01-09T23:53:50+00:00,-37.82406703568995,144.95117565616965,1.05379,14.0,99,31,22.204800000000002
2021-01-09T23:53:52+00:00,-37.8240732382983,144.95130666531622,1.06535,13.600000000000023,96,31,22.204800000000002
2021-01-09T23:53:53+00:00,-37.82407441176474,144.95136961340904,1.0708900000000001,13.399999999999977,96,31,22.204800000000002
2021-01-09T23:53:55+00:00,-37.82407726161182,144.95150439441204,1.08276,13.399999999999977,96,31,21.499200000000002
2021-01-09T23:53:59+00:00,-37.824089750647545,144.95175710879266,1.1050499999999999,14.399999999999977,97,31,19.9512
2021-01-09T23:54:01+00:00,-37.82409452833235,144.95183665305376,1.11207,14.600000000000023,98,31,11.520000000000001
2021-01-09T23:54:06+00:00,-37.82409528270364,144.95195659808815,1.1225999999999998,15.0,97,31,5.3064
2021-01-09T23:54:12+00:00,-37.82415563240647,144.95209950953722,1.1225999999999998,15.0,91,31,13.7736
2021-01-09T23:54:13+00:00,-37.8241837117821,144.95211761444807,1.12601,15.0,88,31,13.7736
2021-01-09T23:54:14+00:00,-37.824215395376086,144.95213136076927,1.12972,15.0,84,31,13.7736
2021-01-09T23:54:17+00:00,-37.82432000152767,144.9522059597075,1.14315,15.0,82,31,16.1568
2021-01-09T23:54:18+00:00,-37.8243459854275,144.95225080288947,1.14801,15.0,83,31,16.2252
2021-01-09T23:54:20+00:00,-37.8243874758482,144.95233034715056,1.15627,14.799999999999955,84,31,15.3504
2021-01-09T23:54:21+00:00,-37.82440189272165,144.95238189585507,1.16104,14.799999999999955,85,31,15.6528
2021-01-09T23:54:22+00:00,-37.82442485913634,144.95244400575757,1.16702,14.600000000000023,85,31,20.322
2021-01-09T23:54:24+00:00,-37.824492920190096,144.95257484726608,1.1807,14.0,87,31,22.7736
2021-01-09T23:54:25+00:00,-37.82452879473567,144.9526295810938,1.18695,13.799999999999955,88,31,22.7736
2021-01-09T23:54:26+00:00,-37.82457145862281,144.95271029882133,1.19549,13.399999999999977,91,31,23.3136
2021-01-09T23:54:27+00:00,-37.824599454179406,144.95278640650213,1.2028800000000002,13.200000000000045,91,31,24.7572
2021-01-09T23:54:29+00:00,-37.824644297361374,144.95293552055955,1.2168599999999998,12.799999999999955,92,31,24.991200000000003
2021-01-09T23:54:30+00:00,-37.824667347595096,144.95300693437457,1.2235,13.0,92,31,24.7896
2021-01-09T23:54:33+00:00,-37.82480279915035,144.95318102650344,1.24495,13.200000000000045,93,31,24.6564
2021-01-09T23:54:34+00:00,-37.82484102062881,144.95324472896755,1.25196,13.399999999999977,93,31,24.7572
2021-01-09T23:54:36+00:00,-37.82492131926119,144.9533685296774,1.26603,13.399999999999977,94,31,24.7896
2021-01-09T23:54:37+00:00,-37.8249659948051,144.95343080721796,1.2734,13.399999999999977,95,31,24.7896
2021-01-09T23:54:39+00:00,-37.82503405585885,144.95354161597788,1.28581,13.600000000000023,96,31,24.487199999999998
2021-01-09T23:54:41+00:00,-37.825055262073874,144.95370347052813,1.3003,14.0,98,31,24.6564
2021-01-09T23:54:42+00:00,-37.82504822127521,144.95377991348505,1.30704,14.200000000000045,98,31,26.168400000000002
2021-01-09T23:54:43+00:00,-37.82502131536603,144.95385602116585,1.3143099999999999,14.399999999999977,98,31,22.237199999999998
2021-01-09T23:54:44+00:00,-37.824983512982726,144.9539116770029,1.32077,14.399999999999977,98,31,22.237199999999998
2021-01-09T23:54:49+00:00,-37.82479056157172,144.95421510189772,1.35496,14.799999999999955,98,31,24.386400000000002
2021-01-09T23:54:50+00:00,-37.82476030290127,144.95426455512643,1.36044,14.600000000000023,98,31,24.386400000000002
2021-01-09T23:54:54+00:00,-37.82459333539009,144.95451391674578,1.38918,14.600000000000023,101,31,24.285600000000002
2021-01-09T23:54:56+00:00,-37.82452401705086,144.95462120510638,1.40133,14.600000000000023,103,31,24.285600000000002
2021-01-09T23:54:57+00:00,-37.82447900623083,144.95469278655946,1.40933,14.600000000000023,104,31,24.285600000000002
2021-01-09T23:55:00+00:00,-37.82437046058476,144.95487031526864,1.42908,14.600000000000023,107,31,24.285600000000002
2021-01-09T23:55:01+00:00,-37.82432947307825,144.95492974296212,1.436,14.799999999999955,107,31,24.285600000000002
2021-01-09T23:55:05+00:00,-37.82417113892734,144.95516711845994,1.46323,14.799999999999955,110,31,24.454800000000002
2021-01-09T23:55:09+00:00,-37.82401330769062,144.95539736934006,1.49002,14.600000000000023,109,31,24.386400000000002
2021-01-09T23:55:15+00:00,-37.82381381839514,144.95573876425624,1.52734,14.799999999999955,109,31,23.6484
2021-01-09T23:55:16+00:00,-37.82378406263888,144.9557957611978,1.5333299999999999,14.799999999999955,109,31,23.547600000000003
2021-01-09T23:55:19+00:00,-37.82372547313571,144.95595359243453,1.54864,15.0,108,31,17.802000000000003
2021-01-09T23:55:20+00:00,-37.823716420680285,144.95599600486457,1.5525,15.0,107,31,15.015600000000001
2021-01-09T23:55:22+00:00,-37.823712062090635,144.95605082251132,1.55739,15.200000000000045,104,31,7.9956000000000005
2021-01-09T23:55:23+00:00,-37.82371583394706,144.95606255717576,1.5581800000000001,15.200000000000045,103,31,4.2984
2021-01-09T23:55:24+00:00,-37.82371818087995,144.95606381446123,1.55846,15.399999999999977,102,31,0.0
