timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2020-11-29T05:46:05+00:00,,,0.0,7.800000000000011,73,0,31,0.0,
2020-11-29T05:46:07+00:00,,,0.0,7.600000000000023,70,0,31,0.0,
2020-11-29T05:46:09+00:00,,,0.0,6.199999999999989,69,0,31,0.0,
2020-11-29T05:46:15+00:00,,,0.0,5.600000000000023,71,0,31,0.0,
2020-11-29T05:46:18+00:00,,,0.0,5.600000000000023,74,0,31,0.0,
2020-11-29T05:46:20+00:00,,,0.0,5.600000000000023,75,0,31,0.0,0.0
2020-11-29T05:46:22+00:00,,,0.0,5.399999999999977,76,0,31,0.0,9.0396
2020-11-29T05:46:23+00:00,,,0.0025099999999999996,5.199999999999989,76,0,31,0.0,9.0396
2020-11-29T05:46:25+00:00,,,0.00698,5.0,77,0,31,0.0,7.0596000000000005
2020-11-29T05:47:06+00:00,-37.812417950481176,145.00957254320383,0.00698,4.399999999999977,85,47,31,0.0,12.0924
2020-11-29T05:47:09+00:00,-37.81247318722308,145.00956499949098,0.0192,4.199999999999989,87,57,31,0.0,15.688799999999999
2020-11-29T05:47:10+00:00,-37.812503864988685,145.00956147909164,0.02392,4.0,86,57,31,0.0,16.9956
2020-11-29T05:47:12+00:00,-37.812558179721236,145.00954848714173,0.03445,3.8000000000000114,87,62,31,0.0,19.35
2020-11-29T05:47:16+00:00,-37.81266823410988,145.00951797701418,0.05756,3.1999999999999886,87,63,31,0.0,21.0276
2020-11-29T05:47:19+00:00,-37.8127621114254,145.00950389541686,0.07526000000000001,3.3999999999999773,87,64,31,0.0,21.564
2020-11-29T05:47:22+00:00,-37.81284308061004,145.00948143191636,0.09311,3.6000000000000227,83,59,31,0.0,21.1284
2020-11-29T05:47:24+00:00,-37.81292145140469,145.00944991596043,0.10485,3.6000000000000227,79,54,31,0.0,21.1284
2020-11-29T05:47:26+00:00,-37.81301273033023,145.00943482853472,0.11659,4.0,77,53,31,0.0,21.1284
2020-11-29T05:47:27+00:00,-37.81307525932789,145.00942477025092,0.12240000000000001,4.0,77,40,31,0.0,20.9268
2020-11-29T05:47:29+00:00,-37.813158156350255,145.00940582714975,0.13291,4.0,76,38,31,0.0,18.003600000000002
2020-11-29T05:47:31+00:00,-37.81324247829616,145.0093945953995,0.14292,4.0,76,50,31,0.0,18.003600000000002
2020-11-29T05:47:33+00:00,-37.81338136643171,145.00938202254474,0.15434,4.0,79,56,31,0.0,21.564
2020-11-29T05:47:35+00:00,-37.81355185434222,145.0093713775277,0.16641,4.0,82,57,31,0.0,21.7332
2020-11-29T05:47:37+00:00,-37.813686048612,145.00935344025493,0.1789,3.8000000000000114,84,58,31,0.0,22.5396
2020-11-29T05:47:41+00:00,-37.814069269225,145.00932645052671,0.20433,4.0,87,57,31,0.0,22.942800000000002
2020-11-29T05:47:42+00:00,-37.8141400963068,145.0093261152506,0.21071,4.0,87,58,31,0.0,22.942800000000002
2020-11-29T05:47:48+00:00,-37.814531195908785,145.00927045941353,0.24999000000000002,4.199999999999989,87,61,31,0.0,23.9148
2020-11-29T05:47:50+00:00,-37.81459691002965,145.00924749299884,0.26337,4.0,89,63,31,0.0,24.1524
2020-11-29T05:47:51+00:00,-37.81462574377656,145.00924070365727,0.27009,4.0,93,62,31,0.0,24.217200000000002
2020-11-29T05:47:52+00:00,-37.814655331894755,145.00921186991036,0.27688999999999997,3.8000000000000114,97,63,31,0.0,24.454800000000002
2020-11-29T05:47:54+00:00,-37.81473034992814,145.0091741513461,0.29046,3.6000000000000227,101,63,31,0.0,24.386400000000002
2020-11-29T05:47:56+00:00,-37.81496135517955,145.0091683678329,0.30387000000000003,3.3999999999999773,102,61,31,0.0,24.084000000000003
2020-11-29T05:48:01+00:00,-37.815429233014584,145.00914095900953,0.33694999999999997,4.0,105,60,31,0.0,23.7132
2020-11-29T05:48:04+00:00,-37.815587567165494,145.00908119603992,0.35667000000000004,3.6000000000000227,109,62,31,0.0,23.6484
2020-11-29T05:48:06+00:00,-37.81571698375046,145.00905345194042,0.36989,3.6000000000000227,111,62,31,0.0,23.85
2020-11-29T05:48:08+00:00,-37.8158394433558,145.00903643667698,0.38314,3.6000000000000227,114,61,31,0.0,23.85
2020-11-29T05:48:13+00:00,-37.81610984355211,145.0089939404279,0.41635,3.8000000000000114,116,61,30,0.0,24.015600000000003
2020-11-29T05:48:19+00:00,-37.816414441913366,145.00893828459084,0.45587,4.199999999999989,115,60,30,0.0,23.58
2020-11-29T05:48:21+00:00,-37.81650454737246,145.00892219133675,0.46886,3.8000000000000114,113,60,30,0.0,23.3136
2020-11-29T05:48:22+00:00,-37.816541846841574,145.0089154858142,0.47522000000000003,3.3999999999999773,113,40,30,0.0,22.9104
2020-11-29T05:48:23+00:00,-37.81657822430134,145.00890349969268,0.481,3.0,112,40,30,0.0,20.7936
2020-11-29T05:48:26+00:00,-37.81668777577579,145.00888438895345,0.49444,2.6000000000000227,108,0,30,0.0,14.745600000000001
2020-11-29T05:48:30+00:00,-37.81675893813372,145.00886477530003,0.50617,3.0,107,0,30,0.0,8.262
2020-11-29T05:48:31+00:00,-37.81675893813372,145.00886477530003,0.50769,3.0,107,0,30,0.0,5.4432
2020-11-29T05:48:52+00:00,-37.816819958388805,145.00885630957782,0.50769,3.6000000000000227,94,44,30,0.0,10.1448
