timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-06-07T06:27:19+00:00,-37.821120796725154,144.94263692758977,0.00207,7.4556000000000004,6.600000000000023,110.2,37.5,294.0,15.4,48.25,755.0,110,81,28,running,0.0
2020-06-07T06:27:22+00:00,-37.82109724357724,144.94268395006657,0.009890000000000001,11.0304,6.600000000000023,110.2,37.5,294.0,14.15,48.31,1150.0,113,81,28,running,0.0
2020-06-07T06:27:23+00:00,-37.82106195576489,144.94267087429762,0.013269999999999999,12.1572,6.800000000000011,110.2,37.5,294.0,14.34,48.31,700.0,115,81,28,running,0.0
2020-06-07T06:27:24+00:00,-37.82103697769344,144.94264673441648,0.01823,17.884800000000002,6.800000000000011,110.2,37.5,294.0,14.53,48.31,708.0,115,81,28,running,0.0
2020-06-07T06:27:26+00:00,-37.82098584808409,144.9426166433841,0.028489999999999998,19.047600000000003,6.800000000000011,110.2,37.5,294.0,11.5,48.4,1124.0,118,81,28,running,0.0
2020-06-07T06:27:28+00:00,-37.82095642760396,144.94262368418276,0.03908,19.047600000000003,6.600000000000023,108.2,34.0,242.0,10.03,48.5,1139.0,120,85,28,running,0.5
2020-06-07T06:27:29+00:00,-37.82093832269311,144.94262678548694,0.044219999999999995,18.522,6.199999999999989,108.2,34.0,242.0,9.75,48.5,1152.0,121,85,28,running,0.5
2020-06-07T06:27:30+00:00,-37.82092063687742,144.9426343291998,0.04909,17.535600000000002,5.800000000000011,108.2,34.0,242.0,9.37,48.5,1169.0,122,85,28,running,0.5
2020-06-07T06:27:33+00:00,,,0.06311,16.4376,6.399999999999977,108.2,34.0,242.0,8.87,48.59,1196.0,125,85,28,running,0.5
2020-06-07T06:27:35+00:00,-37.8208505641669,144.94263558648527,0.07216,16.1712,5.800000000000011,108.2,34.0,242.0,8.59,48.68,1220.0,128,85,28,running,0.5
