timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-09-07T05:09:23+00:00,-37.8212184458971,144.94255922734737,0.00159,5.7096,7.199999999999989,103.5,36.5,281.0,8.37,48.81,962.0,81,72,26,running,0.0
2020-09-07T05:09:24+00:00,-37.82123479060829,144.9425754044205,0.00317,5.7096,7.600000000000023,102.5,36.75,273.0,14.25,48.56,626.0,85,79,26,running,0.5
2020-09-07T05:09:26+00:00,-37.82125775702298,144.94261672720313,0.0070599999999999994,7.3656,6.600000000000023,102.5,36.75,273.0,14.71,48.56,823.0,90,79,26,running,0.5
2020-09-07T05:09:27+00:00,-37.82125884667039,144.94263340719044,0.010369999999999999,11.9016,8.600000000000023,102.5,36.75,273.0,13.46,48.56,846.0,91,79,26,running,0.5
2020-09-07T05:09:28+00:00,-37.82126136124134,144.94265779852867,0.01368,11.9016,5.0,102.5,36.75,273.0,12.59,48.43,859.0,94,79,26,running,0.5
2020-09-07T05:09:29+00:00,-37.821277203038335,144.94269258342683,0.017329999999999998,13.1544,6.199999999999989,102.5,36.75,273.0,12.09,48.31,993.0,96,79,26,running,0.5
2020-09-07T05:09:31+00:00,-37.821281142532825,144.94274044409394,0.025,14.432400000000001,6.0,102.5,36.75,273.0,10.81,48.31,1014.0,100,79,26,running,0.5
2020-09-07T05:09:33+00:00,-37.821278627961874,144.94276693090796,0.032670000000000005,13.118400000000001,5.800000000000011,88.7,37.75,272.0,10.53,48.21,1029.0,103,83,26,running,0.5
2020-09-07T05:09:34+00:00,-37.821278627961874,144.94276693090796,0.03619,12.672,5.399999999999977,90.7,38.0,272.0,10.53,48.21,1029.0,106,84,26,running,0.0
2020-09-07T05:09:35+00:00,-37.82128038816154,144.94281772524118,0.039700000000000006,12.672,6.0,95.5,37.25,269.0,10.53,48.21,1029.0,109,83,26,running,0.5
2020-09-07T05:09:37+00:00,-37.82125364989042,144.94286709465086,0.046740000000000004,12.672,7.199999999999989,103.5,36.5,262.0,10.53,48.21,1029.0,110,83,26,running,0.5
2020-09-07T05:09:39+00:00,-37.82122406177223,144.9429343175143,0.05389,12.906,7.800000000000011,102.5,36.5,263.0,10.25,48.53,963.0,115,83,26,running,0.5
2020-09-07T05:09:42+00:00,-37.82122565433383,144.9430347327143,0.06479,13.0068,8.0,101.5,37.0,267.0,10.15,48.53,981.0,118,83,26,running,0.5
2020-09-07T05:09:45+00:00,-37.82124233432114,144.94314713403583,0.07561,13.0068,7.800000000000011,101.5,37.25,265.0,10.15,48.65,997.0,121,84,26,running,0.5
2020-09-07T05:09:47+00:00,-37.82125163823366,144.94323656894267,0.08285,13.0752,7.800000000000011,101.5,37.25,267.0,10.15,48.65,997.0,121,84,26,running,0.0
2020-09-07T05:09:50+00:00,-37.821279717609286,144.94338375516236,0.0938,13.1436,8.0,100.5,37.5,268.0,8.96,48.87,1128.0,124,84,26,running,0.0
2020-09-07T05:09:51+00:00,-37.82129463739693,144.94342449121177,0.09743,13.0752,8.0,100.5,37.5,268.0,8.78,48.87,1145.0,124,84,26,running,0.0
2020-09-07T05:09:55+00:00,-37.8213532269001,144.94359296746552,0.11175,12.8052,8.199999999999989,97.5,37.25,266.0,8.37,48.87,1170.0,127,83,26,running,0.5
2020-09-07T05:09:59+00:00,-37.82140745781362,144.9437707476318,0.12603,12.906,8.399999999999977,97.5,37.25,266.0,7.9,48.87,1189.0,129,84,26,running,0.0
2020-09-07T05:10:04+00:00,-37.821365715935826,144.9439634475857,0.14389,12.8016,8.800000000000011,97.5,37.25,266.0,7.68,48.75,1229.0,129,84,26,running,0.0
2020-09-07T05:10:09+00:00,-37.821352891623974,144.9441190995276,0.16159,12.7656,7.0,94.5,38.5,274.0,7.81,48.75,1166.0,131,84,26,running,0.5
2020-09-07T05:10:11+00:00,-37.82136479392648,144.9442387931049,0.16866,12.6648,6.800000000000011,94.5,38.25,272.0,8.09,48.75,1123.0,131,84,26,running,0.5
2020-09-07T05:10:17+00:00,-37.82134987413883,144.94450500234962,0.18965,12.564000000000002,7.800000000000011,97.5,37.25,266.0,7.81,48.65,1209.0,131,84,26,running,0.0
2020-09-07T05:10:23+00:00,-37.821339312940836,144.94473659433424,0.21065,12.6324,6.600000000000023,92.7,38.0,269.0,7.5,48.56,1185.0,132,85,26,running,0.0
2020-09-07T05:10:24+00:00,-37.821336882188916,144.94474631734192,0.21416,12.6324,6.199999999999989,92.7,38.0,269.0,7.5,48.56,1185.0,131,85,26,running,0.0
2020-09-07T05:10:25+00:00,-37.82132975757122,144.94475746527314,0.21766999999999997,12.6324,5.800000000000011,90.7,38.75,273.0,7.5,48.56,1185.0,131,85,26,running,0.0
2020-09-07T05:10:28+00:00,-37.821356831118464,144.9447764083743,0.22821,12.6,5.800000000000011,93.7,37.75,268.0,7.4,48.65,1201.0,133,85,26,running,0.0
2020-09-07T05:10:31+00:00,-37.82137962989509,144.94484078139067,0.23881,12.834,7.0,99.5,37.0,262.0,8.18,48.56,1140.0,133,84,26,running,0.5
2020-09-07T05:10:35+00:00,-37.82136336900294,144.94497640058398,0.25354,13.3056,8.0,99.5,37.0,262.0,8.28,48.56,1107.0,133,84,26,running,0.5
2020-09-07T05:10:41+00:00,-37.82138549722731,144.94516314938664,0.27564999999999995,13.233600000000001,9.0,97.5,37.0,262.0,8.59,48.56,1106.0,135,84,26,running,0.5
