timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-10-26T03:30:00+00:00,-37.82066373154521,144.94275343604386,0.0016,5.7456000000000005,8.199999999999989,6.7,39.25,318.0,1.84,44.96,1339.0,92,87,26,running,0.0
2020-10-26T03:30:01+00:00,-37.820669347420335,144.9427622370422,0.00373,7.6932,8.600000000000023,100.5,38.0,313.0,1.84,44.96,1339.0,87,77,26,running,0.5
2020-10-26T03:30:04+00:00,-37.820722572505474,144.94281345047057,0.01516,14.5116,8.600000000000023,100.5,36.5,271.0,1.84,44.96,1339.0,92,84,26,running,0.0
2020-10-26T03:30:05+00:00,-37.82071938738227,144.94282828643918,0.01921,14.58,9.0,108.2,36.5,269.0,13.93,45.96,759.0,94,84,26,running,0.0
2020-10-26T03:30:06+00:00,-37.8207141906023,144.94283683598042,0.02325,14.544,9.0,108.2,35.5,258.0,13.93,45.96,759.0,97,84,26,running,0.5
2020-10-26T03:30:07+00:00,-37.820699606090784,144.9428579583764,0.027309999999999997,14.58,9.0,108.2,35.5,257.0,13.75,46.18,791.0,101,84,26,running,0.5
2020-10-26T03:30:09+00:00,-37.8206832613796,144.94291084818542,0.03539,14.5116,8.800000000000011,106.2,35.75,254.0,13.15,46.18,958.0,105,85,26,running,0.0
2020-10-26T03:30:10+00:00,-37.82067655585706,144.94294630363584,0.039420000000000004,14.5116,8.600000000000023,103.5,36.0,254.0,13.15,46.18,958.0,106,85,26,running,0.0
2020-10-26T03:30:13+00:00,-37.820687452331185,144.94303112849593,0.05152,14.4792,8.399999999999977,103.5,36.0,255.0,10.03,46.59,1060.0,109,85,26,running,0.0
2020-10-26T03:30:15+00:00,-37.820700109004974,144.94310564361513,0.0595,14.31,8.199999999999989,103.5,36.0,255.0,9.65,46.78,1054.0,112,85,26,running,0.0
2020-10-26T03:30:16+00:00,-37.820720141753554,144.94314822368324,0.06345,14.2416,8.0,99.5,36.0,254.0,9.65,46.78,1054.0,113,85,26,running,0.5
2020-10-26T03:30:19+00:00,-37.82080044038594,144.94327822700143,0.07524,14.1084,7.800000000000011,107.2,36.5,257.0,9.65,46.78,1054.0,117,85,26,running,0.0
2020-10-26T03:30:21+00:00,-37.820845199748874,144.94332566857338,0.08308,14.1084,7.600000000000023,103.5,36.0,252.0,9.65,46.78,1054.0,119,85,26,running,0.5
2020-10-26T03:30:22+00:00,-37.8208698425442,144.94333740323782,0.08699,14.1084,8.0,102.5,36.25,253.0,9.65,46.78,1054.0,120,85,26,running,0.5
2020-10-26T03:30:26+00:00,-37.820981657132506,144.94344100356102,0.10264,14.04,8.199999999999989,102.5,36.0,252.0,8.68,47.56,1217.0,123,85,26,running,0.5
