timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-27T03:32:43+00:00,-37.76953160762787,144.9971327930689,0.0,59.60000000000002,59.60000000000002,0.3348,0.3348,99,26
2019-09-27T03:32:44+00:00,-37.76953160762787,144.99713011085987,0.00023,60.0,60.0,2.2068,2.2068,100,26
2019-09-27T03:33:06+00:00,-37.76939841918647,144.99733010306954,0.00023,59.60000000000002,59.60000000000002,8.935200000000002,8.935200000000002,93,26
2019-09-27T03:33:07+00:00,-37.7693778835237,144.9973337072879,0.0025299999999999997,59.39999999999998,59.39999999999998,8.935200000000002,8.935200000000002,97,26
2019-09-27T03:33:08+00:00,-37.76935349218547,144.99733907170594,0.00528,59.39999999999998,59.39999999999998,8.499600000000001,8.499600000000001,101,26
2019-09-27T03:33:09+00:00,-37.76933169923723,144.99734871089458,0.00783,59.200000000000045,59.200000000000045,7.9272,7.9272,104,26
2019-09-27T03:33:10+00:00,-37.76931677944958,144.99735466204584,0.00956,59.200000000000045,59.200000000000045,7.6248,7.6248,108,26
2019-09-27T03:33:11+00:00,-37.769303284585476,144.99736111611128,0.01109,59.0,59.0,4.3344,4.3344,112,26
2019-09-27T03:33:12+00:00,-37.76929029263556,144.9973662290722,0.01259,58.799999999999955,58.799999999999955,3.2256,3.2256,113,26
2019-09-27T03:33:16+00:00,-37.76925458572805,144.99732163734734,0.01259,59.0,59.0,7.6032,7.6032,121,26
2019-09-27T03:33:18+00:00,-37.76921854354441,144.99723471701145,0.02111,60.799999999999955,60.799999999999955,13.798800000000002,13.798800000000002,123,26
2019-09-27T03:33:21+00:00,-37.76915945112705,144.9970871116966,0.03554,60.39999999999998,60.39999999999998,16.509600000000002,16.509600000000002,121,26
2019-09-27T03:33:26+00:00,-37.7690757997334,144.99680816195905,0.06171,59.799999999999955,59.799999999999955,20.3688,20.3688,114,26
2019-09-27T03:33:27+00:00,-37.76906607672572,144.9967458844185,0.06731000000000001,59.799999999999955,59.799999999999955,20.2356,20.2356,110,26
2019-09-27T03:33:30+00:00,-37.76905274949968,144.99656265601516,0.08352,60.799999999999955,60.799999999999955,19.5984,19.5984,107,26
2019-09-27T03:33:31+00:00,-37.769048307091,144.99649526551366,0.08949,61.60000000000002,61.60000000000002,19.6992,19.6992,107,26
2019-09-27T03:33:32+00:00,-37.76903196237981,144.99643290415406,0.09525,62.200000000000045,62.200000000000045,20.3364,20.3364,107,26
2019-09-27T03:33:33+00:00,-37.769025256857276,144.99635947868228,0.10176,62.60000000000002,62.60000000000002,20.772,20.772,108,26
2019-09-27T03:33:37+00:00,-37.768972869962454,144.99605186283588,0.12949000000000002,60.799999999999955,60.799999999999955,23.8968,23.8968,108,26
2019-09-27T03:33:38+00:00,-37.76896063238382,144.995970223099,0.1368,59.60000000000002,59.60000000000002,23.8968,23.8968,106,26
2019-09-27T03:33:40+00:00,-37.76896775700152,144.99578305520117,0.15319,58.39999999999998,58.39999999999998,24.4188,24.4188,107,26
2019-09-27T03:33:42+00:00,-37.7689481433481,144.99563905410469,0.16607,58.0,58.0,23.1768,23.1768,110,26
