timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm
2020-01-22T01:35:11+00:00,-37.76948391459882,144.99755641445518,0.0,59.60000000000002,59.60000000000002,0.0,0.0,85,28,,
2020-01-22T01:35:12+00:00,-37.76948785409331,144.99755264259875,0.00011999999999999999,61.200000000000045,61.200000000000045,0.4032,0.4032,83,28,,
2020-01-22T01:35:21+00:00,-37.769529428333044,144.9975892715156,0.00011999999999999999,59.799999999999955,59.799999999999955,12.2652,12.2652,72,28,,
2020-01-22T01:35:23+00:00,-37.76958676055074,144.99755825847387,0.00694,59.60000000000002,59.60000000000002,12.2652,12.2652,68,28,24.0,0.0
2020-01-22T01:35:27+00:00,-37.769795302301645,144.997503105551,0.02456,59.39999999999998,59.39999999999998,20.062800000000003,20.062800000000003,69,28,82.0,0.0
2020-01-22T01:35:29+00:00,-37.76990535669029,144.99747972004116,0.0357,59.60000000000002,59.60000000000002,20.062800000000003,20.062800000000003,66,28,81.0,0.0
2020-01-22T01:35:34+00:00,-37.77015849016607,144.9974145926535,0.06292,60.799999999999955,60.799999999999955,19.0872,19.0872,64,28,77.0,0.0
2020-01-22T01:35:35+00:00,-37.77020517736673,144.99740218743682,0.06815,61.0,61.0,18.8208,18.8208,65,28,75.0,0.0
2020-01-22T01:35:37+00:00,-37.77029964141548,144.99738483689725,0.07845,61.200000000000045,61.200000000000045,18.5508,18.5508,68,28,67.0,0.0
2020-01-22T01:35:39+00:00,-37.77039268054068,144.99737100675702,0.08866,61.39999999999998,61.39999999999998,18.349200000000003,18.349200000000003,71,28,67.0,0.0
2020-01-22T01:35:40+00:00,-37.770433500409126,144.9973617028445,0.09362999999999999,61.60000000000002,61.60000000000002,17.8776,17.8776,75,28,67.0,0.0
2020-01-22T01:35:41+00:00,-37.77046987786889,144.99735265038908,0.09829,61.60000000000002,61.60000000000002,16.7724,16.7724,74,28,0.0,0.0
2020-01-22T01:35:42+00:00,-37.770505752414465,144.99734208919108,0.1027,61.60000000000002,61.60000000000002,15.897600000000002,15.897600000000002,78,28,13.0,0.0
2020-01-22T01:35:46+00:00,-37.77066735550761,144.99730026349425,0.1205,61.39999999999998,61.39999999999998,16.1676,16.1676,82,28,71.0,0.0
2020-01-22T01:35:48+00:00,-37.77075125835836,144.99728945083916,0.13004,61.200000000000045,61.200000000000045,17.208000000000002,17.208000000000002,81,28,74.0,0.0
2020-01-22T01:35:50+00:00,-37.770822923630476,144.99726665206254,0.13958,61.0,61.0,17.1396,17.1396,80,28,74.0,0.0
2020-01-22T01:35:52+00:00,-37.77086743153632,144.997199177742,0.14812999999999998,61.0,61.0,15.3864,15.3864,82,28,12.0,0.0
2020-01-22T01:35:54+00:00,-37.770864833146334,144.99708225019276,0.15738,61.0,61.0,17.9388,17.9388,84,28,80.0,0.0
2020-01-22T01:35:55+00:00,-37.770856115967035,144.99701796099544,0.16258,61.0,61.0,18.7092,18.7092,81,28,84.0,0.0
2020-01-22T01:35:56+00:00,-37.77084739878774,144.99695040285587,0.16801,61.0,61.0,19.5516,19.5516,84,28,80.0,0.0
2020-01-22T01:35:58+00:00,-37.77082661166787,144.99681771732867,0.17939,61.200000000000045,61.200000000000045,20.761200000000002,20.761200000000002,81,28,87.0,0.0
2020-01-22T01:36:02+00:00,-37.77078788727522,144.99652644619346,0.20369,61.0,61.0,22.809600000000003,22.809600000000003,78,28,88.0,0.0
2020-01-22T01:36:03+00:00,-37.77077816426754,144.99644950032234,0.21009999999999998,61.200000000000045,61.200000000000045,23.076,23.076,80,28,87.0,0.0
2020-01-22T01:36:04+00:00,-37.770767183974385,144.99637473374605,0.21653,61.200000000000045,61.200000000000045,23.1444,23.1444,83,28,88.0,0.0
2020-01-22T01:36:06+00:00,-37.7707492467016,144.99622218310833,0.2297,61.200000000000045,61.200000000000045,23.7168,23.7168,87,28,88.0,0.0
2020-01-22T01:36:08+00:00,-37.770731057971716,144.99606787227094,0.24306,61.200000000000045,61.200000000000045,24.2208,24.2208,91,28,83.0,0.0
2020-01-22T01:36:11+00:00,-37.770701637491584,144.99584306962788,0.26375,60.39999999999998,60.39999999999998,24.9264,24.9264,94,28,83.0,0.0
2020-01-22T01:36:15+00:00,-37.77065511792898,144.9955429136753,0.29139,59.799999999999955,59.799999999999955,24.8256,24.8256,92,28,75.0,0.0
2020-01-22T01:36:17+00:00,-37.77063558809459,144.99540955759585,0.30481,59.60000000000002,59.60000000000002,23.85,23.85,89,28,75.0,0.0
2020-01-22T01:36:18+00:00,-37.77062896639109,144.99536178074777,0.31129,59.799999999999955,59.799999999999955,23.346,23.346,92,28,0.0,0.0
2020-01-22T01:36:20+00:00,-37.77062678709626,144.9953029397875,0.32083999999999996,60.0,60.0,15.418800000000001,15.418800000000001,93,28,0.0,0.0
2020-01-22T01:36:22+00:00,-37.7706541121006,144.9952590186149,0.32773,60.0,60.0,11.4228,11.4228,96,28,0.0,0.0
2020-01-22T01:36:26+00:00,-37.770801801234484,144.9951881915331,0.34196,60.200000000000045,60.200000000000045,15.285600000000002,15.285600000000002,96,28,56.0,0.0
2020-01-22T01:36:31+00:00,-37.77104051783681,144.995074281469,0.36809,60.60000000000002,60.60000000000002,19.5516,19.5516,98,28,67.0,0.0
2020-01-22T01:36:32+00:00,-37.77109248563647,144.9950632173568,0.37355,60.799999999999955,60.799999999999955,19.6524,19.6524,98,28,66.0,0.0
2020-01-22T01:36:33+00:00,-37.77114260941744,144.995058439672,0.37901999999999997,61.0,61.0,19.6848,19.6848,100,28,67.0,0.0
2020-01-22T01:36:39+00:00,-37.77142357081175,144.9950000178069,0.41137999999999997,62.0,62.0,19.515600000000003,19.515600000000003,98,28,69.0,0.0
2020-01-22T01:36:43+00:00,-37.771626664325595,144.99495550990105,0.43312,62.60000000000002,62.60000000000002,19.5516,19.5516,102,28,72.0,0.0
2020-01-22T01:36:44+00:00,-37.77167737483978,144.99494545161724,0.43857999999999997,62.799999999999955,62.799999999999955,19.6524,19.6524,101,28,74.0,0.0
2020-01-22T01:36:46+00:00,-37.77177644893527,144.99492122791708,0.44947000000000004,62.799999999999955,62.799999999999955,19.5516,19.5516,104,28,69.0,0.0
2020-01-22T01:36:47+00:00,-37.77182565070689,144.9949133489281,0.45480000000000004,63.0,63.0,19.1808,19.1808,107,28,73.0,0.0
2020-01-22T01:36:49+00:00,-37.771924305707216,144.99489893205464,0.4654,63.0,63.0,19.08,19.08,110,28,69.0,0.0
2020-01-22T01:36:53+00:00,-37.772106947377324,144.9948605429381,0.48632,63.39999999999998,63.39999999999998,18.5796,18.5796,112,28,70.0,0.0
2020-01-22T01:36:57+00:00,-37.77229059487581,144.99482542276382,0.50656,64.0,64.0,18.0756,18.0756,112,28,69.0,0.0
2020-01-22T01:36:58+00:00,-37.77233392931521,144.99481444247067,0.51158,64.20000000000005,64.20000000000005,18.0756,18.0756,112,28,74.0,0.0
2020-01-22T01:37:01+00:00,-37.77247172780335,144.99478401616216,0.5263300000000001,64.79999999999995,64.79999999999995,17.37,17.37,114,28,71.0,0.0
2020-01-22T01:37:02+00:00,-37.772515984252095,144.9947743769735,0.53115,65.20000000000005,65.20000000000005,17.37,17.37,114,28,72.0,0.0
2020-01-22T01:37:07+00:00,-37.7727332431823,144.9947317969054,0.55525,66.20000000000005,66.20000000000005,17.37,17.37,114,28,72.0,0.0
2020-01-22T01:37:08+00:00,-37.772773476317525,144.99472383409739,0.56008,66.20000000000005,66.20000000000005,17.37,17.37,114,28,70.0,0.0
2020-01-22T01:37:15+00:00,-37.77306877076626,144.99466876499355,0.5944299999999999,67.20000000000005,67.20000000000005,17.737199999999998,17.737199999999998,114,28,74.0,0.0
2020-01-22T01:37:20+00:00,-37.773274295032024,144.99462123960257,0.61881,68.39999999999998,68.39999999999998,17.5428,17.5428,116,28,72.0,0.0
2020-01-22T01:37:22+00:00,-37.77335878461599,144.99459684826434,0.62864,68.60000000000002,68.60000000000002,17.676000000000002,17.676000000000002,116,28,74.0,0.0
2020-01-22T01:37:29+00:00,-37.77365273796022,144.99452979303896,0.6630199999999999,68.60000000000002,68.60000000000002,17.5104,17.5104,116,28,70.0,0.0
2020-01-22T01:37:31+00:00,-37.77372691780329,144.9945048149675,0.6725599999999999,69.39999999999998,69.39999999999998,17.0388,17.0388,115,28,69.0,0.0
2020-01-22T01:37:33+00:00,-37.77378676459193,144.9944762326777,0.68191,70.39999999999998,70.39999999999998,16.6032,16.6032,114,28,0.0,0.0
2020-01-22T01:37:35+00:00,-37.773825488984585,144.99446927569807,0.6903400000000001,71.0,71.0,14.2524,14.2524,113,28,0.0,0.0
2020-01-22T01:37:37+00:00,-37.773839654400945,144.99446718022227,0.69728,70.79999999999995,70.79999999999995,12.506400000000001,12.506400000000001,113,28,0.0,0.0
2020-01-22T01:37:38+00:00,-37.773841582238674,144.99446583911777,0.6979500000000001,70.39999999999998,70.39999999999998,2.4120000000000004,2.4120000000000004,113,28,0.0,0.0
2020-01-22T01:37:43+00:00,-37.77388634160161,144.99432250857353,0.6979500000000001,69.79999999999995,69.79999999999995,8.028,8.028,113,28,85.0,0.0
2020-01-22T01:37:45+00:00,-37.773868069052696,144.99415772035718,0.70624,70.20000000000005,70.20000000000005,21.78,21.78,117,28,90.0,0.0
2020-01-22T01:37:47+00:00,-37.77385214343667,144.99395764432847,0.72096,70.39999999999998,70.39999999999998,28.3176,28.3176,119,28,81.0,0.0
2020-01-22T01:37:51+00:00,-37.773784417659044,144.9934954661876,0.7592899999999999,68.39999999999998,68.39999999999998,36.9504,36.9504,119,28,77.0,0.0
2020-01-22T01:37:52+00:00,-37.77376656420529,144.99337795190513,0.7698200000000001,66.39999999999998,66.39999999999998,37.89,37.89,120,28,77.0,0.0
2020-01-22T01:37:53+00:00,-37.773750303313136,144.9932600185275,0.78044,64.39999999999998,64.39999999999998,37.89,37.89,119,28,0.0,0.0
2020-01-22T01:37:55+00:00,-37.773732617497444,144.9930432625115,0.80065,62.200000000000045,62.200000000000045,35.8092,35.8092,119,27,0.0,0.0
2020-01-22T01:37:56+00:00,-37.77372054755688,144.99294293113053,0.80996,61.200000000000045,61.200000000000045,33.523199999999996,33.523199999999996,120,27,0.0,0.0
2020-01-22T01:37:57+00:00,-37.773709148168564,144.99284511432052,0.8191499999999999,60.200000000000045,60.200000000000045,33.0876,33.0876,118,27,0.0,0.0
2020-01-22T01:37:58+00:00,-37.77369875460863,144.9927541706711,0.82833,59.60000000000002,59.60000000000002,32.8536,32.8536,119,27,0.0,0.0
2020-01-22T01:38:00+00:00,-37.77367528527975,144.99257530085742,0.8452999999999999,58.60000000000002,58.60000000000002,29.7936,29.7936,119,27,0.0,0.0
2020-01-22T01:38:02+00:00,-37.77364209294319,144.99238561838865,0.86185,57.60000000000002,57.60000000000002,29.7936,29.7936,118,27,0.0,0.0
2020-01-22T01:38:04+00:00,-37.77362499386072,144.99220591038465,0.8784400000000001,56.39999999999998,56.39999999999998,29.869200000000003,29.869200000000003,118,27,0.0,0.0
2020-01-22T01:38:06+00:00,-37.7736053802073,144.9920228496194,0.8949,54.799999999999955,54.799999999999955,29.635199999999998,29.635199999999998,118,27,0.0,0.0
2020-01-22T01:38:07+00:00,-37.77359381318092,144.99193207360804,0.90313,54.0,54.0,29.635199999999998,29.635199999999998,119,27,0.0,0.0
2020-01-22T01:38:09+00:00,-37.77357269078493,144.99174105003476,0.91971,53.60000000000002,53.60000000000002,29.869200000000003,29.869200000000003,116,27,0.0,0.0
2020-01-22T01:38:13+00:00,-37.773522986099124,144.99138071201742,0.95282,52.60000000000002,52.60000000000002,28.6704,28.6704,117,27,22.0,0.0
2020-01-22T01:38:14+00:00,-37.77351334691048,144.99129127711058,0.96078,52.39999999999998,52.39999999999998,28.6704,28.6704,116,27,62.0,0.0
2020-01-22T01:38:16+00:00,-37.773495158180594,144.99110955744982,0.9768600000000001,50.799999999999955,50.799999999999955,29.206799999999998,29.206799999999998,113,27,58.0,0.0
2020-01-22T01:38:18+00:00,-37.773470766842365,144.99092616140842,0.99325,49.60000000000002,49.60000000000002,29.408400000000004,29.408400000000004,113,27,36.0,0.0
2020-01-22T01:38:19+00:00,-37.773459535092115,144.9908465333283,1.00141,49.39999999999998,49.39999999999998,29.408400000000004,29.408400000000004,113,27,36.0,0.0
2020-01-22T01:38:23+00:00,-37.77342760004103,144.99062097631395,1.02769,49.200000000000045,49.200000000000045,20.0736,20.0736,111,27,0.0,0.0
2020-01-22T01:38:24+00:00,-37.77342785149813,144.9905944056809,1.033,49.200000000000045,49.200000000000045,19.134,19.134,111,27,0.0,0.0
2020-01-22T01:38:26+00:00,-37.77343883179128,144.99057269655168,1.0409300000000001,49.200000000000045,49.200000000000045,12.8124,12.8124,108,28,0.0,0.0
2020-01-22T01:38:28+00:00,-37.77344696223736,144.99057889916003,1.04518,49.200000000000045,49.200000000000045,6.1848,6.1848,109,28,0.0,0.0
2020-01-22T01:38:37+00:00,-37.773566069081426,144.99055484309793,1.04518,49.39999999999998,49.39999999999998,11.185200000000002,11.185200000000002,112,28,51.0,0.0
2020-01-22T01:38:38+00:00,-37.773613426834345,144.99054671265185,1.04924,49.39999999999998,49.39999999999998,14.612400000000001,14.612400000000001,112,28,57.0,0.0
2020-01-22T01:38:42+00:00,-37.77381249703467,144.99051125720143,1.0690899999999999,50.39999999999998,50.39999999999998,20.088,20.088,113,28,70.0,0.0
2020-01-22T01:38:43+00:00,-37.77386052533984,144.9905011150986,1.0748900000000001,50.799999999999955,50.799999999999955,20.8944,20.8944,115,28,32.0,0.0
2020-01-22T01:38:47+00:00,-37.77404526248574,144.990473119542,1.0971099999999998,51.60000000000002,51.60000000000002,18.910800000000002,18.910800000000002,116,28,14.0,0.0
2020-01-22T01:38:48+00:00,-37.7740922011435,144.99046633020043,1.10236,52.0,52.0,18.910800000000002,18.910800000000002,117,28,64.0,0.0
2020-01-22T01:38:51+00:00,-37.77423460967839,144.9904286954552,1.11856,52.200000000000045,52.200000000000045,19.717200000000002,19.717200000000002,114,28,32.0,0.0
2020-01-22T01:38:53+00:00,-37.774309208616614,144.99040078371763,1.12928,52.0,52.0,18.8784,18.8784,114,28,32.0,0.0
2020-01-22T01:38:55+00:00,-37.774375760927796,144.99037756584585,1.13855,51.60000000000002,51.60000000000002,16.693199999999997,16.693199999999997,116,28,54.0,0.0
2020-01-22T01:38:57+00:00,-37.77448212727904,144.99035879038274,1.14798,51.60000000000002,51.60000000000002,17.265600000000003,17.265600000000003,115,28,70.0,0.0
2020-01-22T01:39:01+00:00,-37.7747346740216,144.99031210318208,1.17296,52.0,52.0,23.58,23.58,120,28,80.0,0.0
2020-01-22T01:39:02+00:00,-37.77479577809572,144.9903010390699,1.17951,52.0,52.0,23.58,23.58,119,28,80.0,0.0
2020-01-22T01:39:05+00:00,-37.77496576309204,144.99028528109193,1.19906,52.39999999999998,52.39999999999998,23.3136,23.3136,122,28,31.0,0.0
2020-01-22T01:39:07+00:00,-37.77504346333444,144.99027748592198,1.21069,52.60000000000002,52.60000000000002,19.1808,19.1808,121,28,31.0,0.0
2020-01-22T01:39:12+00:00,-37.77514882385731,144.99028326943517,1.2282,52.39999999999998,52.39999999999998,9.370800000000001,9.370800000000001,121,29,17.0,0.0
2020-01-22T01:39:13+00:00,-37.775161899626255,144.99028368853033,1.23023,52.39999999999998,52.39999999999998,7.297200000000001,7.297200000000001,120,29,17.0,0.0
2020-01-22T01:39:17+00:00,-37.77526516467333,144.99026072211564,1.23023,52.0,52.0,8.46,8.46,120,29,72.0,0.0
2020-01-22T01:39:18+00:00,-37.775310426950455,144.99023742042482,1.23317,52.60000000000002,52.60000000000002,10.5768,10.5768,119,29,81.0,0.0
2020-01-22T01:39:19+00:00,-37.77537018992007,144.99022375792265,1.2383,53.0,53.0,18.500400000000003,18.500400000000003,117,29,101.0,0.0
2020-01-22T01:39:21+00:00,-37.77548720128834,144.99019425362349,1.25116,53.0,53.0,23.1984,23.1984,116,29,71.0,0.0
2020-01-22T01:39:23+00:00,-37.775606056675315,144.99016801826656,1.26405,53.200000000000045,53.200000000000045,23.2452,23.2452,117,29,58.0,0.0
2020-01-22T01:39:26+00:00,-37.77573958039284,144.99013725668192,1.28271,53.200000000000045,53.200000000000045,20.8944,20.8944,114,29,23.0,0.0
2020-01-22T01:39:27+00:00,-37.77576137334108,144.99013465829194,1.2874,53.0,53.0,16.8984,16.8984,115,29,0.0,0.0
2020-01-22T01:39:29+00:00,-37.77577729895711,144.99013398773968,1.2945799999999998,52.39999999999998,52.39999999999998,11.4552,11.4552,113,29,0.0,0.0
2020-01-22T01:39:30+00:00,-37.7757778018713,144.99013205990195,1.29671,52.200000000000045,52.200000000000045,7.660800000000001,7.660800000000001,112,29,0.0,0.0
2020-01-22T01:39:56+00:00,-37.775957928970456,144.99012568965554,1.29671,53.0,53.0,16.0236,16.0236,104,29,87.0,0.0
2020-01-22T01:39:59+00:00,-37.77609840966761,144.99009643681347,1.31165,53.0,53.0,18.7452,18.7452,101,29,88.0,0.0
2020-01-22T01:40:00+00:00,-37.77614559978247,144.99008419923484,1.31687,53.200000000000045,53.200000000000045,18.81,18.81,104,29,88.0,0.0
2020-01-22T01:40:03+00:00,-37.776286164298654,144.99004480428994,1.33274,53.200000000000045,53.200000000000045,19.047600000000003,19.047600000000003,107,29,41.0,0.0
2020-01-22T01:40:04+00:00,-37.7763288281858,144.9900282919407,1.33795,53.39999999999998,53.39999999999998,18.7452,18.7452,107,29,24.0,0.0
2020-01-22T01:40:09+00:00,-37.77647215873003,144.9899519328028,1.36016,52.799999999999955,52.799999999999955,12.128400000000001,12.128400000000001,107,29,0.0,0.0
2020-01-22T01:40:13+00:00,-37.776521695777774,144.98991555534303,1.36987,52.60000000000002,52.60000000000002,7.056,7.056,106,29,0.0,0.0
2020-01-22T01:40:39+00:00,-37.77662361972034,144.98978639021516,1.36987,52.799999999999955,52.799999999999955,14.378400000000001,14.378400000000001,116,30,97.0,0.0
2020-01-22T01:40:44+00:00,-37.77683584950864,144.98953166417778,1.40069,53.799999999999955,53.799999999999955,24.386400000000002,24.386400000000002,116,29,94.0,0.0
2020-01-22T01:40:45+00:00,-37.77688052505255,144.98947550542653,1.4075799999999998,54.0,54.0,24.7896,24.7896,115,29,89.0,0.0
2020-01-22T01:40:50+00:00,-37.7771314792335,144.98921742662787,1.44278,53.799999999999955,53.799999999999955,25.6644,25.6644,112,29,87.0,0.0
2020-01-22T01:40:51+00:00,-37.777189230546355,144.9891696497798,1.44998,53.799999999999955,53.799999999999955,25.9344,25.9344,112,29,87.0,0.0
2020-01-22T01:40:59+00:00,-37.77764160186052,144.98879548162222,1.5087000000000002,53.60000000000002,53.60000000000002,26.737199999999998,26.737199999999998,115,29,88.0,0.0
2020-01-22T01:41:02+00:00,-37.77780605480075,144.98865131288767,1.53098,53.60000000000002,53.60000000000002,26.737199999999998,26.737199999999998,118,29,76.0,0.0
2020-01-22T01:41:05+00:00,-37.77797277085483,144.9884994328022,1.5534000000000001,53.799999999999955,53.799999999999955,27.2088,27.2088,121,29,82.0,0.0
2020-01-22T01:41:08+00:00,-37.778147868812084,144.98834939673543,1.5761800000000001,53.799999999999955,53.799999999999955,27.342,27.342,122,29,78.0,0.0
2020-01-22T01:41:14+00:00,-37.77851013466716,144.98803541064262,1.62248,53.60000000000002,53.60000000000002,29.491200000000003,29.491200000000003,126,29,91.0,0.0
2020-01-22T01:41:21+00:00,-37.77893979102373,144.98762905597687,1.68198,54.39999999999998,54.39999999999998,30.9024,30.9024,124,29,92.0,0.0
2020-01-22T01:41:25+00:00,-37.77919535525143,144.987415317446,1.71631,55.39999999999998,55.39999999999998,30.801599999999997,30.801599999999997,126,29,88.0,0.0
2020-01-22T01:41:28+00:00,-37.77938109822571,144.9872747529298,1.74146,55.60000000000002,55.60000000000002,29.188800000000004,29.188800000000004,125,29,51.0,0.0
2020-01-22T01:41:32+00:00,-37.77955594472587,144.98713326640427,1.76974,55.39999999999998,55.39999999999998,21.6,21.6,127,29,25.0,0.0
2020-01-22T01:41:34+00:00,-37.77962082065642,144.98708833940327,1.77997,55.799999999999955,55.799999999999955,18.4068,18.4068,125,29,57.0,0.0
2020-01-22T01:41:37+00:00,-37.779736910015345,144.98700284399092,1.79618,56.0,56.0,19.987199999999998,19.987199999999998,123,29,57.0,0.0
2020-01-22T01:41:38+00:00,-37.77976649813354,144.9869726691395,1.80173,56.0,56.0,19.987199999999998,19.987199999999998,126,29,57.0,0.0
2020-01-22T01:41:41+00:00,-37.77985626831651,144.98691039159894,1.81801,55.60000000000002,55.60000000000002,19.2132,19.2132,123,29,57.0,0.0
2020-01-22T01:41:42+00:00,-37.779867416247725,144.98687736690044,1.82302,55.60000000000002,55.60000000000002,18.003600000000002,18.003600000000002,124,29,0.0,0.0
2020-01-22T01:41:47+00:00,-37.779955342411995,144.9868241418153,1.8392,55.200000000000045,55.200000000000045,10.749600000000001,10.749600000000001,123,29,0.0,0.0
