timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-13T10:50:10+00:00,-37.76665016077459,144.9592423159629,0.0,47.39999999999998,47.39999999999998,0.4716,0.4716,104,27
2019-09-13T10:50:11+00:00,-37.76664990931749,144.9592435732484,0.0,47.39999999999998,47.39999999999998,1.1592,1.1592,105,27
2019-09-13T10:50:17+00:00,-37.76668134145439,144.95933703146875,0.0,47.200000000000045,47.200000000000045,7.0776,7.0776,103,27
2019-09-13T10:50:19+00:00,-37.76669760234654,144.95941917411983,0.00746,47.39999999999998,47.39999999999998,9.1332,9.1332,101,27
2019-09-13T10:50:24+00:00,-37.76673875749111,144.9597354233265,0.03569,47.200000000000045,47.200000000000045,20.120400000000004,20.120400000000004,102,27
2019-09-13T10:50:28+00:00,-37.76676164008677,144.96003977023065,0.06264,46.799999999999955,46.799999999999955,23.58,23.58,97,27
2019-09-13T10:50:29+00:00,-37.76677144691348,144.96012174524367,0.06994,46.799999999999955,46.799999999999955,24.487199999999998,24.487199999999998,100,27
2019-09-13T10:50:30+00:00,-37.76678116992116,144.96020279824734,0.07715999999999999,46.799999999999955,46.799999999999955,25.0236,25.0236,102,27
2019-09-13T10:50:32+00:00,-37.766802879050374,144.96036859229207,0.09197,47.0,47.0,25.5276,25.5276,107,27
2019-09-13T10:50:34+00:00,-37.76683204807341,144.96054301969707,0.10767,47.0,47.0,26.5032,26.5032,110,27
2019-09-13T10:50:36+00:00,-37.76685484685004,144.9607239011675,0.12381,47.200000000000045,47.200000000000045,28.4832,28.4832,112,27
2019-09-13T10:50:38+00:00,-37.76687202975154,144.96091685257852,0.14091,47.39999999999998,47.39999999999998,30.2652,30.2652,116,27
2019-09-13T10:50:40+00:00,-37.76689608581364,144.96111248619854,0.15835,47.39999999999998,47.39999999999998,31.172400000000003,31.172400000000003,120,27
2019-09-13T10:50:42+00:00,-37.76691997423768,144.96129797771573,0.17491,47.39999999999998,47.39999999999998,30.2652,30.2652,123,27
2019-09-13T10:50:43+00:00,-37.7669276855886,144.96139017865062,0.18308000000000002,47.39999999999998,47.39999999999998,29.559600000000003,29.559600000000003,126,27
2019-09-13T10:50:45+00:00,-37.76695023290813,144.96156460605562,0.19865,47.0,47.0,28.8864,28.8864,129,26
2019-09-13T10:50:48+00:00,-37.76698233559728,144.96179720386863,0.21946000000000002,46.60000000000002,46.60000000000002,26.2332,26.2332,128,26
2019-09-13T10:50:50+00:00,-37.76699700392783,144.9619036540389,0.22898,46.799999999999955,46.799999999999955,22.068,22.068,127,26
2019-09-13T10:50:52+00:00,-37.767011085525155,144.96197372674942,0.23536,47.0,47.0,14.814000000000002,14.814000000000002,128,26
2019-09-13T10:50:54+00:00,-37.7670175395906,144.9620244372636,0.23987999999999998,47.200000000000045,47.200000000000045,11.116800000000001,11.116800000000001,125,26
2019-09-13T10:50:56+00:00,-37.76702147908509,144.9620444700122,0.24165,47.39999999999998,47.39999999999998,6.4152000000000005,6.4152000000000005,127,26
2019-09-13T10:50:58+00:00,-37.76701862923801,144.96204145252705,0.24178,47.39999999999998,47.39999999999998,1.3428,1.3428,124,26
2019-09-13T10:52:02+00:00,-37.76705492287874,144.96219475753605,0.24178,47.39999999999998,47.39999999999998,7.29,7.29,80,26
2019-09-13T10:52:03+00:00,-37.76707193814218,144.96220716275275,0.24395,47.39999999999998,47.39999999999998,10.044,10.044,78,26
2019-09-13T10:52:05+00:00,-37.767095239833,144.96221487410367,0.24659999999999999,47.60000000000002,47.60000000000002,5.9112,5.9112,79,26
2019-09-13T10:52:06+00:00,-37.767120050266385,144.9622083362192,0.24941,47.60000000000002,47.60000000000002,5.9112,5.9112,82,26
2019-09-13T10:52:07+00:00,-37.76715240441263,144.96219844557345,0.25312,47.799999999999955,47.799999999999955,7.0524000000000004,7.0524000000000004,86,26
2019-09-13T10:52:08+00:00,-37.76719020679593,144.96218713000417,0.25742000000000004,47.799999999999955,47.799999999999955,11.8908,11.8908,86,26
2019-09-13T10:52:10+00:00,-37.76727234944701,144.9621624033898,0.26680000000000004,48.0,48.0,15.6528,15.6528,89,26
2019-09-13T10:52:12+00:00,-37.767387852072716,144.96212887577713,0.27995,47.799999999999955,47.799999999999955,16.4592,16.4592,90,26
2019-09-13T10:52:15+00:00,-37.767560351639986,144.96209132485092,0.29938,46.60000000000002,46.60000000000002,21.6648,21.6648,93,26
2019-09-13T10:52:16+00:00,-37.76761919260025,144.96207816526294,0.30601,46.200000000000045,46.200000000000045,22.4064,22.4064,93,26
2019-09-13T10:52:18+00:00,-37.76773754507303,144.9620505888015,0.31937,46.0,46.0,22.7088,22.7088,93,26
2019-09-13T10:52:20+00:00,-37.76785975322127,144.9620357528329,0.33304,45.60000000000002,45.60000000000002,23.112000000000002,23.112000000000002,97,26
2019-09-13T10:52:21+00:00,-37.767929658293724,144.96202745474875,0.34082999999999997,45.60000000000002,45.60000000000002,23.3136,23.3136,94,26
2019-09-13T10:52:22+00:00,-37.76799403131008,144.9620104394853,0.34812,45.799999999999955,45.799999999999955,24.6564,24.6564,95,26
2019-09-13T10:52:23+00:00,-37.76806251145899,144.96199736371636,0.35581,45.799999999999955,45.799999999999955,25.6284,25.6284,98,26
2019-09-13T10:52:24+00:00,-37.76813132688403,144.9619852937758,0.36351999999999995,46.0,46.0,25.6284,25.6284,101,26
2019-09-13T10:52:25+00:00,-37.76820123195648,144.9619733914733,0.37135,46.0,46.0,25.6284,25.6284,101,26
2019-09-13T10:52:28+00:00,-37.76840256527066,144.96192913502455,0.39403,46.60000000000002,46.60000000000002,26.704800000000002,26.704800000000002,97,26
2019-09-13T10:52:29+00:00,-37.76846140623093,144.96192175894976,0.40059,46.799999999999955,46.799999999999955,25.4952,25.4952,99,25
2019-09-13T10:52:32+00:00,-37.76859677396715,144.96189326047897,0.41584,47.200000000000045,47.200000000000045,18.7092,18.7092,99,25
2019-09-13T10:52:34+00:00,-37.76866969652474,144.9618917517364,0.42389,47.200000000000045,47.200000000000045,15.418800000000001,15.418800000000001,100,25
2019-09-13T10:52:36+00:00,-37.76871898211539,144.96189552359283,0.42932,47.200000000000045,47.200000000000045,11.5884,11.5884,100,25
2019-09-13T10:52:38+00:00,-37.768746642395854,144.96189954690635,0.43232,47.200000000000045,47.200000000000045,6.0804,6.0804,100,25
2019-09-13T10:52:39+00:00,-37.76875142008066,144.9618983734399,0.43286,47.200000000000045,47.200000000000045,5.04,5.04,100,25
2019-09-13T10:52:41+00:00,-37.76876055635512,144.96189485304058,0.43383,47.200000000000045,47.200000000000045,1.0224,1.0224,100,25
2019-09-13T10:52:57+00:00,-37.768826270475984,144.96184741146863,0.43383,47.200000000000045,47.200000000000045,8.802,8.802,94,25
2019-09-13T10:52:58+00:00,-37.76886264793575,144.96183576062322,0.438,47.0,47.0,11.0844,11.0844,96,25
2019-09-13T10:53:02+00:00,-37.76905140839517,144.96181178838015,0.45906,47.39999999999998,47.39999999999998,18.003600000000002,18.003600000000002,95,25
2019-09-13T10:53:03+00:00,-37.76910253800452,144.9618085194379,0.46473000000000003,47.60000000000002,47.60000000000002,18.2736,18.2736,92,25
2019-09-13T10:53:04+00:00,-37.76915048249066,144.96179351583123,0.47020999999999996,48.0,48.0,19.1448,19.1448,94,25
2019-09-13T10:53:06+00:00,-37.76927872560918,144.9617807753384,0.48448,48.39999999999998,48.39999999999998,20.4552,20.4552,93,25
2019-09-13T10:53:07+00:00,-37.769352653995156,144.96176476590335,0.49281,48.39999999999998,48.39999999999998,24.084000000000003,24.084000000000003,94,25
2019-09-13T10:53:10+00:00,-37.76959480717778,144.96174439787865,0.51975,47.200000000000045,47.200000000000045,27.511200000000002,27.511200000000002,92,25
