timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,cadence@rpm,fractional_cadence@rpm
2022-03-10T02:18:29+00:00,-37.81641351990402,144.96720747090876,14.94828,16.799999999999955,112,26,9.306000000000001,37.0,0.0
2022-03-10T02:18:30+00:00,-37.81639818102121,144.9671410024166,14.95139,16.799999999999955,112,26,11.1888,37.0,0.0
2022-03-10T02:18:34+00:00,-37.81627044081688,144.96702013537288,14.96827,17.0,111,26,16.8948,21.0,0.0
2022-03-10T02:18:36+00:00,-37.8161589615047,144.96709716506302,14.97775,17.200000000000045,110,26,17.2332,70.0,0.0
2022-03-10T02:18:37+00:00,-37.81609542667866,144.96714427135885,14.98299,17.200000000000045,110,26,18.846,77.0,0.0
2022-03-10T02:18:38+00:00,-37.81601001508534,144.96725709177554,14.98824,17.200000000000045,110,26,18.910800000000002,74.0,0.0
2022-03-10T02:18:40+00:00,-37.81580876559019,144.96756898239255,14.999030000000001,17.399999999999977,110,26,19.447200000000002,78.0,0.0
2022-03-10T02:18:41+00:00,-37.81574045307934,144.96760527603328,15.00451,17.399999999999977,109,26,19.7496,75.0,0.0
2022-03-10T02:18:43+00:00,-37.81561229377985,144.96768264099956,15.01553,17.600000000000023,108,26,19.818,76.0,0.0
2022-03-10T02:18:46+00:00,-37.815444990992546,144.96771734207869,15.03206,18.0,107,26,19.818,74.0,0.0
2022-03-10T02:18:48+00:00,-37.81537567265332,144.9674678966403,15.0427,18.399999999999977,106,26,19.011599999999998,74.0,0.0
2022-03-10T02:18:52+00:00,-37.81537692993879,144.96688761748374,15.060780000000001,18.600000000000023,108,26,13.4712,0.0,0.0
2022-03-10T02:18:54+00:00,-37.81537399627268,144.96688552200794,15.064530000000001,18.799999999999955,108,26,0.0,0.0,0.0
2022-03-10T02:19:06+00:00,-37.8154438175261,144.96668460778892,15.064530000000001,18.799999999999955,108,26,14.4108,34.0,0.0
2022-03-10T02:19:10+00:00,-37.8155423887074,144.9664263613522,15.09079,17.200000000000045,106,26,26.2332,74.0,0.0
2022-03-10T02:19:12+00:00,-37.81560097821057,144.96627548709512,15.10618,16.0,104,26,28.047600000000003,81.0,0.0
2022-03-10T02:19:15+00:00,-37.81569150276482,144.96596611104906,15.13119,15.600000000000023,102,26,30.636,82.0,0.0
2022-03-10T02:19:17+00:00,-37.81573844142258,144.9657553061843,15.14848,15.799999999999955,101,26,31.0392,87.0,0.0
2022-03-10T02:19:19+00:00,-37.81579468399286,144.96556302532554,15.165719999999999,15.799999999999955,99,26,31.0392,68.0,0.0
2022-03-10T02:19:21+00:00,-37.8158341627568,144.96540393680334,15.18081,16.0,99,26,24.5556,68.0,0.0
2022-03-10T02:19:22+00:00,-37.81585310585797,144.9653424974531,15.18716,16.0,99,26,22.8744,0.0,0.0
2022-03-10T02:19:26+00:00,-37.81592485494912,144.96514275670052,15.2102,15.799999999999955,100,26,20.2896,80.0,0.0
2022-03-10T02:19:28+00:00,-37.815976571291685,144.9650325346738,15.223040000000001,15.600000000000023,100,26,23.8824,79.0,0.0
2022-03-10T02:19:30+00:00,-37.8160344902426,144.9648710153997,15.23825,15.399999999999977,102,26,28.3824,89.0,0.0
2022-03-10T02:19:33+00:00,-37.81614102423191,144.96457831934094,15.263729999999999,15.399999999999977,105,26,31.2732,0.0,0.0
2022-03-10T02:19:34+00:00,-37.81617404893041,144.96444831602275,15.27243,15.200000000000045,105,26,31.2732,0.0,0.0
2022-03-10T02:19:35+00:00,-37.81620154157281,144.964330047369,15.28107,15.0,105,26,31.14,40.0,0.0
2022-03-10T02:19:40+00:00,-37.81631494872272,144.9638511892408,15.32344,14.200000000000045,105,26,30.099600000000002,80.0,0.0
2022-03-10T02:19:42+00:00,-37.81634721904993,144.963706349954,15.339780000000001,14.200000000000045,107,26,29.1924,78.0,0.0
2022-03-10T02:19:45+00:00,-37.81642240472138,144.96350116096437,15.36307,14.399999999999977,108,26,27.5472,75.0,0.0
2022-03-10T02:19:46+00:00,-37.816445203498006,144.96343578211963,15.370700000000001,14.600000000000023,108,26,27.4464,75.0,0.0
2022-03-10T02:19:47+00:00,-37.81647210940719,144.96337342076004,15.37808,14.799999999999955,109,26,26.6076,81.0,0.0
2022-03-10T02:19:49+00:00,-37.81652709469199,144.96324869804084,15.392610000000001,15.0,108,26,25.9668,78.0,0.0
2022-03-10T02:19:51+00:00,-37.81658216379583,144.96312389150262,15.40692,15.200000000000045,109,26,25.632,85.0,0.0
2022-03-10T02:19:57+00:00,-37.816722728312016,144.96266246773303,15.448559999999999,16.200000000000045,108,26,24.962400000000002,85.0,0.0
2022-03-10T02:20:00+00:00,-37.81679950654507,144.9623941630125,15.46991,17.0,105,26,25.632,85.0,0.0
2022-03-10T02:20:01+00:00,-37.816826328635216,144.96230975724757,15.47693,17.399999999999977,104,26,25.1964,85.0,0.0
2022-03-10T02:20:04+00:00,-37.8169066272676,144.96204086579382,15.49719,18.600000000000023,104,25,24.0876,79.0,0.0
2022-03-10T02:20:06+00:00,-37.81695909798145,144.96187339536846,15.51047,19.0,105,25,23.616,79.0,0.0
