timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2020-12-10T01:08:45+00:00,,,0.0,18.799999999999955,96,0.0,28,0.0,
2020-12-10T01:08:46+00:00,,,0.0,17.799999999999955,96,0.0,28,0.0,
2020-12-10T01:08:48+00:00,,,0.0,17.600000000000023,97,,28,,0.0
2020-12-10T01:08:55+00:00,-37.991642486304045,145.09959091432393,0.0,18.0,104,0.0,28,0.0,8.3088
2020-12-10T01:08:56+00:00,-37.99165237694979,145.09966450743377,0.00275,18.0,104,0.0,28,0.0,9.9144
2020-12-10T01:09:01+00:00,-37.99168380908668,145.10001470334828,0.02228,16.799999999999955,106,43.0,28,0.0,15.3756
2020-12-10T01:09:04+00:00,-37.99171809107065,145.10018091648817,0.03662,15.799999999999955,107,48.0,28,0.0,18.1584
2020-12-10T01:09:06+00:00,-37.991734351962805,145.10029608383775,0.046880000000000005,16.0,106,51.0,28,0.0,18.6624
2020-12-10T01:09:11+00:00,-37.991801742464304,145.10057855397463,0.07465999999999999,17.799999999999955,107,54.0,28,0.0,20.1924
2020-12-10T01:09:12+00:00,-37.99181850627065,145.1006305217743,0.08027,18.0,108,53.0,28,0.0,20.1924
2020-12-10T01:09:13+00:00,-37.99183971248567,145.1006831601262,0.08587,18.0,108,54.0,28,0.0,20.1924
2020-12-10T01:09:14+00:00,-37.99185630865395,145.10074158199131,0.09148,18.200000000000045,109,54.0,28,0.0,20.1924
2020-12-10T01:09:15+00:00,-37.991867205128074,145.1007996685803,0.09720000000000001,18.0,109,56.0,28,0.0,20.4264
2020-12-10T01:09:17+00:00,-37.991886818781495,145.1009281631559,0.1093,18.200000000000045,110,58.0,28,0.0,22.341600000000003
2020-12-10T01:09:23+00:00,-37.991971811279655,145.10135304182768,0.14793,18.200000000000045,111,62.0,28,0.0,23.2812
2020-12-10T01:09:24+00:00,-37.991991844028234,145.1014239527285,0.1544,17.799999999999955,111,60.0,28,0.0,23.2812
2020-12-10T01:09:29+00:00,-37.992073483765125,145.10176844894886,0.18697,16.799999999999955,109,63.0,28,0.0,23.7168
2020-12-10T01:09:31+00:00,-37.99210047349334,145.10191412642598,0.20022,16.399999999999977,109,63.0,28,0.0,23.8176
2020-12-10T01:09:33+00:00,-37.99211732111871,145.10206676088274,0.21362,16.399999999999977,106,64.0,27,0.0,24.1884
2020-12-10T01:09:34+00:00,-37.99212503246963,145.10214420966804,0.22038,16.399999999999977,106,65.0,27,0.0,24.3576
2020-12-10T01:09:36+00:00,-37.99213961698115,145.10230304673314,0.23409,16.0,102,68.0,27,0.0,24.894000000000002
2020-12-10T01:09:37+00:00,-37.992146741598845,145.10237940587103,0.24101,15.399999999999977,102,66.0,27,0.0,24.894000000000002
2020-12-10T01:09:38+00:00,-37.992153614759445,145.10244813747704,0.24791999999999997,15.0,99,65.0,27,0.0,24.894000000000002
2020-12-10T01:09:40+00:00,-37.99216593615711,145.10259624570608,0.26147000000000004,14.600000000000023,99,64.0,27,0.0,24.285600000000002
2020-12-10T01:09:41+00:00,-37.99217197112739,145.10266874916852,0.26821,14.600000000000023,96,64.0,27,0.0,24.285600000000002
2020-12-10T01:09:47+00:00,-37.99220189452171,145.1031203661114,0.30879,14.399999999999977,93,66.0,27,0.0,24.6564
2020-12-10T01:09:53+00:00,-37.992248916998506,145.10352194309235,0.34811000000000003,15.0,93,0.0,27,0.0,20.052000000000003
2020-12-10T01:09:54+00:00,-37.99225210212171,145.1035749167204,0.35299,15.399999999999977,93,0.0,27,0.0,17.568
2020-12-10T01:09:57+00:00,-37.99225796945393,145.10371162556112,0.36669,15.799999999999955,94,0.0,27,0.0,15.9228
2020-12-10T01:10:00+00:00,-37.99228345043957,145.1038056705147,0.37879,15.799999999999955,95,43.0,27,0.0,14.5116
2020-12-10T01:10:02+00:00,-37.992330556735396,145.1038939319551,0.38871,16.0,95,52.0,27,0.0,18.5076
2020-12-10T01:10:05+00:00,-37.99237313680351,145.10406752116978,0.40608,16.0,96,62.0,27,0.0,22.2696
2020-12-10T01:10:09+00:00,-37.9924217518419,145.10436667129397,0.434,16.200000000000045,99,73.0,27,0.0,26.737199999999998
2020-12-10T01:10:10+00:00,-37.9924341570586,145.1044499874115,0.44153,16.200000000000045,99,72.0,27,0.0,27.1404
2020-12-10T01:10:16+00:00,-37.99250464886427,145.10495826601982,0.48660000000000003,16.200000000000045,96,72.0,27,0.0,26.9388
2020-12-10T01:10:17+00:00,-37.992514707148075,145.10504426434636,0.49397,16.399999999999977,95,70.0,27,0.0,26.5032
2020-12-10T01:10:18+00:00,-37.99252409487963,145.10512615554035,0.50127,16.600000000000023,95,69.0,27,0.0,26.269199999999998
2020-12-10T01:10:22+00:00,-37.992568435147405,145.1054346933961,0.5295700000000001,17.600000000000023,95,65.0,27,0.0,25.1604
2020-12-10T01:10:24+00:00,-37.992586959153414,145.10559470392764,0.54359,16.600000000000023,94,67.0,27,0.0,25.261200000000002
2020-12-10T01:10:25+00:00,-37.9925998672843,145.10567290708423,0.55075,16.399999999999977,94,51.0,27,0.0,25.7652
2020-12-10T01:10:30+00:00,-37.992642279714346,145.10606995783746,0.5855499999999999,15.399999999999977,95,0.0,27,0.0,24.2532
2020-12-10T01:10:31+00:00,-37.9926585406065,145.10613257065415,0.59226,15.200000000000045,95,0.0,27,0.0,24.1524
2020-12-10T01:10:36+00:00,-37.99268846400082,145.10641604661942,0.61917,15.399999999999977,95,0.0,27,0.0,15.483600000000001
2020-12-10T01:10:39+00:00,-37.99270589835942,145.10651419870555,0.6293099999999999,15.600000000000023,98,0.0,27,0.0,10.983600000000001
2020-12-10T01:10:41+00:00,-37.99270832911134,145.10654026642442,0.63401,16.0,100,0.0,27,0.0,8.4636
2020-12-10T01:10:42+00:00,-37.99270832911134,145.10654026642442,0.63558,16.0,101,0.0,27,0.0,5.6448
2020-12-10T01:11:49+00:00,-37.992686200886965,145.1068309508264,0.63558,15.600000000000023,102,0.0,28,0.0,8.1972
2020-12-10T01:11:50+00:00,-37.99270539544523,145.10685903020203,0.63814,15.600000000000023,103,0.0,28,0.0,9.2052
