timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2022-03-02T09:21:57+00:00,-37.830600310117006,144.9355155788362,1.27707,8.800000000000011,84,52,30,0.5,4.77
2022-03-02T09:22:03+00:00,-37.83060374669731,144.93558229878545,1.28273,8.800000000000011,86,52,30,0.0,4.6692
2022-03-02T09:22:04+00:00,-37.83060735091567,144.9355964642018,1.2839,8.800000000000011,87,52,30,0.0,4.6692
2022-03-02T09:22:10+00:00,-37.83057952299714,144.93571733124554,1.29422,8.800000000000011,84,52,30,0.5,4.6368
2022-03-02T09:22:13+00:00,-37.830566950142384,144.93576544336975,1.29871,8.600000000000023,81,52,30,0.5,4.7376000000000005
2022-03-02T09:22:15+00:00,-37.83055119216442,144.9357957020402,1.3018299999999998,8.600000000000023,81,52,30,0.5,4.77
2022-03-02T09:22:17+00:00,-37.830540211871266,144.93582361377776,1.3045499999999999,8.399999999999977,80,52,30,0.0,4.7376000000000005
2022-03-02T09:22:21+00:00,-37.830523950979114,144.93588949553668,1.31105,8.399999999999977,79,52,30,0.0,4.7016
2022-03-02T09:22:27+00:00,-37.83048992045224,144.9360127095133,1.32243,8.600000000000023,78,52,30,0.5,4.8024000000000004
2022-03-02T09:22:33+00:00,-37.83044901676476,144.93611211888492,1.33214,8.600000000000023,79,51,30,0.5,5.1048
2022-03-02T09:22:36+00:00,-37.830417919903994,144.9361411202699,1.33644,8.800000000000011,81,52,30,0.5,5.6088000000000005
2022-03-02T09:22:37+00:00,-37.83040174283087,144.93614740669727,1.33827,8.600000000000023,81,52,30,0.5,5.7456000000000005
2022-03-02T09:22:42+00:00,-37.8303312510252,144.936159895733,1.34612,8.600000000000023,82,53,30,0.0,5.6772
2022-03-02T09:22:48+00:00,-37.830258244648576,144.93615847080946,1.35423,8.600000000000023,84,52,30,0.0,5.846400000000001
2022-03-02T09:22:50+00:00,-37.8302326798439,144.93616031482816,1.3570799999999998,8.600000000000023,83,51,30,0.5,5.9112
2022-03-02T09:22:53+00:00,-37.83019839785993,144.93616551160812,1.36058,8.399999999999977,86,51,30,0.0,6.1128
2022-03-02T09:22:57+00:00,-37.83015330322087,144.93615847080946,1.36566,8.399999999999977,86,53,30,0.0,5.8788
2022-03-02T09:22:59+00:00,-37.83013788051903,144.9361477419734,1.36774,8.399999999999977,86,53,30,0.5,5.846400000000001
2022-03-02T09:23:03+00:00,-37.830071998760104,144.93613466620445,1.37549,8.199999999999989,84,55,30,0.5,5.7096
2022-03-02T09:23:04+00:00,-37.83004936762154,144.93614153936505,1.37797,8.199999999999989,85,55,30,0.5,5.7096
2022-03-02T09:23:09+00:00,-37.82999119721353,144.93619141168892,1.38591,8.399999999999977,85,56,30,0.0,5.8104000000000005
2022-03-02T09:23:15+00:00,-37.82992430962622,144.93624513968825,1.3943699999999999,8.399999999999977,87,54,31,0.0,5.9112
2022-03-02T09:23:16+00:00,-37.82991550862789,144.9362545274198,1.3956099999999998,8.399999999999977,84,52,31,0.0,5.8788
2022-03-02T09:23:17+00:00,-37.829903019592166,144.93626726791263,1.39736,8.600000000000023,87,52,31,0.0,5.8788
2022-03-02T09:23:18+00:00,-37.82988659106195,144.9362827744335,1.3996199999999999,8.600000000000023,87,52,31,0.0,5.8788
2022-03-02T09:23:24+00:00,-37.82981031574309,144.93634002283216,1.4091,8.600000000000023,86,52,31,0.0,5.9112
2022-03-02T09:23:26+00:00,-37.829788103699684,144.93636248633265,1.41215,8.399999999999977,85,51,31,0.0,5.9112
