timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm,enhanced_speed@km/h
2020-12-11T22:15:52+00:00,-37.86133465357125,144.9728349968791,4.6235,9.600000000000023,146,27,66.0,0.0,15.1164
2020-12-11T22:15:53+00:00,-37.8613836877048,144.97285368852317,4.62901,9.600000000000023,144,27,69.0,0.0,19.854
2020-12-11T22:15:55+00:00,-37.86149273626506,144.97287447564304,4.64092,9.600000000000023,140,27,57.0,0.0,21.564
2020-12-11T22:15:56+00:00,-37.86154579371214,144.97288168407977,4.64709,9.600000000000023,140,27,59.0,0.0,22.204800000000002
2020-12-11T22:15:57+00:00,-37.861602790653706,144.97288671322167,4.65325,9.600000000000023,141,27,64.0,0.0,22.204800000000002
2020-12-11T22:16:02+00:00,-37.861932534724474,144.97291043400764,4.6888000000000005,9.600000000000023,139,27,73.0,0.0,26.974800000000002
2020-12-11T22:16:05+00:00,-37.862133951857686,144.9728741403669,4.71155,9.800000000000011,141,27,76.0,0.0,27.9144
2020-12-11T22:16:07+00:00,-37.86228717304766,144.97280733659863,4.7284,10.199999999999989,144,27,79.0,0.0,31.946400000000004
2020-12-11T22:16:08+00:00,-37.86236294545233,144.9727644212544,4.73789,10.399999999999977,148,27,84.0,0.0,34.196400000000004
2020-12-11T22:16:10+00:00,-37.86252614110708,144.9726613238454,4.75798,10.399999999999977,151,27,93.0,0.0,36.648
2020-12-11T22:16:11+00:00,-37.86260602064431,144.972602147609,4.7685,10.399999999999977,151,27,84.0,0.0,37.89
2020-12-11T22:16:13+00:00,-37.86277508363128,144.9724792689085,4.790310000000001,10.600000000000023,154,27,86.0,0.0,39.8376
2020-12-11T22:16:15+00:00,-37.86297029815614,144.97236703522503,4.81307,10.600000000000023,154,27,82.0,0.0,41.8536
2020-12-11T22:16:16+00:00,-37.86307565867901,144.97232613153756,4.82494,10.600000000000023,153,27,82.0,0.0,42.7284
2020-12-11T22:16:19+00:00,-37.863406827673316,144.97227399609983,4.86161,10.0,156,27,84.0,0.0,44.172
2020-12-11T22:16:20+00:00,-37.86351981572807,144.97225421480834,4.87387,9.600000000000023,152,27,85.0,0.0,44.172
2020-12-11T22:16:23+00:00,-37.863849475979805,144.9721988942474,4.91069,8.600000000000023,153,27,75.0,0.0,44.172
2020-12-11T22:16:25+00:00,-37.864060532301664,144.97218414209783,4.9353299999999996,8.199999999999989,153,27,78.0,0.0,44.442
2020-12-11T22:16:26+00:00,-37.86417125724256,144.97220710851252,4.94769,8.199999999999989,153,27,78.0,0.0,44.442
2020-12-11T22:16:27+00:00,-37.8642815630883,144.97223778627813,4.96006,8.199999999999989,152,27,78.0,0.0,44.442
2020-12-11T22:16:30+00:00,-37.86459102295339,144.97238656505942,4.99684,8.399999999999977,152,27,75.0,0.0,43.7688
2020-12-11T22:16:31+00:00,-37.8646872472018,144.9724549613893,5.00877,8.600000000000023,153,27,76.0,0.0,42.962399999999995
2020-12-11T22:16:32+00:00,-37.86478355526924,144.97252545319498,5.02064,8.600000000000023,156,27,72.0,0.0,42.7284
2020-12-11T22:16:36+00:00,-37.865142887458205,144.9728418700397,5.06774,9.0,155,27,73.0,0.0,42.2568
2020-12-11T22:16:42+00:00,-37.86560196429491,144.97341871261597,5.13725,9.399999999999977,158,27,73.0,0.0,41.3496
2020-12-11T22:16:44+00:00,-37.86573741585016,144.97361652553082,5.16009,9.600000000000023,157,27,68.0,0.0,41.1156
2020-12-11T22:16:47+00:00,-37.86594402976334,144.97388985939324,5.19367,9.600000000000023,158,27,69.0,0.0,40.2768
2020-12-11T22:16:48+00:00,-37.866022400557995,144.9739719182253,5.20487,9.600000000000023,158,27,69.0,0.0,40.3776
2020-12-11T22:16:51+00:00,-37.866279389709234,144.97418280690908,5.23858,9.600000000000023,156,27,75.0,0.0,40.4748
2020-12-11T22:16:57+00:00,-37.86683133803308,144.9744754191488,5.30604,9.399999999999977,159,27,71.0,0.0,40.3416
2020-12-11T22:17:03+00:00,-37.86737892776728,144.97475730255246,5.3721000000000005,8.800000000000011,155,27,70.0,0.0,39.2328
2020-12-11T22:17:04+00:00,-37.86746760830283,144.97480859979987,5.38294,8.600000000000023,158,27,66.0,0.0,38.9988
2020-12-11T22:17:05+00:00,-37.86755494773388,144.97486316598952,5.39366,8.600000000000023,157,27,69.0,0.0,38.595600000000005
2020-12-11T22:17:06+00:00,-37.8676403593272,144.9749178159982,5.404319999999999,8.399999999999977,157,27,73.0,0.0,38.394
2020-12-11T22:17:11+00:00,-37.868045372888446,144.9751836899668,5.4554,7.399999999999977,155,27,30.0,0.0,35.0028
2020-12-11T22:17:12+00:00,-37.86812139675021,144.9752349872142,5.46492,7.399999999999977,155,27,30.0,0.0,34.2612
2020-12-11T22:17:17+00:00,-37.86844284273684,144.9754543416202,5.507560000000001,7.800000000000011,157,27,0.0,0.0,28.35
2020-12-11T22:17:21+00:00,-37.86858441308141,144.97553338296711,5.52827,7.800000000000011,157,27,0.0,0.0,11.4876
2020-12-11T22:17:24+00:00,-37.86862053908408,144.97554821893573,5.53503,7.600000000000023,156,27,0.0,0.0,6.3828
2020-12-11T22:17:36+00:00,-37.86868063732982,144.97560781426728,5.53503,7.800000000000011,155,27,0.0,0.0,8.398800000000001
2020-12-11T22:17:38+00:00,-37.86876202560961,144.97567118145525,5.54425,8.0,151,27,67.0,0.0,19.450799999999997
2020-12-11T22:17:40+00:00,-37.86887233145535,144.9757394939661,5.55769,8.0,149,27,71.0,0.0,25.059600000000003
2020-12-11T22:17:45+00:00,-37.86918447352946,144.97594526968896,5.5979399999999995,7.399999999999977,146,27,74.0,0.0,31.0716
2020-12-11T22:17:46+00:00,-37.86925848573446,144.97598751448095,5.60678,7.399999999999977,146,27,74.0,0.0,31.809600000000003
2020-12-11T22:17:52+00:00,-37.869746228680015,144.9762144125998,5.6646,7.399999999999977,146,27,73.0,0.0,36.2772
2020-12-11T22:17:56+00:00,-37.870113691315055,144.97628356330097,5.70626,7.600000000000023,145,27,79.0,0.0,38.023199999999996
2020-12-11T22:17:59+00:00,-37.8704013582319,144.9763193540275,5.73859,7.800000000000011,148,27,74.0,0.0,39.168000000000006
2020-12-11T22:18:03+00:00,-37.87079564295709,144.97636654414237,5.7825299999999995,8.399999999999977,147,27,66.0,0.0,39.5028
2020-12-11T22:18:04+00:00,-37.870892537757754,144.97637635096908,5.79343,8.399999999999977,147,27,68.0,0.0,39.2688
2020-12-11T22:18:09+00:00,-37.87137835286558,144.9764390476048,5.84804,8.0,150,27,69.0,0.0,39.5028
2020-12-11T22:18:13+00:00,-37.871764255687594,144.9764958769083,5.89201,7.600000000000023,152,27,73.0,0.0,39.6036
2020-12-11T22:18:19+00:00,-37.872357023879886,144.97656729072332,5.95824,7.800000000000011,153,27,67.0,0.0,39.3012
2020-12-11T22:18:22+00:00,-37.87264544516802,144.97660039924085,5.9909799999999995,8.0,153,27,68.0,0.0,39.3012
