timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-05-31T05:00:07+00:00,-37.82069684006274,144.94276634417474,0.0019199999999999998,13.9968,7.800000000000011,113.2,37.5,296.0,11.9,50.09,1084.0,91,77,28,running,0.0
2020-05-31T05:00:08+00:00,-37.820677226409316,144.9427945073694,0.005900000000000001,14.3208,8.0,110.2,35.25,253.0,11.4,49.96,1177.0,93,86,27,running,0.5
2020-05-31T05:00:10+00:00,-37.82061989419162,144.9428584612906,0.01436,15.2388,8.199999999999989,110.2,35.25,253.0,10.25,49.71,1186.0,97,86,27,running,0.5
2020-05-31T05:00:11+00:00,-37.820607824251056,144.94290766306221,0.01865,15.440399999999999,8.199999999999989,110.2,35.25,253.0,9.84,49.59,1207.0,99,86,27,running,0.5
2020-05-31T05:00:13+00:00,-37.82059005461633,144.94301109574735,0.027719999999999998,16.6644,8.199999999999989,108.2,34.25,243.0,9.06,49.28,1301.0,102,86,27,running,0.0
2020-05-31T05:00:16+00:00,-37.82054102048278,144.94315694086254,0.041659999999999996,16.826400000000003,7.800000000000011,109.2,33.25,234.0,8.28,49.09,1361.0,106,86,27,running,0.0
2020-05-31T05:00:17+00:00,-37.820533560588956,144.9432025384158,0.046340000000000006,16.8624,7.800000000000011,108.2,33.0,230.0,8.09,49.09,1361.0,109,86,27,running,0.5
2020-05-31T05:00:18+00:00,-37.82051847316325,144.94324956089258,0.0513,17.870400000000004,7.800000000000011,106.2,33.25,231.0,8.09,49.09,1361.0,111,86,27,running,0.5
2020-05-31T05:00:19+00:00,-37.82050598412752,144.94329758919775,0.05627,17.870400000000004,7.800000000000011,106.2,33.25,232.0,7.59,49.09,1385.0,114,86,27,running,0.5
2020-05-31T05:00:20+00:00,-37.82050162553787,144.94334360584617,0.06123,17.870400000000004,8.0,106.2,33.25,232.0,7.5,49.09,1384.0,121,86,27,running,0.5
2020-05-31T05:00:21+00:00,-37.8205038048327,144.94337713345885,0.06587,16.6968,8.0,104.2,34.5,239.0,7.5,48.96,1384.0,125,86,27,running,0.5
2020-05-31T05:00:22+00:00,-37.82051654532552,144.94339272379875,0.07051,16.6968,8.0,103.5,34.75,242.0,7.5,48.96,1384.0,125,86,27,running,0.5
2020-05-31T05:00:23+00:00,-37.820528196170926,144.94340697303414,0.07515000000000001,16.6968,8.0,104.2,35.5,245.0,7.5,48.96,1384.0,125,86,27,running,0.5
2020-05-31T05:00:24+00:00,-37.82055635936558,144.94344058446586,0.07978,16.6968,8.0,104.2,34.75,242.0,7.5,48.96,1384.0,128,86,27,running,0.5
2020-05-31T05:00:25+00:00,-37.820591814816,144.94347008876503,0.08442,16.6968,7.800000000000011,103.5,35.0,242.0,7.5,48.96,1384.0,129,87,27,running,0.0
2020-05-31T05:00:26+00:00,-37.82061478123069,144.9435114953667,0.08906,16.729200000000002,7.800000000000011,103.5,35.0,242.0,7.12,48.78,1401.0,129,87,27,running,0.0
2020-05-31T05:00:30+00:00,-37.820645375177264,144.94365625083447,0.10748,16.362000000000002,8.199999999999989,102.5,35.0,245.0,7.03,48.96,1429.0,131,86,27,running,0.0
2020-05-31T05:00:31+00:00,-37.82064923085272,144.94368793442845,0.11186,15.7896,8.199999999999989,102.5,35.0,246.0,7.03,48.96,1429.0,131,85,27,running,0.5
