timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-18T10:56:32+00:00,-37.769587179645896,144.99756127595901,0.0,139.20000000000005,139.20000000000005,0.4356,0.4356,78,27
2019-09-18T10:56:33+00:00,-37.76958676055074,144.99756169505417,0.0,139.20000000000005,139.20000000000005,0.37079999999999996,0.37079999999999996,81,27
2019-09-18T10:56:38+00:00,-37.76949221268296,144.99758642166853,0.0,139.0,139.0,6.8256,6.8256,82,27
2019-09-18T10:56:39+00:00,-37.769449884071946,144.9976000841707,0.004849999999999999,138.79999999999995,138.79999999999995,13.0752,13.0752,82,27
2019-09-18T10:56:43+00:00,-37.76927964761853,144.9976259842515,0.023870000000000002,138.79999999999995,138.79999999999995,13.784400000000002,13.784400000000002,82,27
2019-09-18T10:56:47+00:00,-37.769226003438234,144.99761793762445,0.02987,139.0,139.0,3.8771999999999998,3.8771999999999998,83,27
2019-09-18T10:56:49+00:00,-37.76919364929199,144.99757384881377,0.02987,139.39999999999998,139.39999999999998,6.8544,6.8544,81,27
2019-09-18T10:56:51+00:00,-37.769177136942744,144.9974756129086,0.03872,139.0,139.0,16.5312,16.5312,82,27
2019-09-18T10:56:53+00:00,-37.769154757261276,144.9973545782268,0.04967,138.20000000000005,138.20000000000005,21.528000000000002,21.528000000000002,80,27
2019-09-18T10:56:56+00:00,-37.769123911857605,144.99710580334067,0.07185,138.20000000000005,138.20000000000005,25.7076,25.7076,83,27
2019-09-18T10:56:57+00:00,-37.76911846362054,144.99702240340412,0.07922,138.20000000000005,138.20000000000005,26.748,26.748,82,27
2019-09-18T10:57:01+00:00,-37.769087199121714,144.996638847515,0.11319,138.0,138.0,28.828799999999998,28.828799999999998,79,26
2019-09-18T10:57:02+00:00,-37.76907772757113,144.99653650447726,0.12226999999999999,138.0,138.0,29.937600000000003,29.937600000000003,84,26
2019-09-18T10:57:03+00:00,-37.769068172201514,144.996432736516,0.13147,138.0,138.0,30.509999999999998,30.509999999999998,87,26
2019-09-18T10:57:04+00:00,-37.769057946279645,144.99632930383086,0.14065,137.79999999999995,137.79999999999995,30.7764,30.7764,91,26
2019-09-18T10:57:06+00:00,-37.76903565041721,144.99611916951835,0.15932,137.60000000000002,137.60000000000002,31.4172,31.4172,95,26
2019-09-18T10:57:08+00:00,-37.76902299374342,144.99590819701552,0.17796,137.60000000000002,137.60000000000002,31.5504,31.5504,99,26
2019-09-18T10:57:11+00:00,-37.768994411453605,144.9956121481955,0.20425,138.0,138.0,30.675600000000003,30.675600000000003,102,25
2019-09-18T10:57:13+00:00,-37.76896541006863,144.99541525729,0.22188999999999998,138.0,138.0,30.7764,30.7764,105,25
2019-09-18T10:57:15+00:00,-37.76893716305494,144.99521392397583,0.2399,137.60000000000002,137.60000000000002,32.022,32.022,108,25
2019-09-18T10:57:17+00:00,-37.76891143061221,144.99500898644328,0.25818,137.0,137.0,33.0516,33.0516,109,25
2019-09-18T10:57:19+00:00,-37.768888883292675,144.99479725956917,0.27701,136.20000000000005,136.20000000000005,33.12,33.12,110,24
2019-09-18T10:57:20+00:00,-37.76887723244727,144.99469416216016,0.28618,135.79999999999995,135.79999999999995,33.0516,33.0516,109,24
2019-09-18T10:57:23+00:00,-37.768834233284,144.99437598511577,0.31462,135.60000000000002,135.60000000000002,33.4224,33.4224,105,24
2019-09-18T10:57:26+00:00,-37.76879584416747,144.99404473230243,0.34412,135.20000000000005,135.20000000000005,34.4988,34.4988,105,24
2019-09-18T10:57:29+00:00,-37.76875762268901,144.99372236430645,0.37285,134.79999999999995,134.79999999999995,34.2972,34.2972,103,24
2019-09-18T10:57:33+00:00,-37.768692411482334,144.9932901095599,0.41162,134.0,134.0,34.7328,34.7328,102,24
2019-09-18T10:57:34+00:00,-37.7686767373234,144.99318064190447,0.42142,133.79999999999995,133.79999999999995,34.7328,34.7328,103,24
2019-09-18T10:57:36+00:00,-37.76864957995713,144.99296589754522,0.44057,133.39999999999998,133.39999999999998,34.531200000000005,34.531200000000005,99,24
2019-09-18T10:57:41+00:00,-37.768588392063975,144.99242266640067,0.48893000000000003,133.0,133.0,34.236,34.236,97,23
2019-09-18T10:57:45+00:00,-37.76855109259486,144.99204925261438,0.52208,133.0,133.0,27.9864,27.9864,97,23
2019-09-18T10:57:47+00:00,-37.768534580245614,144.99190298840404,0.5351,132.60000000000002,132.60000000000002,23.8572,23.8572,98,23
2019-09-18T10:57:50+00:00,-37.76851681061089,144.9917173292488,0.5516,132.39999999999998,132.39999999999998,19.6596,19.6596,103,23
2019-09-18T10:57:53+00:00,-37.768511613830924,144.99162252992392,0.5599700000000001,132.39999999999998,132.39999999999998,9.360000000000001,9.360000000000001,106,23
2019-09-18T10:57:54+00:00,-37.76851354166865,144.99161607585847,0.56056,132.60000000000002,132.60000000000002,5.1444,5.1444,108,23
2019-09-18T10:57:56+00:00,-37.768514044582844,144.99161238782108,0.56084,132.60000000000002,132.60000000000002,1.7027999999999999,1.7027999999999999,110,23
2019-09-18T10:58:45+00:00,-37.7685506734997,144.99159880913794,0.56084,132.20000000000005,132.20000000000005,5.4072000000000005,5.4072000000000005,101,24
2019-09-18T10:58:46+00:00,-37.76857405900955,144.9915881641209,0.5636,132.20000000000005,132.20000000000005,7.9596,7.9596,99,24
2019-09-18T10:58:50+00:00,-37.76874194853008,144.99153460375965,0.58285,132.0,132.0,18.979200000000002,18.979200000000002,98,24
2019-09-18T10:58:52+00:00,-37.768855188041925,144.9915135651827,0.59557,131.60000000000002,131.60000000000002,20.7576,20.7576,95,24
2019-09-18T10:58:55+00:00,-37.76904906146228,144.99147802591324,0.6173099999999999,131.39999999999998,131.39999999999998,24.7896,24.7896,98,24
2019-09-18T10:58:56+00:00,-37.76911527849734,144.99146536923945,0.62474,131.39999999999998,131.39999999999998,25.092,25.092,100,24
2019-09-18T10:58:58+00:00,-37.769257351756096,144.99143728986382,0.6407,131.0,131.0,27.4104,27.4104,103,24
2019-09-18T10:59:00+00:00,-37.7694125007838,144.9914115574211,0.65807,130.60000000000002,130.60000000000002,29.1564,29.1564,105,24
2019-09-18T10:59:02+00:00,-37.76956982910633,144.99138020910323,0.67575,130.0,130.0,30.297600000000003,30.297600000000003,108,24
2019-09-18T10:59:04+00:00,-37.76972648687661,144.99134835787117,0.69337,129.20000000000005,129.20000000000005,30.837600000000002,30.837600000000002,111,24
2019-09-18T10:59:08+00:00,-37.770063104107976,144.991268645972,0.7313999999999999,128.0,128.0,33.793200000000006,33.793200000000006,115,24
2019-09-18T10:59:12+00:00,-37.7704194188118,144.99118910171092,0.7715700000000001,126.79999999999995,126.79999999999995,35.1396,35.1396,113,23
2019-09-18T10:59:14+00:00,-37.770612286403775,144.99115465208888,0.7932,126.20000000000005,126.20000000000005,35.474399999999996,35.474399999999996,116,23
2019-09-18T10:59:17+00:00,-37.77090146206319,144.99110301956534,0.82562,125.60000000000002,125.60000000000002,36.482400000000005,36.482400000000005,117,23
2019-09-18T10:59:21+00:00,-37.77126180008054,144.99102490022779,0.86623,124.79999999999995,124.79999999999995,35.3052,35.3052,120,23
2019-09-18T10:59:22+00:00,-37.7713467925787,144.99100453220308,0.87583,124.60000000000002,124.60000000000002,35.2044,35.2044,122,23
2019-09-18T10:59:26+00:00,-37.77170369401574,144.9909326992929,0.91596,124.60000000000002,124.60000000000002,34.5024,34.5024,121,23
2019-09-18T10:59:28+00:00,-37.771879797801375,144.99089975841343,0.93572,124.60000000000002,124.60000000000002,33.4944,33.4944,118,23
2019-09-18T10:59:32+00:00,-37.7722033392638,144.99083396047354,0.97209,124.60000000000002,124.60000000000002,31.5792,31.5792,118,23
2019-09-18T10:59:33+00:00,-37.77228254824877,144.99082080088556,0.98096,124.60000000000002,124.60000000000002,31.0752,31.0752,119,23
2019-09-18T10:59:39+00:00,-37.772776409983635,144.99072885140777,1.03638,124.20000000000005,124.20000000000005,31.8816,31.8816,119,23
2019-09-18T10:59:44+00:00,-37.77318561449647,144.9906525760889,1.0823,126.60000000000002,126.60000000000002,31.309199999999997,31.309199999999997,117,22
2019-09-18T10:59:46+00:00,-37.77334939688444,144.99062282033265,1.10067,127.79999999999995,127.79999999999995,30.0348,30.0348,117,22
2019-09-18T10:59:47+00:00,-37.773419972509146,144.99061217531562,1.10855,128.0,128.0,29.933999999999997,29.933999999999997,117,22
2019-09-18T10:59:53+00:00,-37.773871421813965,144.9905175436288,1.1593499999999999,128.39999999999998,128.39999999999998,29.293200000000002,29.293200000000002,116,22
2019-09-18T10:59:57+00:00,-37.77418381534517,144.9904511589557,1.19455,129.0,129.0,30.0348,30.0348,115,22
2019-09-18T11:00:03+00:00,-37.77463786303997,144.99036046676338,1.24558,129.39999999999998,129.39999999999998,29.772,29.772,113,21
2019-09-18T11:00:06+00:00,-37.77486635372043,144.99033020809293,1.27108,128.60000000000002,128.60000000000002,29.941200000000002,29.941200000000002,114,21
2019-09-18T11:00:08+00:00,-37.77502041310072,144.99029726721346,1.28843,128.20000000000005,128.20000000000005,30.6792,30.6792,114,21
2019-09-18T11:00:15+00:00,-37.7755066473037,144.9901752267033,1.34347,128.20000000000005,128.20000000000005,25.9128,25.9128,115,21
2019-09-18T11:00:19+00:00,-37.77575039304793,144.9901398550719,1.37071,128.39999999999998,128.39999999999998,23.076,23.076,118,21
2019-09-18T11:00:20+00:00,-37.775794146582484,144.99013055115938,1.3756300000000001,128.60000000000002,128.60000000000002,20.2212,20.2212,121,21
2019-09-18T11:00:21+00:00,-37.775825913995504,144.9901231750846,1.37921,128.60000000000002,128.60000000000002,15.9228,15.9228,124,21
2019-09-18T11:00:22+00:00,-37.77584720402956,144.99012149870396,1.38155,128.79999999999995,128.79999999999995,11.286,11.286,127,21
2019-09-18T11:00:23+00:00,-37.77586287818849,144.99011772684753,1.38331,129.20000000000005,129.20000000000005,8.733600000000001,8.733600000000001,132,21
2019-09-18T11:00:24+00:00,-37.775868996977806,144.9901274498552,1.38368,129.39999999999998,129.39999999999998,5.04,5.04,132,21
2019-09-18T11:00:25+00:00,-37.77586966753006,144.99014102853835,1.38368,129.60000000000002,129.60000000000002,0.9108,0.9108,132,21
2019-09-18T11:00:26+00:00,-37.77587302029133,144.99014999717474,1.3838199999999998,129.60000000000002,129.60000000000002,0.4752,0.4752,132,21
2019-09-18T11:00:31+00:00,-37.775961281731725,144.99013834632933,1.3838199999999998,129.20000000000005,129.20000000000005,11.4228,11.4228,129,21
2019-09-18T11:00:32+00:00,-37.77600310742855,144.9901292938739,1.38852,128.79999999999995,128.79999999999995,14.58,14.58,128,21
2019-09-18T11:00:37+00:00,-37.776277950033545,144.9900621548295,1.4196199999999999,128.39999999999998,128.39999999999998,21.4668,21.4668,125,21
2019-09-18T11:00:38+00:00,-37.77633192948997,144.99004740267992,1.42575,128.39999999999998,128.39999999999998,21.4668,21.4668,125,21
2019-09-18T11:00:41+00:00,-37.77643209323287,144.98999996110797,1.4376300000000002,128.79999999999995,128.79999999999995,11.8944,11.8944,124,21
2019-09-18T11:00:46+00:00,-37.776485150679946,144.98995319008827,1.44482,129.60000000000002,129.60000000000002,4.104,4.104,127,21
