timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-20T10:47:03+00:00,-37.769501600414515,144.99759463593364,0.0,55.60000000000002,55.60000000000002,0.234,0.234,73,28
2019-09-20T10:47:04+00:00,-37.76949975639582,144.99759916216135,0.0003,55.39999999999998,55.39999999999998,0.7343999999999999,0.7343999999999999,73,28
2019-09-20T10:47:12+00:00,-37.769379476085305,144.99766118824482,0.0003,55.39999999999998,55.39999999999998,9.0216,9.0216,72,28
2019-09-20T10:47:14+00:00,-37.76932641863823,144.9976701568812,0.00625,55.0,55.0,10.4544,10.4544,70,28
2019-09-20T10:47:20+00:00,-37.76921074837446,144.99767686240375,0.018760000000000002,55.200000000000045,55.200000000000045,7.973999999999999,7.973999999999999,71,28
2019-09-20T10:47:22+00:00,-37.76921276003122,144.9976857472211,0.0195,55.60000000000002,55.60000000000002,1.098,1.098,69,28
2019-09-20T10:47:29+00:00,-37.7691603731364,144.99753185547888,0.0195,54.60000000000002,54.60000000000002,9.5508,9.5508,70,28
2019-09-20T10:47:30+00:00,-37.76915282942355,144.9974737688899,0.02467,54.60000000000002,54.60000000000002,13.3416,13.3416,72,28
2019-09-20T10:47:33+00:00,-37.76913480833173,144.99727562069893,0.04222,54.60000000000002,54.60000000000002,18.752399999999998,18.752399999999998,69,28
2019-09-20T10:47:36+00:00,-37.76911142282188,144.9970540869981,0.06191,54.60000000000002,54.60000000000002,21.506400000000003,21.506400000000003,69,28
2019-09-20T10:47:40+00:00,-37.76908560656011,144.99673741869628,0.08993000000000001,54.39999999999998,54.39999999999998,24.192,24.192,71,28
2019-09-20T10:47:43+00:00,-37.76906515471637,144.9964712932706,0.11347,54.0,54.0,25.4664,25.4664,77,28
2019-09-20T10:47:45+00:00,-37.76904839091003,144.99629049561918,0.12949000000000002,54.0,54.0,26.2404,26.2404,81,28
2019-09-20T10:47:47+00:00,-37.76903171092272,144.99611020088196,0.14549,54.0,54.0,26.91,26.91,85,28
2019-09-20T10:47:49+00:00,-37.769026681780815,144.99592948704958,0.16141,54.39999999999998,54.39999999999998,26.91,26.91,88,28
2019-09-20T10:47:50+00:00,-37.769021317362785,144.9958404712379,0.16927,54.60000000000002,54.60000000000002,27.0468,27.0468,90,28
2019-09-20T10:47:52+00:00,-37.76900539174676,144.99567224644125,0.18419999999999997,55.200000000000045,55.200000000000045,26.2044,26.2044,93,28
2019-09-20T10:47:54+00:00,-37.76898351497948,144.9955021776259,0.19938,55.799999999999955,55.799999999999955,25.8048,25.8048,93,28
2019-09-20T10:48:01+00:00,-37.76889357715845,144.99483849853277,0.25871,54.799999999999955,54.799999999999955,30.096,30.096,95,27
2019-09-20T10:48:02+00:00,-37.768880585208535,144.99474537558854,0.26704,54.39999999999998,54.39999999999998,30.131999999999998,30.131999999999998,96,27
2019-09-20T10:48:04+00:00,-37.76885728351772,144.9945639912039,0.28322,53.60000000000002,53.60000000000002,28.8864,28.8864,100,27
2019-09-20T10:48:06+00:00,-37.76882903650403,144.99437833204865,0.29987,53.200000000000045,53.200000000000045,28.8864,28.8864,100,27
2019-09-20T10:48:08+00:00,-37.7687977720052,144.9941881466657,0.31699,53.0,53.0,30.1644,30.1644,101,27
2019-09-20T10:48:13+00:00,-37.76873440481722,144.99370249919593,0.36038,52.799999999999955,52.799999999999955,31.0716,31.0716,104,27
2019-09-20T10:48:14+00:00,-37.76871965266764,144.99360376037657,0.36923,52.799999999999955,52.799999999999955,31.676399999999997,31.676399999999997,104,27
2019-09-20T10:48:16+00:00,-37.76869559660554,144.99340502545238,0.38693,53.0,53.0,31.676399999999997,31.676399999999997,107,27
2019-09-20T10:48:20+00:00,-37.76864480227232,144.99300277791917,0.42283,53.799999999999955,53.799999999999955,31.809600000000003,31.809600000000003,107,27
2019-09-20T10:48:24+00:00,-37.768603563308716,144.9926116783172,0.45759,53.0,53.0,30.7692,30.7692,111,27
