timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-16T11:31:14+00:00,-37.77316608466208,144.99069599434733,0.0,133.39999999999998,133.39999999999998,0.0,0.0,82,21
2019-09-16T11:31:15+00:00,-37.77322769165039,144.9906816612929,0.0069500000000000004,133.20000000000005,133.20000000000005,23.9328,23.9328,86,21
2019-09-16T11:31:17+00:00,-37.77334738522768,144.99064511619508,0.02062,133.20000000000005,133.20000000000005,23.9328,23.9328,89,21
2019-09-16T11:31:19+00:00,-37.773549472913146,144.9906021170318,0.04338,133.60000000000002,133.60000000000002,23.9652,23.9652,92,21
2019-09-16T11:31:21+00:00,-37.77361770160496,144.9905680026859,0.05145,133.79999999999995,133.79999999999995,25.541999999999998,25.541999999999998,96,21
2019-09-16T11:31:24+00:00,-37.773793805390596,144.99053640291095,0.0712,135.0,135.0,24.5016,24.5016,95,21
2019-09-16T11:31:29+00:00,-37.77406319975853,144.99047236517072,0.10166,134.60000000000002,134.60000000000002,21.2796,21.2796,96,21
2019-09-16T11:31:31+00:00,-37.774174427613616,144.99045518226922,0.1141,133.79999999999995,133.79999999999995,21.366,21.366,103,21
2019-09-16T11:31:34+00:00,-37.774343406781554,144.99041511677206,0.13318000000000002,133.79999999999995,133.79999999999995,21.096,21.096,106,21
2019-09-16T11:31:36+00:00,-37.7744653634727,144.99038309790194,0.14701,134.79999999999995,134.79999999999995,21.096,21.096,103,21
2019-09-16T11:31:37+00:00,-37.77452043257654,144.99037329107523,0.15318,135.60000000000002,135.60000000000002,21.096,21.096,103,21
2019-09-16T11:31:39+00:00,-37.77462570928037,144.99036138877273,0.16491,137.0,137.0,21.5316,21.5316,102,21
2019-09-16T11:31:43+00:00,-37.77484749443829,144.9903116002679,0.18996000000000002,137.60000000000002,137.60000000000002,22.136400000000002,22.136400000000002,100,20
