timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,activity_type
2021-06-08T03:18:33+00:00,-37.8216122277081,144.94260365143418,0.0,0.0,7.600000000000023,72,0,26,0.0,,,,,,,
2021-06-08T03:18:34+00:00,-37.82160426490009,144.94260909967124,0.00101,0.0,7.600000000000023,72,0,26,0.0,,,,,,,
2021-06-08T03:18:36+00:00,-37.821565540507436,144.94262477383018,0.00531,0.0,7.600000000000023,69,66,26,0.0,,,,,,,
2021-06-08T03:18:38+00:00,-37.82151508145034,144.94265017099679,0.01064,11.4228,7.600000000000023,69,77,26,0.0,,,,,,,
2021-06-08T03:18:39+00:00,-37.821499072015285,144.94266534224153,0.01264,12.9672,7.600000000000023,75,81,26,0.0,,,,,,,
2021-06-08T03:18:40+00:00,-37.821490271016955,144.9426867160946,0.01458,13.0104,7.600000000000023,76,83,26,0.5,97.5,37.0,283.0,,48.28,,running
2021-06-08T03:18:42+00:00,-37.8214827273041,144.94273784570396,0.019,13.2012,7.600000000000023,79,83,26,0.5,102.5,36.75,271.0,0.46,48.4,50.0,running
2021-06-08T03:18:43+00:00,-37.82148071564734,144.94276584126055,0.02144,13.2012,8.0,82,84,26,0.0,103.5,36.75,268.0,0.46,48.4,50.0,running
2021-06-08T03:18:45+00:00,-37.821483397856355,144.94282216764987,0.02631,13.2012,7.800000000000011,85,83,26,0.5,103.5,36.75,267.0,9.75,48.59,1052.0,running
2021-06-08T03:18:47+00:00,-37.82147912308574,144.94289165362716,0.032170000000000004,13.132800000000001,8.0,92,84,26,0.0,103.5,37.0,266.0,9.84,48.68,1046.0,running
2021-06-08T03:18:48+00:00,-37.82148138619959,144.94292677380145,0.03518,13.100399999999999,8.0,96,83,26,0.5,105.2,36.75,265.0,9.84,48.68,1046.0,running
2021-06-08T03:18:49+00:00,-37.82147501595318,144.9429618101567,0.037840000000000006,13.068,7.800000000000011,99,83,26,0.0,105.2,36.5,265.0,9.84,48.68,1046.0,running
2021-06-08T03:18:52+00:00,-37.82136261463165,144.94309541769326,0.04458,12.999600000000001,7.600000000000023,102,83,26,0.5,99.5,37.25,268.0,9.84,48.68,1046.0,running
2021-06-08T03:18:55+00:00,-37.821362698450685,144.94322600774467,0.05547,12.999600000000001,7.0,105,84,25,0.0,99.5,37.0,264.0,8.59,48.9,1199.0,running
