timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm
2020-02-27T20:32:49+00:00,,,0.0,26.799999999999955,26.799999999999955,11.322000000000001,11.322000000000001,98,28,,
2020-02-27T20:32:50+00:00,,,0.0037400000000000003,27.0,27.0,13.4712,13.4712,98,28,,
2020-02-27T20:32:51+00:00,,,0.008289999999999999,27.0,27.0,16.362000000000002,16.362000000000002,101,28,,
2020-02-27T20:32:52+00:00,-37.821057764813304,144.94341334328055,0.013130000000000001,27.0,27.0,17.4384,17.4384,104,28,,
2020-02-27T20:32:53+00:00,-37.821103194728494,144.94345407932997,0.01811,27.0,27.0,17.9424,17.9424,107,28,,
2020-02-27T20:32:55+00:00,-37.821129681542516,144.94353404268622,0.028399999999999998,26.799999999999955,26.799999999999955,18.648,18.648,112,28,,
2020-02-27T20:32:57+00:00,-37.821228839457035,144.94359481148422,0.03878,26.799999999999955,26.799999999999955,18.7128,18.7128,115,28,,
2020-02-27T20:32:59+00:00,-37.821217104792595,144.94371735490859,0.04939,26.799999999999955,26.799999999999955,19.0836,19.0836,117,28,,
2020-02-27T20:33:01+00:00,-37.821232192218304,144.94381768628955,0.06042,26.799999999999955,26.799999999999955,20.1564,20.1564,120,28,,
2020-02-27T20:33:02+00:00,-37.82125197350979,144.94389823637903,0.06614,26.799999999999955,26.799999999999955,20.5956,20.5956,122,28,,
2020-02-27T20:33:05+00:00,-37.82130721025169,144.94413695298135,0.08411,26.799999999999955,26.799999999999955,21.8376,21.8376,124,28,,
2020-02-27T20:33:07+00:00,-37.8213257342577,144.94427835568786,0.09631999999999999,26.600000000000023,26.600000000000023,21.9708,21.9708,124,27,,
2020-02-27T20:33:08+00:00,-37.82133160158992,144.9443458300084,0.10238,26.600000000000023,26.600000000000023,21.8376,21.8376,125,27,,
2020-02-27T20:33:10+00:00,-37.82134383916855,144.94444532319903,0.11405,26.600000000000023,26.600000000000023,20.2572,20.2572,125,27,,
2020-02-27T20:33:11+00:00,-37.82134576700628,144.94447197765112,0.11851,26.600000000000023,26.600000000000023,16.059600000000003,16.059600000000003,125,27,,
2020-02-27T20:33:12+00:00,-37.82134199514985,144.94448773562908,0.12224,26.600000000000023,26.600000000000023,13.442400000000001,13.442400000000001,127,27,,
2020-02-27T20:33:15+00:00,-37.82133327797055,144.94449159130454,0.12794,26.799999999999955,26.799999999999955,0.0,0.0,126,27,,
2020-02-27T20:33:32+00:00,-37.821302600204945,144.9447240214795,0.12794,26.399999999999977,26.399999999999977,12.2256,12.2256,118,27,75.0,0.0
2020-02-27T20:33:33+00:00,-37.82129656523466,144.94475486688316,0.1323,26.399999999999977,26.399999999999977,15.685200000000002,15.685200000000002,118,27,92.0,0.0
2020-02-27T20:33:34+00:00,-37.821302600204945,144.94481136091053,0.13762,26.200000000000045,26.200000000000045,19.1808,19.1808,118,27,87.0,0.0
2020-02-27T20:33:35+00:00,-37.82131031155586,144.9448667652905,0.14368999999999998,26.200000000000045,26.200000000000045,21.834000000000003,21.834000000000003,117,27,92.0,0.0
2020-02-27T20:33:37+00:00,-37.82132766209543,144.94499475695193,0.15615,25.799999999999955,25.799999999999955,22.4712,22.4712,116,27,83.0,0.0
2020-02-27T20:33:38+00:00,-37.82139605842531,144.94502727873623,0.16240000000000002,25.799999999999955,25.799999999999955,22.4712,22.4712,116,27,84.0,0.0
2020-02-27T20:33:41+00:00,-37.82150083221495,144.94517454877496,0.1812,25.799999999999955,25.799999999999955,22.672800000000002,22.672800000000002,115,27,79.0,0.0
2020-02-27T20:33:42+00:00,-37.82151508145034,144.94522207416594,0.18761000000000003,25.799999999999955,25.799999999999955,23.076,23.076,114,27,77.0,0.0
2020-02-27T20:33:43+00:00,-37.82151801511645,144.94526591151953,0.19416999999999998,25.799999999999955,25.799999999999955,23.6124,23.6124,113,27,80.0,0.0
2020-02-27T20:33:46+00:00,-37.82150276005268,144.94537856429815,0.21398,25.799999999999955,25.799999999999955,23.7816,23.7816,117,27,77.0,0.0
2020-02-27T20:33:48+00:00,-37.82146344892681,144.94549297727644,0.22718,25.799999999999955,25.799999999999955,23.749200000000002,23.749200000000002,119,27,78.0,0.0
2020-02-27T20:33:50+00:00,-37.82143176533282,144.94562029838562,0.24019,25.799999999999955,25.799999999999955,23.346,23.346,118,27,77.0,0.0
2020-02-27T20:33:52+00:00,-37.82140653580427,144.945732280612,0.25309,26.0,26.0,23.1444,23.1444,118,26,76.0,0.0
2020-02-27T20:33:54+00:00,-37.821374014019966,144.94585851207376,0.26582,26.399999999999977,26.399999999999977,22.672800000000002,22.672800000000002,116,26,69.0,0.0
2020-02-27T20:33:55+00:00,-37.82136672176421,144.94592422619462,0.27208,26.600000000000023,26.600000000000023,22.5396,22.5396,118,26,56.0,0.0
2020-02-27T20:33:57+00:00,-37.821374433115125,144.9460285808891,0.28425,26.799999999999955,26.799999999999955,21.7332,21.7332,119,26,45.0,0.0
2020-02-27T20:33:58+00:00,-37.82143218442798,144.94605490006506,0.28987999999999997,27.0,27.0,20.253600000000002,20.253600000000002,118,26,41.0,0.0
2020-02-27T20:33:59+00:00,-37.82143956050277,144.94609018787742,0.29420999999999997,27.0,27.0,15.552000000000001,15.552000000000001,122,26,41.0,0.0
2020-02-27T20:34:00+00:00,-37.82144073396921,144.9461163394153,0.29727,27.0,27.0,11.052,11.052,128,26,25.0,0.0
2020-02-27T20:34:01+00:00,-37.82144442200661,144.94613679125905,0.30034,27.0,27.0,11.052,11.052,131,26,25.0,0.0
2020-02-27T20:34:02+00:00,-37.82145439647138,144.94613846763968,0.30221,27.0,27.0,6.717600000000001,6.717600000000001,135,26,25.0,0.0
2020-02-27T20:34:07+00:00,-37.821393962949514,144.9463366996497,0.30221,26.799999999999955,26.799999999999955,11.826,11.826,143,26,67.0,0.0
2020-02-27T20:34:08+00:00,-37.821379378437996,144.94639017619193,0.30638,26.799999999999955,26.799999999999955,15.001199999999999,15.001199999999999,143,26,72.0,0.0
2020-02-27T20:34:11+00:00,-37.82129145227373,144.9466121289879,0.32280000000000003,26.799999999999955,26.799999999999955,20.692800000000002,20.692800000000002,142,26,87.0,0.0
2020-02-27T20:34:12+00:00,-37.82126295380294,144.94669075123966,0.32862,26.799999999999955,26.799999999999955,20.9592,20.9592,141,26,87.0,0.0
2020-02-27T20:34:15+00:00,-37.82117242924869,144.94691873900592,0.34612,26.799999999999955,26.799999999999955,21.0276,21.0276,138,26,87.0,0.0
2020-02-27T20:34:19+00:00,-37.82104862853885,144.94720079004765,0.36915,26.600000000000023,26.600000000000023,20.6244,20.6244,136,26,77.0,0.0
2020-02-27T20:34:20+00:00,-37.82101945951581,144.94726625271142,0.37485,26.600000000000023,26.600000000000023,20.5236,20.5236,136,26,77.0,0.0
2020-02-27T20:34:22+00:00,-37.82097587361932,144.94736121967435,0.38561,26.600000000000023,26.600000000000023,18.2052,18.2052,136,26,0.0,0.0
2020-02-27T20:34:23+00:00,-37.82096246257424,144.94737622328103,0.38994,26.600000000000023,26.600000000000023,15.584399999999999,15.584399999999999,137,26,0.0,0.0
2020-02-27T20:34:26+00:00,-37.8209578525275,144.94743548333645,0.39807,26.399999999999977,26.399999999999977,8.600399999999999,8.600399999999999,137,26,0.0,0.0
2020-02-27T20:34:27+00:00,-37.82098492607474,144.9474462121725,0.40046,26.399999999999977,26.399999999999977,8.600399999999999,8.600399999999999,137,26,60.0,0.0
2020-02-27T20:34:29+00:00,-37.82106916420162,144.94745082221925,0.40792,26.399999999999977,26.399999999999977,14.713199999999999,14.713199999999999,137,26,94.0,0.0
2020-02-27T20:34:30+00:00,-37.82112641260028,144.9474556837231,0.41328,26.200000000000045,26.200000000000045,19.314,19.314,143,26,104.0,0.0
2020-02-27T20:34:31+00:00,-37.82118651084602,144.94746490381658,0.41993,26.200000000000045,26.200000000000045,23.9148,23.9148,147,26,108.0,0.0
2020-02-27T20:34:32+00:00,-37.82124811783433,144.94747571647167,0.42693000000000003,26.200000000000045,26.200000000000045,25.192800000000002,25.192800000000002,153,26,96.0,0.0
2020-02-27T20:34:33+00:00,-37.82131324522197,144.94748736731708,0.43409,26.200000000000045,26.200000000000045,25.797600000000003,25.797600000000003,151,26,99.0,0.0
2020-02-27T20:34:34+00:00,-37.82138013280928,144.94749943725765,0.44135,26.399999999999977,26.399999999999977,26.1324,26.1324,153,25,101.0,0.0
2020-02-27T20:34:38+00:00,-37.821639301255345,144.94757470674813,0.47137,26.200000000000045,26.200000000000045,27.108,27.108,153,25,90.0,0.0
2020-02-27T20:34:40+00:00,-37.821765365079045,144.947619298473,0.48627,26.399999999999977,26.399999999999977,26.5716,26.5716,153,25,86.0,0.0
2020-02-27T20:34:41+00:00,-37.821838622912765,144.94761670008302,0.49354000000000003,26.200000000000045,26.200000000000045,26.200799999999997,26.200799999999997,154,25,87.0,0.0
2020-02-27T20:34:45+00:00,-37.82210064120591,144.94764025323093,0.52191,26.0,26.0,24.9588,24.9588,150,25,38.0,0.0
2020-02-27T20:34:46+00:00,-37.82216073945165,144.9476531613618,0.52863,26.0,26.0,24.1848,24.1848,150,25,39.0,0.0
2020-02-27T20:34:49+00:00,-37.822273476049304,144.9476681649685,0.5470700000000001,26.200000000000045,26.200000000000045,19.6164,19.6164,147,25,39.0,0.0
2020-02-27T20:34:51+00:00,-37.822276912629604,144.94766162708402,0.55299,26.399999999999977,26.399999999999977,7.8948,7.8948,147,25,0.0,0.0
2020-02-27T20:35:04+00:00,-37.82243851572275,144.9477083981037,0.55299,26.200000000000045,26.200000000000045,17.3664,17.3664,123,25,93.0,0.0
2020-02-27T20:35:06+00:00,-37.82255234196782,144.9477387405932,0.56471,26.200000000000045,26.200000000000045,22.4712,22.4712,120,25,98.0,0.0
2020-02-27T20:35:09+00:00,-37.822745041921735,144.94779976084828,0.58466,26.200000000000045,26.200000000000045,23.9832,23.9832,118,25,86.0,0.0
2020-02-27T20:35:11+00:00,-37.822868172079325,144.94786438532174,0.59875,26.200000000000045,26.200000000000045,25.362000000000002,25.362000000000002,118,25,80.0,0.0
2020-02-27T20:35:14+00:00,-37.82303564250469,144.9480009265244,0.62176,26.200000000000045,26.200000000000045,28.1808,28.1808,117,25,87.0,0.0
2020-02-27T20:35:16+00:00,-37.82313848845661,144.9481084663421,0.63774,26.200000000000045,26.200000000000045,29.224800000000002,29.224800000000002,117,25,94.0,0.0
2020-02-27T20:35:17+00:00,-37.82319045625627,144.9481661338359,0.6469199999999999,26.200000000000045,26.200000000000045,33.0516,33.0516,114,25,99.0,0.0
2020-02-27T20:35:18+00:00,-37.8232682403177,144.94827333837748,0.65638,26.200000000000045,26.200000000000045,34.0596,34.0596,114,25,98.0,0.0
2020-02-27T20:35:19+00:00,-37.823193557560444,144.94840283878148,0.66585,26.200000000000045,26.200000000000045,34.0596,34.0596,115,25,98.0,0.0
2020-02-27T20:35:20+00:00,-37.82317050732672,144.94852915406227,0.67515,26.200000000000045,26.200000000000045,33.49080000000001,33.49080000000001,114,25,100.0,0.0
2020-02-27T20:35:21+00:00,-37.823134968057275,144.9486426450312,0.68445,26.200000000000045,26.200000000000045,33.49080000000001,33.49080000000001,114,25,98.0,0.0
