timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2019-11-18T09:50:25+00:00,-37.76915702037513,144.99144106172025,0.00705,66.79999999999995,66.79999999999995,25.362000000000002,25.362000000000002,59,74,25,0.0
2019-11-18T09:50:27+00:00,-37.7692848443985,144.99142169952393,0.02137,67.0,67.0,25.999200000000002,25.999200000000002,66,76,25,0.0
2019-11-18T09:50:30+00:00,-37.76941929012537,144.9913989007473,0.03642,66.79999999999995,66.79999999999995,27.6444,27.6444,72,81,25,0.0
2019-11-18T09:50:31+00:00,-37.76949129067361,144.99138708226383,0.04426,66.39999999999998,66.39999999999998,28.2168,28.2168,76,82,25,0.0
2019-11-18T09:50:32+00:00,-37.76956865563989,144.99137207865715,0.05233,66.0,66.0,29.0556,29.0556,76,79,25,0.0
2019-11-18T09:50:33+00:00,-37.76964275166392,144.99135808087885,0.06064,65.39999999999998,65.39999999999998,29.930400000000002,29.930400000000002,78,75,25,0.0
2019-11-18T09:50:34+00:00,-37.76972087100148,144.99134425073862,0.06911,65.0,65.0,30.4992,30.4992,81,77,25,0.0
2019-11-18T09:50:35+00:00,-37.76979840360582,144.99133234843612,0.07775,64.79999999999995,64.79999999999995,31.104000000000003,31.104000000000003,84,77,25,0.0
2019-11-18T09:50:36+00:00,-37.76987669058144,144.99131927266717,0.08656,64.60000000000002,64.60000000000002,31.7088,31.7088,88,79,25,0.0
2019-11-18T09:50:38+00:00,-37.77004030533135,144.9912852421403,0.10437,64.20000000000005,64.20000000000005,32.382,32.382,91,78,25,0.0
2019-11-18T09:50:39+00:00,-37.77011716738343,144.99127007089555,0.11336,64.0,64.0,32.382,32.382,89,82,25,0.0
2019-11-18T09:50:41+00:00,-37.77026795782149,144.99123997986317,0.13147999999999999,63.200000000000045,63.200000000000045,32.616,32.616,92,85,25,0.0
2019-11-18T09:50:43+00:00,-37.77043207548559,144.99120611697435,0.14984,62.60000000000002,62.60000000000002,33.321600000000004,33.321600000000004,95,80,25,0.0
2019-11-18T09:50:45+00:00,-37.77060382068157,144.99116915278137,0.16872,62.39999999999998,62.39999999999998,34.0272,34.0272,99,75,25,0.0
2019-11-18T09:50:46+00:00,-37.7706905733794,144.99115196987987,0.17829,62.39999999999998,62.39999999999998,34.4628,34.4628,99,71,25,0.0
2019-11-18T09:50:49+00:00,-37.77094756253064,144.99109849333763,0.2076,62.0,62.0,35.3808,35.3808,100,75,25,0.0
2019-11-18T09:50:53+00:00,-37.77129222638905,144.99103018082678,0.24730000000000002,60.799999999999955,60.799999999999955,35.8848,35.8848,101,77,25,0.0
2019-11-18T09:50:54+00:00,-37.771378895267844,144.99101115390658,0.25726,60.60000000000002,60.60000000000002,35.8848,35.8848,101,78,25,0.0
2019-11-18T09:50:59+00:00,-37.7718111500144,144.99091610312462,0.30629,60.0,60.0,34.776,34.776,104,74,25,0.0
2019-11-18T09:51:00+00:00,-37.77189949527383,144.99089707620442,0.31582,60.0,60.0,34.171200000000006,34.171200000000006,103,72,25,0.0
2019-11-18T09:51:01+00:00,-37.77198155410588,144.9908814020455,0.32531,59.799999999999955,59.799999999999955,34.171200000000006,34.171200000000006,102,73,25,0.0
2019-11-18T09:51:07+00:00,-37.772475918754935,144.99079062603414,0.38169,59.200000000000045,59.200000000000045,34.1676,34.1676,101,70,24,0.0
2019-11-18T09:51:10+00:00,-37.7726901602,144.99074997380376,0.41002,59.0,59.0,33.897600000000004,33.897600000000004,97,73,24,0.0
2019-11-18T09:51:15+00:00,-37.77311822399497,144.99066246673465,0.45587,60.0,60.0,32.486399999999996,32.486399999999996,96,67,24,0.0
2019-11-18T09:51:20+00:00,-37.77351904660463,144.990562973544,0.49857,60.60000000000002,60.60000000000002,30.1716,30.1716,97,65,24,0.0
2019-11-18T09:51:22+00:00,-37.773672016337514,144.99052944593132,0.5152,60.39999999999998,60.39999999999998,29.933999999999997,29.933999999999997,96,64,24,0.0
2019-11-18T09:51:26+00:00,-37.773950546979904,144.9904566910118,0.5468999999999999,61.0,61.0,28.1232,28.1232,96,58,24,0.0
2019-11-18T09:51:27+00:00,-37.774008801206946,144.9904416874051,0.55455,61.39999999999998,61.39999999999998,27.5508,27.5508,97,58,24,0.0
2019-11-18T09:51:29+00:00,-37.77414475567639,144.99042903073132,0.5697300000000001,62.0,62.0,27.5508,27.5508,98,57,24,0.0
2019-11-18T09:51:31+00:00,-37.774297473952174,144.99041570350528,0.58527,62.799999999999955,62.799999999999955,27.954,27.954,97,63,24,0.0
2019-11-18T09:51:33+00:00,-37.77443896047771,144.9903896357864,0.60063,63.200000000000045,63.200000000000045,27.5472,27.5472,96,59,24,0.0
2019-11-18T09:51:35+00:00,-37.77457776479423,144.99036616645753,0.61568,63.200000000000045,63.200000000000045,27.0756,27.0756,92,57,24,0.0
2019-11-18T09:51:36+00:00,-37.77464875951409,144.99035334214568,0.6232000000000001,63.0,63.0,27.0756,27.0756,96,58,24,0.0
2019-11-18T09:51:40+00:00,-37.77490960434079,144.99030120670795,0.6531399999999999,63.0,63.0,27.0756,27.0756,100,59,24,0.0
2019-11-18T09:51:41+00:00,-37.774972300976515,144.99028402380645,0.6606599999999999,63.0,63.0,27.0756,27.0756,97,58,24,0.0
2019-11-18T09:51:42+00:00,-37.77503801509738,144.99026818200946,0.66814,63.0,63.0,26.9064,26.9064,97,58,24,0.0
2019-11-18T09:51:48+00:00,-37.77543690986931,144.9901934992522,0.71402,62.60000000000002,62.60000000000002,28.2168,28.2168,99,60,23,0.0
2019-11-18T09:51:55+00:00,-37.77592725120485,144.99011110514402,0.76955,62.60000000000002,62.60000000000002,28.3176,28.3176,95,63,23,0.0
2019-11-18T09:51:56+00:00,-37.77599606662989,144.99009819701314,0.77726,62.60000000000002,62.60000000000002,27.7812,27.7812,95,67,23,0.0
2019-11-18T09:51:58+00:00,-37.77612816542387,144.99006986618042,0.7919400000000001,62.60000000000002,62.60000000000002,25.7652,25.7652,92,67,23,0.0
2019-11-18T09:52:03+00:00,-37.776412731036544,144.98996693640947,0.82247,63.0,63.0,17.9712,17.9712,91,0,23,0.0
2019-11-18T09:52:05+00:00,-37.77647702023387,144.98992988839746,0.83029,63.39999999999998,63.39999999999998,13.100399999999999,13.100399999999999,95,0,23,0.0
2019-11-18T09:52:07+00:00,-37.77650183066726,144.9899136275053,0.8350700000000001,63.799999999999955,63.799999999999955,6.3828,6.3828,93,0,23,0.0
2019-11-18T09:53:08+00:00,-37.776527563109994,144.98990264721215,0.8350700000000001,64.20000000000005,64.20000000000005,8.935200000000002,8.935200000000002,90,0,24,0.0
2019-11-18T09:53:09+00:00,-37.77654969133437,144.98987624421716,0.8389500000000001,64.39999999999998,64.39999999999998,13.975200000000001,13.975200000000001,90,57,24,0.0
2019-11-18T09:53:10+00:00,-37.77657559141517,144.98984481208026,0.8432999999999999,64.60000000000002,64.60000000000002,15.685200000000002,15.685200000000002,90,67,24,0.0
2019-11-18T09:53:14+00:00,-37.776731830090284,144.9896654393524,0.86697,64.79999999999995,64.79999999999995,22.035600000000002,22.035600000000002,88,91,24,0.0
2019-11-18T09:53:21+00:00,-37.777034752070904,144.9893401376903,0.9101699999999999,62.799999999999955,62.799999999999955,21.700799999999997,21.700799999999997,88,79,24,0.0
2019-11-18T09:53:22+00:00,-37.77708085253835,144.98930032365024,0.91603,62.60000000000002,62.60000000000002,21.096,21.096,85,73,24,0.0
2019-11-18T09:53:28+00:00,-37.77735468931496,144.9890692345798,0.95102,62.39999999999998,62.39999999999998,21.6324,21.6324,81,81,24,0.0
2019-11-18T09:53:29+00:00,-37.77739995159209,144.9890298396349,0.95708,62.39999999999998,62.39999999999998,21.8016,21.8016,84,80,24,0.0
2019-11-18T09:53:31+00:00,-37.77748066931963,144.9889502953738,0.96936,62.60000000000002,62.60000000000002,22.237199999999998,22.237199999999998,83,82,24,0.0
2019-11-18T09:53:34+00:00,-37.777614863589406,144.9888281710446,0.98833,62.39999999999998,62.39999999999998,22.672800000000002,22.672800000000002,87,76,24,0.0
2019-11-18T09:53:38+00:00,-37.77779884636402,144.9886736087501,1.01257,62.39999999999998,62.39999999999998,21.564,21.564,89,70,24,0.0
2019-11-18T09:53:40+00:00,-37.77788492850959,144.9885950703174,1.02433,62.39999999999998,62.39999999999998,20.9592,20.9592,92,68,24,0.0
2019-11-18T09:53:42+00:00,-37.77797034010291,144.98852365650237,1.03582,62.39999999999998,62.39999999999998,20.556,20.556,96,66,24,0.0
2019-11-18T09:53:43+00:00,-37.778009651228786,144.98848903924227,1.0413599999999998,62.39999999999998,62.39999999999998,19.954800000000002,19.954800000000002,99,67,24,0.0
2019-11-18T09:53:45+00:00,-37.77810327708721,144.98842190019786,1.05199,62.799999999999955,62.799999999999955,18.846,18.846,98,62,24,0.0
2019-11-18T09:53:50+00:00,-37.77833252213895,144.9882385879755,1.0769000000000002,63.200000000000045,63.200000000000045,17.3988,17.3988,101,57,24,0.0
2019-11-18T09:53:53+00:00,-37.77842899784446,144.98815468512475,1.09153,63.39999999999998,63.39999999999998,17.737199999999998,17.737199999999998,102,58,24,0.0
2019-11-18T09:53:55+00:00,-37.77849177829921,144.98808067291975,1.1018,63.39999999999998,63.39999999999998,18.7776,18.7776,99,61,24,0.0
2019-11-18T09:53:58+00:00,-37.778600826859474,144.987983526662,1.11772,63.39999999999998,63.39999999999998,19.5516,19.5516,97,61,24,0.0
2019-11-18T09:53:59+00:00,-37.77863712050021,144.98795561492443,1.12333,63.39999999999998,63.39999999999998,20.1888,20.1888,95,65,24,0.0
2019-11-18T09:54:08+00:00,-37.778962422162294,144.98764095827937,1.1746500000000002,63.200000000000045,63.200000000000045,20.9952,20.9952,93,70,24,0.0
2019-11-18T09:54:13+00:00,-37.7792108617723,144.9874325003475,1.2046,63.799999999999955,63.799999999999955,21.8664,21.8664,89,72,24,0.0
2019-11-18T09:54:14+00:00,-37.779252184554935,144.9873957876116,1.2105299999999999,63.799999999999955,63.799999999999955,21.33,21.33,89,70,24,0.0
2019-11-18T09:54:15+00:00,-37.77929317206144,144.98736125417054,1.21645,64.0,64.0,21.33,21.33,91,70,24,0.0
2019-11-18T09:54:16+00:00,-37.77933147735894,144.9873241223395,1.22263,64.0,64.0,22.237199999999998,22.237199999999998,88,75,24,0.0
2019-11-18T09:54:19+00:00,-37.77946944348514,144.9872076138854,1.24174,64.20000000000005,64.20000000000005,23.2128,23.2128,88,78,24,0.0
2019-11-18T09:54:23+00:00,-37.77967220172286,144.98704760335386,1.2686300000000001,64.39999999999998,64.39999999999998,24.6564,24.6564,84,81,24,0.0
2019-11-18T09:54:25+00:00,-37.77977278456092,144.98697543516755,1.2824,64.60000000000002,64.60000000000002,24.7896,24.7896,85,83,24,0.0
2019-11-18T09:54:29+00:00,-37.77999222278595,144.98678273521364,1.3100699999999998,64.79999999999995,64.79999999999995,25.0236,25.0236,82,71,24,0.0
2019-11-18T09:54:32+00:00,-37.780157597735524,144.9866446852684,1.33053,64.79999999999995,64.79999999999995,24.5556,24.5556,81,73,24,0.0
2019-11-18T09:54:39+00:00,-37.78049245476723,144.9863249156624,1.37723,63.799999999999955,63.799999999999955,23.616,23.616,80,83,24,0.0
2019-11-18T09:54:42+00:00,-37.78062027879059,144.98620237223804,1.3963599999999998,63.200000000000045,63.200000000000045,22.5396,22.5396,77,64,24,0.0
2019-11-18T09:54:43+00:00,-37.78066755272448,144.98616725206375,1.40258,63.200000000000045,63.200000000000045,22.370400000000004,22.370400000000004,81,64,24,0.0
2019-11-18T09:54:44+00:00,-37.78071231208742,144.98613263480365,1.4085699999999999,63.200000000000045,63.200000000000045,21.564,21.564,82,24,24,0.0
2019-11-18T09:54:45+00:00,-37.78075237758458,144.9860915634781,1.41431,63.200000000000045,63.200000000000045,20.6568,20.6568,83,24,24,0.0
2019-11-18T09:54:47+00:00,-37.780834855511785,144.9860201496631,1.42551,63.200000000000045,63.200000000000045,20.1564,20.1564,86,18,24,0.0
2019-11-18T09:54:49+00:00,-37.7809102088213,144.98595376498997,1.43648,63.200000000000045,63.200000000000045,19.6164,19.6164,89,79,24,0.0
2019-11-18T09:54:52+00:00,-37.781030321493745,144.98585200868547,1.4528699999999999,63.0,63.0,19.785600000000002,19.785600000000002,90,81,24,0.0
2019-11-18T09:54:53+00:00,-37.781071392819285,144.9858177267015,1.4585,62.60000000000002,62.60000000000002,20.2572,20.2572,90,83,24,0.0
2019-11-18T09:54:56+00:00,-37.781209610402584,144.98571395874023,1.47593,62.60000000000002,62.60000000000002,21.297600000000003,21.297600000000003,93,85,24,0.0
2019-11-18T09:54:58+00:00,-37.78129946440458,144.98564044944942,1.4878099999999999,62.39999999999998,62.39999999999998,21.4668,21.4668,92,87,24,0.0
2019-11-18T09:55:00+00:00,-37.781389486044645,144.98556501232088,1.4998699999999998,62.39999999999998,62.39999999999998,21.700799999999997,21.700799999999997,95,88,23,0.0
2019-11-18T09:55:03+00:00,-37.78152636252344,144.98545445501804,1.51761,62.0,62.0,21.297600000000003,21.297600000000003,98,78,23,0.0
2019-11-18T09:55:06+00:00,-37.78166273608804,144.98533761128783,1.53579,62.0,62.0,22.237199999999998,22.237199999999998,97,81,23,0.0
2019-11-18T09:55:13+00:00,-37.78199667111039,144.9850838072598,1.5792899999999999,62.0,62.0,22.5396,22.5396,95,74,23,0.0
2019-11-18T09:55:15+00:00,-37.7820963319391,144.9850058555603,1.59179,61.39999999999998,61.39999999999998,22.4388,22.4388,97,75,23,0.0
