timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,heart_rate@bpm,temperature@C,enhanced_speed@km/h,speed@km/h
2019-09-25T09:09:33+00:00,-37.81370331533253,144.94926835410297,1.24079,36.60000000000002,36.60000000000002,119,24,18.752399999999998,18.752399999999998
2019-09-25T09:09:35+00:00,-37.81366559676826,144.94938318617642,1.25173,37.0,37.0,119,24,19.0548,19.0548
2019-09-25T09:09:36+00:00,-37.81364866532385,144.9494396802038,1.25705,37.0,37.0,114,24,18.720000000000002,18.720000000000002
2019-09-25T09:09:37+00:00,-37.813633158802986,144.94949684478343,1.26237,37.0,37.0,117,24,18.482400000000002,18.482400000000002
2019-09-25T09:09:41+00:00,-37.813565684482455,144.9497332982719,1.28449,36.799999999999955,36.799999999999955,114,24,20.062800000000003,20.062800000000003
2019-09-25T09:09:45+00:00,-37.81348932534456,144.94999296963215,1.30904,36.60000000000002,36.60000000000002,122,24,21.4704,21.4704
2019-09-25T09:09:46+00:00,-37.81346736475825,144.9500668141991,1.31598,36.39999999999998,36.39999999999998,121,24,22.8816,22.8816
2019-09-25T09:09:47+00:00,-37.81345060095191,144.95014543645084,1.32315,36.200000000000045,36.200000000000045,122,24,24.3612,24.3612
2019-09-25T09:09:48+00:00,-37.81342428177595,144.950219867751,1.3303099999999999,36.0,36.0,124,24,25.232400000000002,25.232400000000002
2019-09-25T09:09:49+00:00,-37.81339737586677,144.95029455050826,1.33754,35.60000000000002,35.60000000000002,125,24,25.232400000000002,25.232400000000002
2019-09-25T09:09:52+00:00,-37.81333417631686,144.95053293183446,1.3596700000000002,35.200000000000045,35.200000000000045,121,24,26.9388,26.9388
2019-09-25T09:09:54+00:00,-37.813296960666776,144.95068372227252,1.37357,34.60000000000002,34.60000000000002,122,24,26.4024,26.4024
2019-09-25T09:09:57+00:00,-37.81324926763773,144.95090626180172,1.39395,34.39999999999998,34.39999999999998,122,24,24.2532,24.2532
2019-09-25T09:09:58+00:00,-37.813225630670786,144.9509739037603,1.40046,34.60000000000002,34.60000000000002,122,24,23.2776,23.2776
2019-09-25T09:10:01+00:00,-37.81316368840635,144.95119300670922,1.42096,35.0,35.0,122,24,23.616,23.616
2019-09-25T09:10:04+00:00,-37.813104428350925,144.951403895393,1.44068,35.60000000000002,35.60000000000002,124,24,23.950799999999997,23.950799999999997
