timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2020-09-20T03:33:31+00:00,,,0.0,7.800000000000011,86,0,29,0.0,
2020-09-20T03:33:32+00:00,,,0.0,7.800000000000011,86,0,29,0.0,0.0
2020-09-20T03:33:50+00:00,-37.820789543911815,144.9432192184031,0.0,8.800000000000011,83,45,29,0.0,12.596400000000001
2020-09-20T03:33:56+00:00,-37.82094452530146,144.9433526583016,0.0249,8.600000000000023,86,28,29,0.0,15.418800000000001
2020-09-20T03:33:58+00:00,-37.82099414616823,144.94342440739274,0.03384,7.800000000000011,86,52,29,0.0,16.761599999999998
2020-09-20T03:34:00+00:00,-37.82104527577758,144.9434837512672,0.04396,7.800000000000011,87,53,29,0.0,18.172800000000002
2020-09-20T03:34:04+00:00,-37.82113437540829,144.94361585006118,0.06425,8.399999999999977,88,54,30,0.0,18.3744
2020-09-20T03:34:08+00:00,-37.82121987082064,144.9437810573727,0.08448,8.399999999999977,89,52,29,0.0,18.0396
2020-09-20T03:34:10+00:00,-37.82126873731613,144.94385280646384,0.09443,8.399999999999977,89,0,29,0.0,17.870400000000004
2020-09-20T03:34:12+00:00,-37.82130201347172,144.94389966130257,0.10418999999999999,8.600000000000023,87,0,29,0.0,17.3664
2020-09-20T03:34:13+00:00,-37.821307042613626,144.9439248908311,0.10881,8.600000000000023,90,0,29,0.0,16.6284
2020-09-20T03:34:14+00:00,-37.821311401203275,144.94395514950156,0.11337,8.600000000000023,88,0,29,0.0,16.3908
2020-09-20T03:34:16+00:00,-37.82133797183633,144.9439766909927,0.12056,9.0,88,0,29,0.0,11.8908
2020-09-20T03:34:19+00:00,-37.82136839814484,144.94397182948887,0.12684,9.399999999999977,89,0,29,0.0,5.4756
2020-09-20T03:34:22+00:00,-37.82143612392247,144.94398867711425,0.12684,9.399999999999977,89,50,29,0.0,11.4192
2020-09-20T03:34:23+00:00,-37.82148557715118,144.9439957179129,0.13147999999999999,9.0,89,60,29,0.0,16.729200000000002
2020-09-20T03:34:25+00:00,-37.82155045308173,144.94405078701675,0.14311000000000001,8.199999999999989,91,67,29,0.0,23.1264
2020-09-20T03:34:26+00:00,-37.821585489436984,144.94409940205514,0.14953999999999998,7.600000000000023,91,67,29,0.0,23.1372
2020-09-20T03:34:27+00:00,-37.82161415554583,144.94416100904346,0.15602000000000002,7.399999999999977,92,67,29,0.0,23.3208
2020-09-20T03:34:29+00:00,-37.8216571547091,144.94432353414595,0.16903,7.0,92,67,29,0.0,23.508000000000003
2020-09-20T03:34:30+00:00,-37.82166578806937,144.9444172438234,0.17556,7.0,93,60,29,0.0,23.508000000000003
2020-09-20T03:34:31+00:00,-37.82167375087738,144.9444906692952,0.18209,6.800000000000011,94,61,29,0.0,23.508000000000003
2020-09-20T03:34:33+00:00,-37.82167945057154,144.9446112010628,0.19519999999999998,6.600000000000023,95,61,29,0.0,23.508000000000003
