timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm
2020-07-07T23:04:10+00:00,,,0.0,13.4028,8.0,87,30,,
2020-07-07T23:04:16+00:00,-37.82114200294018,144.94127017445862,0.02599,13.874400000000001,8.199999999999989,87,30,,
2020-07-07T23:04:18+00:00,-37.82031328417361,144.94275737553835,0.0316,9.374400000000001,8.199999999999989,88,30,,
2020-07-07T23:04:20+00:00,-37.820228543132544,144.9428174737841,0.03649,8.5464,8.199999999999989,91,30,,
2020-07-07T23:04:21+00:00,-37.82025025226176,144.94279786013067,0.03886,8.5464,8.199999999999989,93,30,,
2020-07-07T23:04:23+00:00,-37.820200715214014,144.94276986457407,0.044539999999999996,11.8908,8.199999999999989,97,30,,
2020-07-07T23:04:25+00:00,-37.82008898444474,144.94278679601848,0.05133,12.4632,8.199999999999989,100,30,,
2020-07-07T23:04:28+00:00,-37.81995001249015,144.94294705800712,0.06601,18.4752,7.800000000000011,101,30,83.0,0.0
2020-07-07T23:04:33+00:00,-37.81988337635994,144.94330806657672,0.09502,21.765600000000003,7.800000000000011,101,30,76.0,0.0
2020-07-07T23:04:39+00:00,-37.81979846768081,144.94375213980675,0.13384000000000001,23.749200000000002,7.399999999999977,101,30,79.0,0.0
2020-07-07T23:04:40+00:00,-37.819774243980646,144.94382380507886,0.14046,23.8176,7.399999999999977,103,30,81.0,0.0
2020-07-07T23:04:45+00:00,-37.81965748406947,144.9441690556705,0.17398,24.4188,7.399999999999977,104,30,74.0,0.0
2020-07-07T23:04:46+00:00,-37.81963602639735,144.94424507953227,0.18091,24.9588,7.399999999999977,105,30,74.0,0.0
2020-07-07T23:04:49+00:00,-37.8195745870471,144.94446837343276,0.20196,25.362000000000002,7.399999999999977,106,30,79.0,0.0
2020-07-07T23:04:50+00:00,-37.819539969787,144.94453467428684,0.20907,25.596,7.399999999999977,107,30,77.0,0.0
2020-07-07T23:04:52+00:00,-37.81945581547916,144.94466601870954,0.22337,25.866,7.600000000000023,111,30,76.0,0.0
2020-07-07T23:04:54+00:00,-37.81940761953592,144.94479308836162,0.23782,26.0316,8.0,110,30,77.0,0.0
2020-07-07T23:04:56+00:00,-37.819369565695524,144.94496542029083,0.25228,26.0316,8.199999999999989,108,29,77.0,0.0
2020-07-07T23:04:58+00:00,-37.81938071362674,144.94510581716895,0.26668000000000003,25.9308,8.0,107,29,77.0,0.0
2020-07-07T23:05:00+00:00,-37.81931701116264,144.94523447938263,0.28101,25.6968,8.0,107,29,75.0,0.0
2020-07-07T23:05:03+00:00,-37.819274850189686,144.94546498171985,0.30229,25.4268,8.0,106,29,74.0,0.0
2020-07-07T23:05:04+00:00,-37.81927024014294,144.94554737582803,0.30933999999999995,25.362000000000002,8.0,106,29,76.0,0.0
2020-07-07T23:05:06+00:00,-37.8192706592381,144.94571124203503,0.32342000000000004,25.362000000000002,8.199999999999989,106,29,76.0,0.0
2020-07-07T23:05:07+00:00,-37.81925464980304,144.94578734971583,0.33047000000000004,25.362000000000002,8.199999999999989,106,29,77.0,0.0
2020-07-07T23:05:08+00:00,-37.81923050992191,144.94584342464805,0.33761,25.6968,8.199999999999989,107,29,76.0,0.0
2020-07-07T23:05:11+00:00,-37.81921642832458,144.94610234163702,0.35937,26.334000000000003,8.199999999999989,107,29,79.0,0.0
2020-07-07T23:05:16+00:00,-37.819177536293864,144.94645136408508,0.39403,22.9104,8.0,108,29,22.0,0.0
2020-07-07T23:05:17+00:00,-37.81916462816298,144.94649033993483,0.3997,20.422800000000002,8.0,108,29,22.0,0.0
2020-07-07T23:05:19+00:00,-37.819139482453465,144.9465232808143,0.40813,13.4028,8.199999999999989,109,29,0.0,0.0
2020-07-07T23:05:20+00:00,-37.81913621351123,144.94652722030878,0.4106,8.9028,8.199999999999989,110,29,0.0,0.0
2020-07-07T23:05:22+00:00,-37.81913621351123,144.94652722030878,0.41308,0.0,8.399999999999977,111,29,0.0,0.0
2020-07-07T23:05:27+00:00,-37.81901182606816,144.9464595783502,0.41308,10.749600000000001,8.199999999999989,111,29,39.0,0.0
2020-07-07T23:05:28+00:00,-37.8189651388675,144.9464294873178,0.4171,14.4792,8.199999999999989,111,29,70.0,0.0
2020-07-07T23:05:29+00:00,-37.81891451217234,144.94640442542732,0.42186,17.1324,8.199999999999989,110,29,74.0,0.0
2020-07-07T23:05:33+00:00,-37.818705132231116,144.94632161222398,0.44429,22.237199999999998,7.600000000000023,111,29,76.0,0.0
2020-07-07T23:05:35+00:00,-37.818602034822106,144.94628582149744,0.45688999999999996,22.7736,7.399999999999977,110,29,77.0,0.0
2020-07-07T23:05:39+00:00,-37.81839734874666,144.94620845653117,0.48247,23.3136,7.399999999999977,110,29,75.0,0.0
2020-07-07T23:05:43+00:00,-37.81822744756937,144.94616445153952,0.50676,18.5076,7.800000000000011,109,28,0.0,0.0
2020-07-07T23:05:48+00:00,-37.81808705069125,144.94609924033284,0.52228,11.052,8.199999999999989,108,28,77.0,0.0
2020-07-07T23:05:53+00:00,-37.81784498132765,144.9459907785058,0.54723,20.1888,8.199999999999989,110,28,67.0,0.0
2020-07-07T23:05:56+00:00,-37.81768807210028,144.94591852650046,0.56479,21.564,8.199999999999989,107,28,71.0,0.0
2020-07-07T23:05:59+00:00,-37.81752043403685,144.94583277963102,0.58316,22.1688,8.199999999999989,106,28,78.0,0.0
2020-07-07T23:06:01+00:00,-37.817405266687274,144.9457840807736,0.59594,23.1768,8.199999999999989,105,28,80.0,0.0
2020-07-07T23:06:06+00:00,-37.81710712239146,144.945650389418,0.62944,24.620400000000004,8.0,107,28,82.0,0.0
2020-07-07T23:06:12+00:00,-37.816742258146405,144.9454936478287,0.6704199999999999,24.5556,8.0,107,28,81.0,0.0
2020-07-07T23:06:14+00:00,-37.816620552912354,144.94544268585742,0.6841,24.620400000000004,8.199999999999989,107,28,82.0,0.0
2020-07-07T23:06:20+00:00,-37.81625057570636,144.94528108276427,0.72523,24.620400000000004,8.199999999999989,109,28,82.0,0.0
2020-07-07T23:06:23+00:00,-37.816061982885,144.94520975276828,0.74594,24.9588,8.399999999999977,109,28,84.0,0.0
