timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-06-03T05:05:18+00:00,-37.82130151055753,144.94262946769595,0.00237,12.9852,7.199999999999989,107.2,34.5,253.0,13.65,49.5,730.0,123,88,29,running,0.0
2020-06-03T05:05:19+00:00,-37.821310479193926,144.94264103472233,0.006849999999999999,16.1316,6.600000000000023,107.2,34.0,242.0,13.75,49.5,733.0,123,88,28,running,0.5
2020-06-03T05:05:21+00:00,-37.821315843611956,144.9426911585033,0.017839999999999998,19.782,7.0,106.2,33.5,233.0,9.75,49.4,1322.0,127,88,28,running,0.0
2020-06-03T05:05:22+00:00,-37.821334870532155,144.9427046533674,0.023329999999999997,19.782,7.0,106.2,33.75,233.0,9.15,49.28,1348.0,129,87,28,running,0.5
2020-06-03T05:05:23+00:00,-37.82136294990778,144.94273021817207,0.02818,17.4384,6.800000000000011,105.2,33.5,233.0,8.59,49.06,1330.0,131,87,28,running,0.0
2020-06-03T05:05:25+00:00,-37.82130042091012,144.94283767417073,0.037759999999999995,17.226000000000003,6.800000000000011,105.2,33.5,233.0,8.0,48.96,1355.0,133,87,28,running,0.0
2020-06-03T05:05:27+00:00,-37.82128038816154,144.94294160977006,0.04707,16.6968,6.800000000000011,105.2,33.5,233.0,7.5,48.75,1431.0,134,87,28,running,0.0
2020-06-03T05:05:32+00:00,-37.82111618667841,144.94321360252798,0.06986,16.1568,6.800000000000011,98.5,34.75,239.0,6.81,48.12,1446.0,135,87,28,running,0.5
2020-06-03T05:05:34+00:00,-37.82112155109644,144.94329499080777,0.07876000000000001,15.9228,7.199999999999989,98.5,34.75,239.0,7.12,47.78,1468.0,135,87,28,running,0.5
2020-06-03T05:05:35+00:00,-37.82112741842866,144.94333505630493,0.08315,15.822,7.399999999999977,98.5,34.75,239.0,7.03,47.78,1469.0,135,87,28,running,0.5
2020-06-03T05:05:37+00:00,-37.82115298323333,144.9434316996485,0.09186,15.6528,7.600000000000023,98.5,34.75,239.0,7.03,47.59,1448.0,134,87,28,running,0.5
2020-06-03T05:05:42+00:00,-37.821160443127155,144.9436653032899,0.11349,15.552000000000001,6.800000000000011,101.5,34.75,238.0,6.71,47.31,1454.0,135,87,28,running,0.5
2020-06-03T05:05:43+00:00,-37.82115080393851,144.9437076319009,0.11783,15.620400000000002,6.600000000000023,101.5,34.75,238.0,6.62,47.18,1446.0,135,87,28,running,0.5
2020-06-03T05:05:48+00:00,-37.82110629603267,144.94394886307418,0.13953,15.620400000000002,6.600000000000023,96.5,34.5,235.0,6.53,47.18,1440.0,136,88,28,running,0.0
2020-06-03T05:05:50+00:00,-37.82110051251948,144.9440363701433,0.1482,15.620400000000002,6.800000000000011,96.5,34.5,235.0,6.53,47.28,1456.0,137,88,27,running,0.0
2020-06-03T05:05:53+00:00,-37.821090621873736,144.94415857829154,0.16119999999999998,15.588000000000001,6.800000000000011,96.5,34.5,235.0,6.43,47.28,1447.0,140,88,27,running,0.0
2020-06-03T05:05:54+00:00,-37.82108785584569,144.94419378228486,0.16553,15.588000000000001,6.800000000000011,96.5,34.5,235.0,6.43,47.15,1438.0,140,88,27,running,0.0
2020-06-03T05:05:59+00:00,-37.8211357165128,144.9443812854588,0.18715,15.584399999999999,6.600000000000023,95.5,35.0,238.0,6.53,47.25,1387.0,143,88,27,running,0.0
2020-06-03T05:06:01+00:00,-37.82118709757924,144.94444029405713,0.19582,15.620400000000002,6.199999999999989,95.5,35.0,238.0,6.62,47.25,1369.0,144,88,27,running,0.0
2020-06-03T05:06:03+00:00,-37.82120704650879,144.94446233846247,0.20449,15.620400000000002,6.399999999999977,95.5,35.25,239.0,6.62,47.25,1366.0,144,88,27,running,0.0
2020-06-03T05:06:06+00:00,-37.82123018056154,144.94449578225613,0.21750999999999998,15.620400000000002,6.600000000000023,95.5,35.25,239.0,6.25,47.34,1516.0,144,88,27,running,0.0
2020-06-03T05:06:08+00:00,-37.82127435319126,144.9445683695376,0.22615000000000002,15.483600000000001,6.399999999999977,95.5,35.25,239.0,6.12,47.53,1500.0,146,88,27,running,0.0
2020-06-03T05:06:10+00:00,-37.82129857689142,144.9446207564324,0.23475,15.483600000000001,6.399999999999977,95.5,35.25,239.0,6.03,47.65,1486.0,147,88,27,running,0.0
2020-06-03T05:06:13+00:00,-37.82133311033249,144.94468454271555,0.24778,15.786,6.399999999999977,90.7,36.5,247.0,6.03,47.75,1479.0,147,88,27,running,0.5
2020-06-03T05:06:18+00:00,-37.821375941857696,144.9448850378394,0.26904,15.199200000000001,7.0,90.7,35.75,246.0,6.12,48.12,1417.0,149,87,27,running,0.5
2020-06-03T05:06:23+00:00,-37.82142958603799,144.94513347744942,0.28992,14.893199999999998,6.800000000000011,89.7,36.5,249.0,6.34,48.37,1387.0,150,88,27,running,0.0
2020-06-03T05:06:27+00:00,-37.82143662683666,144.9454436916858,0.30638,14.814000000000002,6.800000000000011,90.7,36.25,248.0,6.34,48.28,1375.0,149,87,26,running,0.5
2020-06-03T05:06:32+00:00,-37.82148557715118,144.94567167945206,0.32700999999999997,14.85,6.800000000000011,90.7,36.25,249.0,6.12,48.46,1449.0,149,88,26,running,0.0
2020-06-03T05:06:34+00:00,-37.821507286280394,144.945734962821,0.33524,14.7816,6.800000000000011,90.7,36.25,249.0,6.25,48.56,1413.0,150,88,26,running,0.0
2020-06-03T05:06:38+00:00,-37.82146076671779,144.94593956507742,0.35152999999999995,14.6484,6.800000000000011,93.7,36.5,250.0,6.53,48.34,1338.0,150,87,26,running,0.5
2020-06-03T05:06:40+00:00,-37.82142547890544,144.94610234163702,0.35966000000000004,14.6484,6.600000000000023,93.7,36.5,250.0,6.71,48.34,1327.0,150,87,26,running,0.5
2020-06-03T05:06:41+00:00,-37.82144115306437,144.94615288451314,0.36379,14.85,6.600000000000023,93.7,36.5,250.0,6.62,48.25,1331.0,149,87,26,running,0.5
2020-06-03T05:06:43+00:00,-37.821493707597256,144.94621708989143,0.37219,15.1164,6.600000000000023,93.7,36.5,250.0,6.53,48.34,1345.0,149,87,26,running,0.5
2020-06-03T05:06:47+00:00,-37.82162035815418,144.9463247973472,0.38883999999999996,14.85,6.399999999999977,88.7,37.25,250.0,6.34,48.34,1361.0,150,88,26,running,0.5
2020-06-03T05:06:48+00:00,-37.82165220938623,144.94635329581797,0.39294999999999997,14.7816,6.399999999999977,88.7,37.25,250.0,6.43,48.43,1380.0,150,88,26,running,0.5
2020-06-03T05:06:53+00:00,-37.82179730013013,144.9465486779809,0.41320999999999997,14.612400000000001,6.199999999999989,91.7,37.0,251.0,6.34,48.34,1388.0,150,88,26,running,0.5
2020-06-03T05:06:54+00:00,-37.82182512804866,144.9466112907976,0.41728,14.6484,6.199999999999989,91.7,37.0,251.0,6.34,48.34,1382.0,150,88,26,running,0.5
2020-06-03T05:06:57+00:00,-37.82190333120525,144.9468330759555,0.42951,14.680800000000001,6.0,91.7,37.0,251.0,6.12,48.34,1411.0,150,88,26,running,0.5
2020-06-03T05:06:58+00:00,-37.82193166203797,144.94688118807971,0.43357999999999997,14.644799999999998,6.199999999999989,91.7,37.0,251.0,6.03,48.43,1412.0,151,88,26,running,0.5
2020-06-03T05:06:59+00:00,-37.821957897394896,144.94693960994482,0.43764,14.612400000000001,6.199999999999989,87.7,37.25,253.0,6.03,48.43,1412.0,150,88,26,running,0.0
2020-06-03T05:07:01+00:00,-37.822016486898065,144.947032565251,0.44575,14.612400000000001,6.399999999999977,87.7,37.25,253.0,5.84,48.65,1452.0,149,88,26,running,0.0
2020-06-03T05:07:06+00:00,-37.822095192968845,144.94720187969506,0.46611,14.713199999999999,6.800000000000011,87.7,37.25,253.0,5.75,48.9,1456.0,150,88,25,running,0.0
2020-06-03T05:07:08+00:00,-37.82210131175816,144.9472503270954,0.47426999999999997,14.644799999999998,7.600000000000023,85.7,37.75,258.0,5.65,48.9,1450.0,150,88,25,running,0.0
2020-06-03T05:07:10+00:00,-37.82209251075983,144.94731872342527,0.48235,14.4792,8.0,85.7,37.75,258.0,5.93,48.9,1438.0,152,88,25,running,0.0
2020-06-03T05:07:16+00:00,-37.822106424719095,144.94751695543528,0.50622,14.3424,7.800000000000011,90.7,37.0,252.0,5.93,48.9,1433.0,151,88,25,running,0.0
2020-06-03T05:07:17+00:00,-37.822113214060664,144.94754520244896,0.5102300000000001,14.4432,7.600000000000023,90.7,37.0,251.0,6.25,49.0,1387.0,152,88,25,running,0.0
2020-06-03T05:07:22+00:00,-37.822171384468675,144.9477321188897,0.53016,14.1768,6.800000000000011,91.7,37.5,254.0,6.34,49.0,1371.0,151,88,25,running,0.0
2020-06-03T05:07:28+00:00,-37.82230926677585,144.94795474223793,0.55395,14.378400000000001,6.399999999999977,90.7,37.0,254.0,6.25,48.68,1354.0,151,87,25,running,0.5
2020-06-03T05:07:29+00:00,-37.82234329730272,144.94798399508,0.5579400000000001,14.378400000000001,6.399999999999977,83.7,38.25,262.0,6.12,48.68,1353.0,152,87,25,running,0.5
