timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,temperature@C
2021-11-03T23:21:46+00:00,-37.8205952513963,144.94314302690327,0.0,0.0,7.0,83,29
2021-11-03T23:21:47+00:00,-37.82059106044471,144.94313732720912,0.0,0.0,7.0,83,29
2021-11-03T23:22:02+00:00,-37.82076716423035,144.9431729502976,0.0,10.5156,7.199999999999989,89,29
2021-11-03T23:22:03+00:00,-37.820784179493785,144.943203125149,0.00323,13.7736,7.199999999999989,88,29
2021-11-03T23:22:06+00:00,-37.820862298831344,144.94327696971595,0.012,17.9388,7.199999999999989,87,29
2021-11-03T23:22:07+00:00,-37.82088300213218,144.94327931664884,0.01233,20.6568,7.399999999999977,88,29
2021-11-03T23:22:09+00:00,-37.8209232352674,144.94327043183148,0.01312,23.112000000000002,7.199999999999989,89,29
2021-11-03T23:22:10+00:00,-37.82095693051815,144.94329918175936,0.01757,13.572000000000001,7.199999999999989,90,29
2021-11-03T23:22:14+00:00,-37.821084754541516,144.94338551536202,0.03321,14.4792,7.800000000000011,93,29
2021-11-03T23:22:15+00:00,-37.821104200556874,144.94341879151762,0.0368,14.4792,7.800000000000011,94,29
2021-11-03T23:22:16+00:00,-37.82113144174218,144.94347964413464,0.04284,16.8624,8.199999999999989,94,29
2021-11-03T23:22:19+00:00,-37.82118265517056,144.9436568375677,0.05938,19.785600000000002,8.199999999999989,95,29
2021-11-03T23:22:20+00:00,-37.821202017366886,144.94371484033763,0.06492,17.9028,8.199999999999989,95,29
2021-11-03T23:22:23+00:00,-37.82129849307239,144.94387476705015,0.08245000000000001,16.5276,8.0,98,29
2021-11-03T23:22:24+00:00,-37.821323638781905,144.94392262771726,0.0875,17.4996,8.0,98,29
2021-11-03T23:22:25+00:00,-37.82134895212948,144.9439742602408,0.09283,17.9028,8.0,98,29
2021-11-03T23:22:27+00:00,-37.82140108756721,144.94408490136266,0.10416,18.7452,7.600000000000023,99,29
2021-11-03T23:22:29+00:00,-37.82144928351045,144.9441796168685,0.11406999999999999,17.9028,7.600000000000023,99,29
2021-11-03T23:22:30+00:00,-37.82146604731679,144.94424927048385,0.12043999999999999,18.8784,7.399999999999977,99,29
2021-11-03T23:22:32+00:00,-37.821491779759526,144.94440542533994,0.13443,23.85,7.399999999999977,101,29
2021-11-03T23:22:33+00:00,-37.82150963321328,144.9444888252765,0.14203,22.7088,7.399999999999977,102,29
2021-11-03T23:22:36+00:00,-37.82152027823031,144.94471915997565,0.16229,20.0196,7.600000000000023,103,29
