timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm
2020-06-06T05:09:22+00:00,-37.820476312190294,144.9435529857874,0.0,11.322000000000001,7.600000000000023,71,28,,
2020-06-06T05:09:23+00:00,-37.82047430053353,144.94351660832763,0.0038399999999999997,13.8204,7.600000000000023,72,28,0.0,0.0
2020-06-06T05:09:26+00:00,-37.82046591863036,144.9434959050268,0.01839,17.467200000000002,7.600000000000023,71,28,40.0,0.0
2020-06-06T05:09:27+00:00,-37.820469439029694,144.9434933066368,0.022949999999999998,16.3908,7.600000000000023,71,28,40.0,0.0
2020-06-06T05:09:30+00:00,-37.820478323847055,144.94349095970392,0.03661,16.3908,7.600000000000023,74,28,64.0,0.0
2020-06-06T05:09:32+00:00,-37.82047069631517,144.94355608709157,0.04616,17.802000000000003,7.600000000000023,75,28,39.0,0.0
2020-06-06T05:09:35+00:00,-37.820462733507156,144.94365599937737,0.061439999999999995,18.3816,7.199999999999989,78,28,61.0,0.0
2020-06-06T05:09:38+00:00,-37.82046055421233,144.9438016768545,0.07848999999999999,21.636,7.0,81,28,65.0,0.0
2020-06-06T05:09:39+00:00,-37.82046181149781,144.94386043399572,0.08458,21.9384,7.0,81,28,73.0,0.0
2020-06-06T05:09:41+00:00,-37.82046935521066,144.9439941253513,0.09722,23.450400000000002,6.800000000000011,82,28,70.0,0.0
2020-06-06T05:09:44+00:00,-37.82046935521066,144.9441978894174,0.11698,23.8176,6.800000000000011,84,27,71.0,0.0
2020-06-06T05:09:45+00:00,-37.820472875609994,144.94426561519504,0.12365999999999999,24.055200000000003,6.800000000000011,85,27,71.0,0.0
2020-06-06T05:09:47+00:00,-37.82050405628979,144.94437558576465,0.13725,24.6564,7.0,85,27,73.0,0.0
2020-06-06T05:09:48+00:00,-37.82051604241133,144.9444227758795,0.14415,24.858,6.800000000000011,86,27,75.0,0.0
2020-06-06T05:09:51+00:00,-37.820555018261075,144.944614386186,0.16515000000000002,25.1964,7.0,85,27,72.0,0.0
2020-06-06T05:09:52+00:00,-37.820559879764915,144.94468739256263,0.17205,24.858,7.600000000000023,85,27,71.0,0.0
2020-06-06T05:09:55+00:00,-37.82057370990515,144.9449080042541,0.19277,24.858,8.0,84,27,73.0,0.0
2020-06-06T05:09:57+00:00,-37.82055811956525,144.9450567830354,0.20679,25.362000000000002,7.800000000000011,84,27,75.0,0.0
2020-06-06T05:10:00+00:00,-37.82051528804004,144.94525694288313,0.22804,25.430400000000002,7.399999999999977,85,27,75.0,0.0
2020-06-06T05:10:02+00:00,-37.820476312190294,144.94539423845708,0.24212,25.261200000000002,7.399999999999977,84,27,71.0,0.0
2020-06-06T05:10:05+00:00,-37.82043750397861,144.94559288956225,0.26250999999999997,24.12,7.600000000000023,81,27,32.0,0.0
2020-06-06T05:10:07+00:00,-37.82043716870248,144.94570202194154,0.27442,19.7892,7.600000000000023,80,27,0.0,0.0
2020-06-06T05:10:09+00:00,-37.82045795582235,144.94579975493252,0.28393999999999997,16.1964,7.800000000000011,79,27,0.0,0.0
2020-06-06T05:10:11+00:00,-37.82048016786575,144.94588994421065,0.29178,14.112,7.800000000000011,78,27,63.0,0.0
2020-06-06T05:10:13+00:00,-37.820508163422346,144.94600410573184,0.30029,16.5276,8.0,77,27,65.0,0.0
2020-06-06T05:10:16+00:00,-37.82053666189313,144.9462019186467,0.31710000000000005,22.572,7.800000000000011,78,27,79.0,0.0
2020-06-06T05:10:20+00:00,-37.82053926028311,144.94654029607773,0.34616,27.4104,7.399999999999977,81,27,81.0,0.0
2020-06-06T05:10:26+00:00,-37.820539847016335,144.94698763825,0.38906999999999997,22.572,7.199999999999989,82,26,0.0,0.0
2020-06-06T05:10:28+00:00,-37.8205434512347,144.94705896824598,0.39912000000000003,16.3908,7.199999999999989,82,26,0.0,0.0
2020-06-06T05:10:29+00:00,-37.82054487615824,144.94707816280425,0.40307,14.2416,7.399999999999977,82,26,0.0,0.0
2020-06-06T05:10:30+00:00,-37.82055275514722,144.94708302430809,0.40591000000000005,10.2132,7.600000000000023,82,26,0.0,0.0
2020-06-06T05:10:32+00:00,-37.82054018229246,144.94708587415516,0.41093,9.036,7.800000000000011,84,26,0.0,0.0
2020-06-06T05:10:34+00:00,-37.82057295553386,144.9471102654934,0.41587,8.766,8.0,87,26,0.0,0.0
2020-06-06T05:10:35+00:00,-37.820579912513494,144.94710917584598,0.41831,8.766,8.0,87,26,0.0,0.0
