timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2019-11-22T23:32:27+00:00,-37.8207971714437,144.94285200722516,0.0,82.60000000000002,82.60000000000002,9.6912,9.6912,99,0,28,0.0
2019-11-22T23:32:31+00:00,-37.8209076449275,144.94290070608258,0.01578,82.39999999999998,82.39999999999998,15.5988,15.5988,101,0,28,0.0
2019-11-22T23:32:34+00:00,-37.82098526135087,144.94295476935804,0.02736,82.0,82.0,12.798,12.798,104,0,28,0.0
2019-11-22T23:32:36+00:00,-37.82100931741297,144.94295854121447,0.03405,82.0,82.0,11.624400000000001,11.624400000000001,105,0,28,0.0
2019-11-22T23:32:39+00:00,-37.821035385131836,144.9429684318602,0.03853,82.0,82.0,0.0,0.0,103,0,28,0.0
2019-11-22T23:32:47+00:00,-37.821115097031,144.94310463778675,0.03853,82.39999999999998,82.39999999999998,11.6712,11.6712,102,46,28,0.0
2019-11-22T23:32:49+00:00,-37.82114502042532,144.94319264777005,0.047659999999999994,82.39999999999998,82.39999999999998,17.622,17.622,100,65,28,0.0
2019-11-22T23:32:51+00:00,-37.82120159827173,144.94332659058273,0.05907,82.39999999999998,82.39999999999998,21.3984,21.3984,98,77,28,0.0
2019-11-22T23:32:53+00:00,-37.82125934958458,144.9434734415263,0.07093,82.20000000000005,82.20000000000005,21.297600000000003,21.297600000000003,100,77,28,0.0
2019-11-22T23:32:55+00:00,-37.821311401203275,144.94360126554966,0.08234,82.20000000000005,82.20000000000005,20.2896,20.2896,100,0,28,0.0
2019-11-22T23:32:56+00:00,-37.82132782973349,144.94366630911827,0.08774,82.20000000000005,82.20000000000005,19.450799999999997,19.450799999999997,99,0,28,0.0
2019-11-22T23:33:01+00:00,-37.821358339861035,144.94391843676567,0.10767,82.0,82.0,10.580400000000001,10.580400000000001,98,0,28,0.0
2019-11-22T23:33:05+00:00,-37.82139387913048,144.94405128993094,0.11851,82.0,82.0,12.362400000000001,12.362400000000001,95,57,28,0.0
2019-11-22T23:33:06+00:00,-37.82140703871846,144.94408884085715,0.12285,82.0,82.0,15.620400000000002,15.620400000000002,96,59,28,0.0
2019-11-22T23:33:10+00:00,-37.821474093943834,144.94431423023343,0.14489,82.0,82.0,21.4632,21.4632,95,65,27,0.0
2019-11-22T23:33:13+00:00,-37.821502005681396,144.94453769177198,0.16361,81.79999999999995,81.79999999999995,22.809600000000003,22.809600000000003,92,68,27,0.0
2019-11-22T23:33:14+00:00,-37.821502424776554,144.94461086578667,0.17002,81.79999999999995,81.79999999999995,23.076,23.076,91,60,27,0.0
2019-11-22T23:33:15+00:00,-37.82150368206203,144.94468772783875,0.17643,82.0,82.0,23.076,23.076,92,59,27,0.0
2019-11-22T23:33:17+00:00,-37.821507286280394,144.94485083967447,0.18962,82.0,82.0,24.1848,24.1848,91,61,27,0.0
2019-11-22T23:33:20+00:00,-37.821499072015285,144.94507354684174,0.21034999999999998,82.0,82.0,24.9588,24.9588,90,62,27,0.0
2019-11-22T23:33:23+00:00,-37.82148934900761,144.94526431895792,0.23137,82.20000000000005,82.20000000000005,24.9588,24.9588,93,62,27,0.0
2019-11-22T23:33:24+00:00,-37.82148742116988,144.94533363729715,0.23831,82.20000000000005,82.20000000000005,24.9588,24.9588,92,63,27,0.0
2019-11-22T23:33:27+00:00,-37.82147476449609,144.94553413242102,0.25877999999999995,82.60000000000002,82.60000000000002,24.2532,24.2532,90,62,27,0.0
2019-11-22T23:33:29+00:00,-37.821466801688075,144.94566187262535,0.27166,82.60000000000002,82.60000000000002,23.076,23.076,89,0,27,0.0
2019-11-22T23:33:31+00:00,-37.82145582139492,144.94578852318227,0.28411000000000003,82.60000000000002,82.60000000000002,22.237199999999998,22.237199999999998,93,9,27,0.0
2019-11-22T23:33:32+00:00,-37.821447188034654,144.94583252817392,0.28981,82.60000000000002,82.60000000000002,20.5236,20.5236,94,9,27,0.0
2019-11-22T23:33:33+00:00,-37.82143444754183,144.9458792153746,0.29288,82.60000000000002,82.60000000000002,11.052,11.052,97,9,27,0.0
2019-11-22T23:33:34+00:00,-37.821430088952184,144.9459043610841,0.29595,82.60000000000002,82.60000000000002,11.052,11.052,97,9,27,0.0
2019-11-22T23:33:35+00:00,-37.82142606563866,144.94592330418527,0.29902,82.60000000000002,82.60000000000002,11.052,11.052,100,9,27,0.0
2019-11-22T23:33:36+00:00,-37.82142204232514,144.94593805633485,0.29902,82.79999999999995,82.79999999999995,0.0,0.0,103,9,27,0.0
2019-11-22T23:33:44+00:00,-37.82133520580828,144.9461847357452,0.29902,83.0,83.0,14.634000000000002,14.634000000000002,102,51,27,0.0
2019-11-22T23:33:49+00:00,-37.82125096768141,144.94649402797222,0.32718,82.60000000000002,82.60000000000002,19.6848,19.6848,101,66,27,0.0
2019-11-22T23:33:54+00:00,-37.82115323469043,144.94682318530977,0.35299,82.0,82.0,20.2896,20.2896,98,33,27,0.0
2019-11-22T23:33:55+00:00,-37.821136470884085,144.94688814505935,0.35862,82.0,82.0,20.2896,20.2896,98,33,27,0.0
