timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2021-08-13T06:52:17+00:00,-37.82111878506839,144.9424459040165,0.00134,11.9916,8.0,114.2,37.75,307.0,20.0,50.46,642.0,94,80,26,running,0.5
2021-08-13T06:52:18+00:00,-37.821110067889094,144.94245537556708,0.0025499999999999997,12.830400000000001,8.0,114.2,37.75,307.0,20.18,50.34,615.0,95,80,26,running,0.5
2021-08-13T06:52:21+00:00,-37.8210923820734,144.94248747825623,0.00551,12.7296,8.199999999999989,115.0,36.75,283.0,33.28,49.81,346.0,95,81,26,running,0.0
2021-08-13T06:52:22+00:00,-37.82108936458826,144.94250021874905,0.00653,12.798,8.199999999999989,115.0,37.0,284.0,33.28,49.81,346.0,102,80,26,running,0.5
2021-08-13T06:52:24+00:00,-37.82107218168676,144.94251924566925,0.00908,12.830400000000001,8.399999999999977,117.0,37.25,283.0,33.28,49.81,346.0,105,80,26,running,0.0
2021-08-13T06:52:27+00:00,-37.821020716801286,144.94255101308227,0.01532,12.830400000000001,8.399999999999977,117.0,37.25,283.0,18.15,49.06,642.0,109,80,26,running,0.0
2021-08-13T06:52:31+00:00,-37.820932203903794,144.942595269531,0.02537,12.6972,8.199999999999989,112.2,36.75,276.0,17.18,48.75,668.0,112,80,26,running,0.0
2021-08-13T06:52:33+00:00,-37.82088082283735,144.94261102750897,0.03096,12.564000000000002,7.800000000000011,112.2,36.75,277.0,15.62,48.43,756.0,115,80,26,running,0.0
2021-08-13T06:52:36+00:00,-37.820804212242365,144.9427057430148,0.04355,12.362400000000001,8.199999999999989,111.2,37.5,282.0,13.93,48.21,835.0,117,80,26,running,0.0
2021-08-13T06:52:38+00:00,-37.820817874744534,144.94278570637107,0.0505,12.294,8.199999999999989,111.2,37.5,282.0,13.06,48.31,909.0,118,80,26,running,0.0
2021-08-13T06:52:39+00:00,-37.82082952558994,144.94281546212733,0.05341,12.3264,8.199999999999989,111.2,37.5,282.0,12.68,48.31,919.0,120,80,26,running,0.0
2021-08-13T06:52:40+00:00,-37.82084411010146,144.9428452178836,0.05649,12.362400000000001,8.199999999999989,111.2,37.5,282.0,12.37,48.43,924.0,121,80,26,running,0.0
2021-08-13T06:52:42+00:00,-37.820862382650375,144.9428848642856,0.06051,12.193200000000001,8.600000000000023,111.2,37.0,278.0,12.09,48.31,949.0,122,80,26,running,0.0
2021-08-13T06:52:47+00:00,-37.82090898603201,144.94301352649927,0.07293999999999999,11.959200000000001,8.399999999999977,106.2,37.5,280.0,11.59,48.21,958.0,125,80,26,running,0.0
2021-08-13T06:52:48+00:00,-37.82092172652483,144.9430421087891,0.07582,11.959200000000001,8.600000000000023,104.2,37.75,283.0,11.59,48.21,958.0,125,80,26,running,0.5
2021-08-13T06:52:51+00:00,-37.8209715988487,144.9431566055864,0.08733,11.959200000000001,8.600000000000023,109.2,37.75,282.0,11.31,48.0,906.0,127,80,26,running,0.5
2021-08-13T06:52:53+00:00,-37.8210009355098,144.94329750537872,0.10014,12.0924,8.600000000000023,109.2,37.75,282.0,11.59,47.9,898.0,130,80,26,running,0.5
2021-08-13T06:52:57+00:00,-37.8210767917335,144.94355474598706,0.12420999999999999,12.06,9.0,109.2,37.5,281.0,11.5,47.81,934.0,132,80,25,running,0.5
2021-08-13T06:52:58+00:00,-37.82110210508108,144.94361735880375,0.13038,12.024,9.0,109.2,37.5,280.0,11.21,47.81,1102.0,132,80,25,running,0.5
2021-08-13T06:52:59+00:00,-37.82112808898091,144.94367779232562,0.13641,12.024,9.0,109.2,37.5,280.0,10.93,47.81,1053.0,132,80,25,running,0.5
2021-08-13T06:53:04+00:00,-37.82119137234986,144.94392237626016,0.15927000000000002,12.024,9.399999999999977,111.2,37.5,283.0,9.46,47.9,1263.0,132,79,25,running,0.5
2021-08-13T06:53:08+00:00,-37.82120084390044,144.94411155581474,0.17579,12.193200000000001,9.399999999999977,111.2,37.75,283.0,9.06,47.65,1220.0,131,80,25,running,0.0
2021-08-13T06:53:13+00:00,-37.82123068347573,144.94435261934996,0.19728,12.261600000000001,9.0,111.2,37.75,283.0,8.78,47.56,1245.0,133,80,25,running,0.0
2021-08-13T06:53:17+00:00,-37.821245519444346,144.9445424694568,0.21406,12.193200000000001,9.600000000000023,111.2,37.75,283.0,8.46,47.65,1299.0,133,80,25,running,0.0
2021-08-13T06:53:22+00:00,-37.82117175869644,144.9446934275329,0.23132,12.1608,9.399999999999977,111.2,37.75,283.0,8.37,47.75,1301.0,136,80,25,running,0.0
2021-08-13T06:53:26+00:00,,,0.24478,12.1248,8.800000000000011,109.2,37.25,281.0,8.46,47.87,1263.0,136,79,25,running,0.5
2021-08-13T06:53:28+00:00,-37.82114795409143,144.94471572339535,0.24513,12.1248,8.600000000000023,109.2,37.25,281.0,9.15,47.87,1092.0,135,79,25,running,0.5
2021-08-13T06:53:29+00:00,-37.82115667127073,144.94473508559167,0.24705000000000002,12.1248,8.600000000000023,109.2,37.25,281.0,9.25,47.87,1102.0,134,79,25,running,0.5
2021-08-13T06:53:34+00:00,-37.82121232710779,144.94498218409717,0.26931,12.0924,9.0,112.2,37.25,282.0,9.75,47.75,1115.0,133,79,25,running,0.5
2021-08-13T06:53:36+00:00,-37.82121475785971,144.9450906459242,0.27884,11.9916,9.199999999999989,112.2,37.25,282.0,9.46,47.65,1120.0,132,79,25,running,0.5
2021-08-13T06:53:40+00:00,-37.8212564997375,144.94534453377128,0.30015,11.8584,9.399999999999977,117.0,37.25,281.0,9.46,47.65,1127.0,132,79,25,running,0.5
2021-08-13T06:53:41+00:00,-37.82126999460161,144.94540203362703,0.30495,11.8224,9.399999999999977,114.2,37.5,282.0,9.46,47.65,1127.0,133,79,25,running,0.5
2021-08-13T06:53:45+00:00,-37.821292877197266,144.94560169056058,0.32212999999999997,11.620800000000001,10.199999999999989,111.2,37.5,284.0,9.25,47.65,1292.0,131,79,24,running,0.0
2021-08-13T06:53:50+00:00,-37.82131131738424,144.94583839550614,0.34247000000000005,11.4552,10.600000000000023,109.2,37.75,286.0,8.28,47.56,1293.0,130,79,24,running,0.5
2021-08-13T06:53:51+00:00,-37.82131156884134,144.94590025395155,0.34785000000000005,11.4552,10.600000000000023,109.2,38.0,285.0,8.28,47.56,1293.0,130,79,24,running,0.5
2021-08-13T06:53:54+00:00,-37.82131408341229,144.94603738188744,0.36012,11.4552,10.600000000000023,109.2,38.0,286.0,8.09,47.68,1354.0,131,79,24,running,0.5
2021-08-13T06:53:56+00:00,-37.8213289193809,144.94609697721899,0.36562,11.3868,10.600000000000023,110.2,37.75,287.0,8.09,47.68,1354.0,130,79,24,running,0.5
2021-08-13T06:54:00+00:00,-37.82139077782631,144.94635622948408,0.39096,11.2536,10.199999999999989,110.2,37.75,285.0,8.18,47.5,1291.0,131,79,24,running,0.5
2021-08-13T06:54:01+00:00,-37.8214517980814,144.94638212956488,0.39797000000000005,11.2536,10.199999999999989,110.2,37.5,282.0,8.18,47.59,1306.0,130,79,24,running,0.5
2021-08-13T06:54:05+00:00,-37.82160577364266,144.94656519033015,0.42067,11.3544,9.199999999999989,114.2,37.25,281.0,8.09,47.78,1400.0,130,79,24,running,0.5
