timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm
2020-02-05T22:30:57+00:00,-37.82095056027174,144.94329792447388,0.0,12.0,12.0,10.872,10.872,120,64,28,0.0
2020-02-05T22:30:58+00:00,-37.82096682116389,144.9432913865894,0.00383,12.0,12.0,13.806000000000001,13.806000000000001,118,79,28,0.0
2020-02-05T22:30:59+00:00,-37.820988362655044,144.94331452064216,0.00876,12.0,12.0,17.744400000000002,17.744400000000002,118,61,28,0.0
2020-02-05T22:31:00+00:00,-37.82103169709444,144.9432861059904,0.013689999999999999,12.0,12.0,17.744400000000002,17.744400000000002,114,61,28,0.0
2020-02-05T22:31:01+00:00,-37.8210614528507,144.94329675100744,0.01862,12.0,12.0,17.744400000000002,17.744400000000002,112,61,28,0.0
2020-02-05T22:31:02+00:00,-37.821106631308794,144.9433212261647,0.02364,12.0,12.0,18.0468,18.0468,106,61,28,0.0
2020-02-05T22:31:04+00:00,-37.82118818722665,144.943372271955,0.03334,12.0,12.0,17.276400000000002,17.276400000000002,103,0,28,0.0
2020-02-05T22:31:07+00:00,-37.82128466293216,144.94347922503948,0.04782,12.0,12.0,17.377200000000002,17.377200000000002,106,74,28,0.0
2020-02-05T22:31:08+00:00,-37.82127435319126,144.9435614515096,0.052829999999999995,12.0,12.0,18.0468,18.0468,105,74,28,0.0
2020-02-05T22:31:10+00:00,-37.82129656523466,144.9437020998448,0.06302,12.0,12.0,18.486,18.486,102,77,28,0.0
2020-02-05T22:31:12+00:00,-37.82131550833583,144.94382875040174,0.07329000000000001,12.0,12.0,18.486,18.486,99,45,28,0.0
2020-02-05T22:31:15+00:00,-37.82129363156855,144.94417718611658,0.08795,12.200000000000045,12.200000000000045,17.1072,17.1072,96,37,28,0.0
2020-02-05T22:31:19+00:00,-37.82132305204868,144.9444230273366,0.10572,12.399999999999977,12.399999999999977,14.9256,14.9256,97,0,27,0.0
2020-02-05T22:31:22+00:00,-37.821354484185576,144.94453291408718,0.1176,12.399999999999977,12.399999999999977,13.2156,13.2156,101,22,27,0.0
2020-02-05T22:31:24+00:00,-37.82135917805135,144.9445749912411,0.12336,12.399999999999977,12.399999999999977,8.766,8.766,103,0,27,0.0
2020-02-05T22:31:25+00:00,-37.82137761823833,144.94457599706948,0.12473000000000001,12.600000000000023,12.600000000000023,4.9392000000000005,4.9392000000000005,104,0,27,0.0
2020-02-05T22:31:33+00:00,-37.82144391909242,144.94455629959702,0.12473000000000001,12.200000000000045,12.200000000000045,12.2544,12.2544,104,72,27,0.0
2020-02-05T22:31:36+00:00,-37.82150024548173,144.94458429515362,0.13876,12.0,12.0,17.802000000000003,17.802000000000003,104,79,27,0.0
2020-02-05T22:31:38+00:00,-37.82151340506971,144.9446609057486,0.15011000000000002,12.0,12.0,20.4552,20.4552,104,69,27,0.0
2020-02-05T22:31:39+00:00,-37.82152337953448,144.94471035897732,0.15584,12.200000000000045,12.200000000000045,20.6244,20.6244,107,69,27,0.0
2020-02-05T22:31:41+00:00,-37.82154190354049,144.94481395930052,0.1673,12.399999999999977,12.399999999999977,20.6244,20.6244,110,68,27,0.0
2020-02-05T22:31:42+00:00,-37.82154609449208,144.94486827403307,0.17303,12.399999999999977,12.399999999999977,20.6244,20.6244,111,70,27,0.0
2020-02-05T22:31:44+00:00,-37.82155405730009,144.9449611455202,0.1845,12.600000000000023,12.600000000000023,20.692800000000002,20.692800000000002,114,70,27,0.0
2020-02-05T22:31:45+00:00,-37.82154534012079,144.94502250105143,0.19031,12.600000000000023,12.600000000000023,20.8944,20.8944,115,68,27,0.0
2020-02-05T22:31:50+00:00,-37.82152907922864,144.9453123472631,0.21986,12.200000000000045,12.200000000000045,21.700799999999997,21.700799999999997,115,72,27,0.0
2020-02-05T22:31:55+00:00,-37.82154265791178,144.9455573502928,0.25026,12.399999999999977,12.399999999999977,21.9024,21.9024,116,42,27,0.0
2020-02-05T22:31:56+00:00,-37.82153804786503,144.94561057537794,0.25626,12.600000000000023,12.600000000000023,21.6,21.6,116,42,27,0.0
2020-02-05T22:31:59+00:00,-37.821541065350175,144.94583445601165,0.27324,13.0,13.0,19.785600000000002,19.785600000000002,116,0,27,0.0
2020-02-05T22:32:00+00:00,-37.821544501930475,144.94589505717158,0.27858999999999995,13.200000000000045,13.200000000000045,19.249200000000002,19.249200000000002,117,9,27,0.0
