timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,heart_rate@bpm,temperature@C
2021-10-27T04:33:13+00:00,-37.84931500442326,144.95114732533693,0.0,5.004,0.0,66,32
2021-10-27T04:33:14+00:00,-37.84929597750306,144.95115855708718,0.00232,5.1408,0.0,68,32
2021-10-27T04:33:23+00:00,-37.84924769774079,144.95137179270387,0.00232,8.3628,0.39999999999997726,73,33
2021-10-27T04:33:24+00:00,-37.84927527420223,144.9514154624194,0.00722,10.8864,0.19999999999998863,72,33
2021-10-27T04:33:27+00:00,-37.849312238395214,144.95151612907648,0.01714,13.1688,-0.39999999999997726,74,33
2021-10-27T04:33:28+00:00,-37.849300000816584,144.95153037831187,0.01898,13.1688,-0.6000000000000227,74,33
2021-10-27T04:33:30+00:00,-37.849269742146134,144.9515455495566,0.02249,6.9228000000000005,-0.6000000000000227,77,33
2021-10-27T04:33:32+00:00,-37.84924593754113,144.9515761435032,0.02618,6.3504000000000005,-0.19999999999998863,80,33
2021-10-27T04:33:33+00:00,-37.84923495724797,144.95159089565277,0.02794,6.3504000000000005,0.0,81,33
2021-10-27T04:33:39+00:00,-37.849214086309075,144.95179147459567,0.02794,12.362400000000001,0.0,87,33
2021-10-27T04:33:40+00:00,-37.849235543981194,144.9518385808915,0.03271,16.2252,0.19999999999998863,87,33
2021-10-27T04:33:42+00:00,-37.84928072243929,144.95192918926477,0.04213,16.9632,0.39999999999997726,90,33
2021-10-27T04:33:46+00:00,-37.84936973825097,144.9521296005696,0.062329999999999997,17.0316,0.6000000000000227,93,33
2021-10-27T04:33:50+00:00,-37.84946512430906,144.95232984423637,0.08288,17.5032,1.0,96,33
2021-10-27T04:33:51+00:00,-37.849487252533436,144.95238281786442,0.08814,17.604,1.1999999999999886,96,33
2021-10-27T04:33:54+00:00,-37.84955766052008,144.95253805071115,0.10387,18.5076,1.3999999999999773,95,33
2021-10-27T04:33:56+00:00,-37.84960778430104,144.95264014229178,0.11444,18.910800000000002,1.0,92,33
2021-10-27T04:34:02+00:00,-37.84976410679519,144.95294448919594,0.14636000000000002,18.910800000000002,0.39999999999997726,90,32
2021-10-27T04:34:05+00:00,-37.84984163939953,144.95309888385236,0.16244999999999998,18.5076,1.1999999999999886,92,32
2021-10-27T04:34:08+00:00,-37.84991892054677,144.9532570503652,0.17880000000000001,18.5076,1.8000000000000114,95,32
2021-10-27T04:34:11+00:00,-37.84999368712306,144.9534129537642,0.19485,18.5436,1.8000000000000114,98,32
2021-10-27T04:34:15+00:00,-37.85009485669434,144.95362132787704,0.21634,18.5436,1.8000000000000114,98,32
2021-10-27T04:34:21+00:00,-37.850249418988824,144.95395241305232,0.25015,18.7092,1.6000000000000227,95,32
2021-10-27T04:34:23+00:00,-37.8503008838743,144.95406540110707,0.26162,19.987199999999998,1.1999999999999886,94,32
2021-10-27T04:34:29+00:00,-37.85047447308898,144.95441651903093,0.29802999999999996,20.692800000000002,1.3999999999999773,93,32
2021-10-27T04:34:33+00:00,-37.85058259963989,144.95464526116848,0.32147000000000003,20.9268,1.1999999999999886,94,32
2021-10-27T04:34:37+00:00,-37.850690223276615,144.95488121174276,0.34542,21.499200000000002,0.0,94,32
2021-10-27T04:34:39+00:00,-37.85074722021818,144.95499243959785,0.35708999999999996,21.3984,-0.19999999999998863,94,32
2021-10-27T04:34:45+00:00,-37.85090144723654,144.95530793443322,0.3897,20.826,1.0,94,32
2021-10-27T04:34:46+00:00,-37.850923826918006,144.95535369962454,0.39443,20.826,1.1999999999999886,94,32
2021-10-27T04:34:48+00:00,-37.8509602881968,144.955426286906,0.40199,17.334000000000003,1.1999999999999886,94,32
2021-10-27T04:34:52+00:00,-37.85100529901683,144.95551488362253,0.41125,8.632800000000001,1.1999999999999886,97,32
2021-10-27T04:34:55+00:00,-37.85103354603052,144.95555796660483,0.41611000000000004,6.9192,1.1999999999999886,98,32
2021-10-27T04:34:56+00:00,-37.851043520495296,144.95557121001184,0.41770999999999997,6.9192,1.1999999999999886,98,32
2021-10-27T04:34:59+00:00,-37.851052740588784,144.95558839291334,0.41954,3.7296,1.1999999999999886,99,32
2021-10-27T04:35:08+00:00,-37.851114766672254,144.95574722997844,0.41954,9.2052,1.3999999999999773,103,32
2021-10-27T04:35:09+00:00,-37.85113169811666,144.95578075759113,0.42302999999999996,11.520000000000001,1.3999999999999773,103,32
2021-10-27T04:35:14+00:00,-37.851240914314985,144.95600279420614,0.44603,16.6284,1.1999999999999886,105,32
