timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C
2019-09-27T00:25:49+00:00,-37.8205690998584,144.94353261776268,0.0,128.60000000000002,128.60000000000002,0.4392,0.4392,113,26
2019-09-27T00:25:50+00:00,-37.82050506211817,144.9435612000525,0.00417,129.0,129.0,0.5724,0.5724,114,26
2019-09-27T00:25:58+00:00,-37.820405485108495,144.94358634576201,0.00417,128.20000000000005,128.20000000000005,6.0192,6.0192,114,26
2019-09-27T00:26:00+00:00,-37.820373214781284,144.94357578456402,0.00789,128.20000000000005,128.20000000000005,5.6772,5.6772,112,26
2019-09-27T00:26:04+00:00,-37.82036332413554,144.94348760694265,0.01542,129.20000000000005,129.20000000000005,11.2248,11.2248,109,26
2019-09-27T00:26:05+00:00,-37.82035603187978,144.94345131330192,0.01794,129.20000000000005,129.20000000000005,11.2248,11.2248,109,26
2019-09-27T00:26:09+00:00,-37.82028595916927,144.9432313721627,0.03662,129.60000000000002,129.60000000000002,7.8696,7.8696,108,26
2019-09-27T00:26:10+00:00,-37.820269698277116,144.9431761354208,0.04086,130.20000000000005,130.20000000000005,6.7608,6.7608,108,26
2019-09-27T00:26:11+00:00,-37.82025963999331,144.94314252398908,0.04389,130.60000000000002,130.60000000000002,5.8212,5.8212,108,26
2019-09-27T00:26:14+00:00,-37.82025519758463,144.94282853789628,0.06668,131.60000000000002,131.60000000000002,6.6276,6.6276,105,26
2019-09-27T00:26:15+00:00,-37.820240780711174,144.9427897296846,0.07011,131.79999999999995,131.79999999999995,6.559200000000001,6.559200000000001,105,26
2019-09-27T00:26:16+00:00,-37.82019283622503,144.94275016710162,0.07639,132.20000000000005,132.20000000000005,5.7888,5.7888,105,26
2019-09-27T00:26:18+00:00,-37.820099629461765,144.94272443465889,0.0868,131.79999999999995,131.79999999999995,13.374,13.374,106,26
2019-09-27T00:26:19+00:00,-37.82006450928748,144.94275729171932,0.09154000000000001,130.79999999999995,130.79999999999995,13.374,13.374,105,26
