timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,altitude@m,enhanced_speed@km/h,speed@km/h,heart_rate@bpm,temperature@C,cadence@rpm,fractional_cadence@rpm
2019-11-14T10:33:56+00:00,-37.769579300656915,144.9976357910782,0.0,59.60000000000002,59.60000000000002,0.4716,0.4716,78,28,,
2019-11-14T10:33:57+00:00,-37.76958206668496,144.99762900173664,0.00043,60.0,60.0,1.5408,1.5408,78,28,,
2019-11-14T10:34:39+00:00,-37.76948274113238,144.99763512052596,0.00043,59.60000000000002,59.60000000000002,15.217200000000002,15.217200000000002,91,28,43.0,0.0
2019-11-14T10:34:40+00:00,-37.769446950405836,144.99764936976135,0.00466,59.39999999999998,59.39999999999998,15.217200000000002,15.217200000000002,91,28,43.0,0.0
2019-11-14T10:34:41+00:00,-37.76941208168864,144.99765574000776,0.00888,59.200000000000045,59.200000000000045,15.217200000000002,15.217200000000002,88,28,43.0,0.0
2019-11-14T10:34:42+00:00,-37.769368244335055,144.99766529537737,0.01314,59.0,59.0,15.318,15.318,92,28,0.0,0.0
2019-11-14T10:34:43+00:00,-37.76933438144624,144.99766965396702,0.01739,59.0,59.0,15.318,15.318,89,28,0.0,0.0
2019-11-14T10:34:45+00:00,-37.76928719133139,144.9976764433086,0.02427,59.0,59.0,10.882800000000001,10.882800000000001,89,28,0.0,0.0
2019-11-14T10:34:47+00:00,-37.7692589443177,144.99767183326185,0.028489999999999998,59.0,59.0,7.153200000000001,7.153200000000001,91,28,0.0,0.0
2019-11-14T10:34:49+00:00,-37.76922876946628,144.99760251492262,0.028489999999999998,58.200000000000045,58.200000000000045,13.928400000000002,13.928400000000002,92,28,58.0,0.0
2019-11-14T10:34:50+00:00,-37.76921460404992,144.99755004420877,0.03243,58.200000000000045,58.200000000000045,14.1768,14.1768,91,28,71.0,0.0
2019-11-14T10:34:53+00:00,-37.76919549331069,144.99739355407655,0.04482,58.0,58.0,15.224400000000001,15.224400000000001,87,28,61.0,0.0
2019-11-14T10:34:54+00:00,-37.76918870396912,144.99733957462013,0.04949,58.0,58.0,16.8048,16.8048,82,28,67.0,0.0
2019-11-14T10:34:56+00:00,-37.76917336508632,144.99722524546087,0.05902,58.200000000000045,58.200000000000045,17.334000000000003,17.334000000000003,78,28,64.0,0.0
2019-11-14T10:35:01+00:00,-37.76913246139884,144.9969044700265,0.08467,57.799999999999955,57.799999999999955,19.3824,19.3824,75,28,64.0,0.0
2019-11-14T10:35:02+00:00,-37.76912466622889,144.9968421086669,0.09009,57.60000000000002,57.60000000000002,19.515600000000003,19.515600000000003,77,28,59.0,0.0
2019-11-14T10:35:05+00:00,-37.769105890765786,144.99665519222617,0.10704999999999999,57.60000000000002,57.60000000000002,20.7936,20.7936,81,28,60.0,0.0
2019-11-14T10:35:07+00:00,-37.7690929826349,144.99652745202184,0.11885,57.799999999999955,57.799999999999955,21.3984,21.3984,85,28,62.0,0.0
