timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_altitude@m,heart_rate@bpm,cadence@rpm,temperature@C,fractional_cadence@rpm,enhanced_speed@km/h
2021-07-09T09:18:43+00:00,,,0.0,28.0,107,0,19,0.0,
2021-07-09T09:18:44+00:00,,,0.0,28.0,107,0,19,0.0,0.0
2021-07-09T09:18:49+00:00,,,0.0,27.600000000000023,106,0,19,0.0,0.0
2021-07-09T09:18:55+00:00,-37.80258430168033,144.987629391253,0.0,28.200000000000045,107,78,20,0.5,10.749600000000001
2021-07-09T09:18:58+00:00,-37.80247760005295,144.9876283854246,0.011,28.399999999999977,110,78,20,0.0,10.648800000000001
2021-07-09T09:19:01+00:00,-37.802408365532756,144.987684879452,0.01959,28.399999999999977,114,79,20,0.0,10.4472
2021-07-09T09:19:02+00:00,-37.80237643048167,144.98768311925232,0.02308,27.799999999999955,116,79,20,0.0,10.4472
2021-07-09T09:19:04+00:00,-37.80231574550271,144.98768060468137,0.02953,27.799999999999955,120,78,20,0.5,10.4472
2021-07-09T09:19:06+00:00,-37.80227182433009,144.98768848367035,0.034140000000000004,27.799999999999955,123,78,20,0.0,10.7172
2021-07-09T09:19:08+00:00,-37.802227567881346,144.98772209510207,0.03986,27.799999999999955,124,77,20,0.0,11.185200000000002
2021-07-09T09:19:14+00:00,-37.802094630897045,144.98777112923563,0.05407,27.799999999999955,126,77,20,0.0,10.882800000000001
2021-07-09T09:19:15+00:00,-37.80207158066332,144.98778630048037,0.05665,27.799999999999955,127,78,20,0.0,10.882800000000001
2021-07-09T09:19:16+00:00,-37.80205104500055,144.98780088499188,0.05884,28.0,130,78,20,0.0,10.7172
2021-07-09T09:19:18+00:00,-37.80203771777451,144.98784178867936,0.06257,27.799999999999955,133,77,20,0.0,10.4472
2021-07-09T09:19:20+00:00,-37.80203738249838,144.9879060778767,0.06813,27.799999999999955,137,74,20,0.0,10.278
2021-07-09T09:19:22+00:00,-37.80202195979655,144.98797237873077,0.07368999999999999,27.799999999999955,140,76,20,0.0,10.245600000000001
2021-07-09T09:19:27+00:00,-37.80204257927835,144.9881323054433,0.08784,27.600000000000023,143,77,20,0.0,9.943200000000001
2021-07-09T09:19:32+00:00,-37.80207107774913,144.988295417279,0.10251,27.399999999999977,143,78,20,0.0,9.6408
2021-07-09T09:19:37+00:00,-37.802089769393206,144.98847068287432,0.11798,26.799999999999955,144,76,19,0.0,9.5076
2021-07-09T09:19:39+00:00,-37.802112735807896,144.9885237403214,0.12326999999999999,26.799999999999955,144,76,19,0.0,9.5076
2021-07-09T09:19:43+00:00,-37.802113154903054,144.98865927569568,0.13448,27.0,147,78,19,0.0,9.6084
2021-07-09T09:19:46+00:00,-37.80211139470339,144.98877821490169,0.14473,27.0,147,77,19,0.0,9.4392
2021-07-09T09:19:51+00:00,-37.80212874524295,144.9889426678419,0.15915,27.0,148,75,19,0.0,9.5724
2021-07-09T09:19:52+00:00,-37.802129834890366,144.9889791291207,0.16213,27.0,149,75,19,0.0,9.5724
2021-07-09T09:19:57+00:00,-37.80216721817851,144.98917006887496,0.17937999999999998,27.399999999999977,148,75,19,0.5,9.5076
2021-07-09T09:20:03+00:00,-37.802207032218575,144.98935053125024,0.19586,27.399999999999977,145,75,19,0.0,9.270000000000001
2021-07-09T09:20:06+00:00,-37.80222572386265,144.98942798003554,0.20292,27.399999999999977,144,77,19,0.0,9.1692
2021-07-09T09:20:12+00:00,-37.80224743299186,144.98963476158679,0.22116,28.0,144,76,19,0.0,9.3384
2021-07-09T09:20:13+00:00,-37.802248606458306,144.98967926949263,0.22496000000000002,28.0,145,76,19,0.0,9.370800000000001
2021-07-09T09:20:17+00:00,-37.80226293951273,144.9898116197437,0.23642,28.200000000000045,148,76,19,0.5,9.270000000000001
2021-07-09T09:20:20+00:00,-37.80226545408368,144.98991790227592,0.24575999999999998,28.399999999999977,151,75,19,0.5,9.2052
2021-07-09T09:20:26+00:00,-37.80226252041757,144.9900761526078,0.25975,28.399999999999977,151,74,19,0.5,9.0684
2021-07-09T09:20:32+00:00,-37.802297892048955,144.99030120670795,0.27996,28.399999999999977,151,75,19,0.5,8.802
2021-07-09T09:20:36+00:00,-37.802316499873996,144.99046021141112,0.29413,28.399999999999977,154,75,19,0.0,8.935200000000002
