timestamp,position_lat@deg,position_long@deg,distance@km,enhanced_speed@km/h,enhanced_altitude@m,vertical_oscillation@mm,stance_time_percent@percent,stance_time@ms,vertical_ratio@percent,stance_time_balance@percent,step_length@mm,heart_rate@bpm,cadence@rpm,temperature@C,activity_type,fractional_cadence@rpm
2020-06-11T06:28:53+00:00,-37.821026081219316,144.9427044019103,0.0,0.0,7.199999999999989,284.0,20.0,223.0,55.34,48.68,221.0,84,55,27,running,0.0
2020-06-11T06:28:54+00:00,-37.821026081219316,144.9427044019103,0.00136,4.903200000000001,7.399999999999977,115.0,33.5,255.0,55.34,48.68,221.0,87,80,27,running,0.5
2020-06-11T06:28:56+00:00,-37.82103354111314,144.94272862561047,0.00411,4.9716000000000005,7.399999999999977,112.2,33.75,254.0,52.12,49.06,223.0,92,81,27,running,0.0
2020-06-11T06:28:57+00:00,-37.82103463076055,144.94276081211865,0.0056500000000000005,5.562,7.399999999999977,120.0,34.0,253.0,52.12,49.06,223.0,92,81,27,running,0.0
2020-06-11T06:28:58+00:00,-37.82103672623634,144.94278771802783,0.00785,7.9236,7.0,124.0,33.75,250.0,52.12,49.06,223.0,94,81,27,running,0.5
2020-06-11T06:29:00+00:00,-37.82104209065437,144.94283817708492,0.01489,14.313600000000001,7.399999999999977,120.0,34.0,250.0,11.03,48.75,1010.0,94,82,27,running,0.5
2020-06-11T06:29:01+00:00,-37.821052987128496,144.94286751374602,0.01891,14.4756,7.199999999999989,111.2,34.25,249.0,10.71,48.65,1054.0,94,83,27,running,0.5
2020-06-11T06:29:02+00:00,-37.82104276120663,144.94288880378008,0.022940000000000002,14.5116,7.199999999999989,109.2,34.75,251.0,10.71,48.65,1054.0,100,83,27,running,0.5
2020-06-11T06:29:06+00:00,-37.82098635099828,144.94298511184752,0.038939999999999995,14.277600000000001,6.800000000000011,105.2,35.5,255.0,9.93,48.43,1032.0,106,83,27,running,0.5
2020-06-11T06:29:07+00:00,-37.82097218558192,144.94300413876772,0.0429,14.2416,6.800000000000011,105.2,35.5,255.0,10.15,48.56,989.0,107,83,27,running,0.5
2020-06-11T06:29:09+00:00,-37.82093740068376,144.94304051622748,0.05075,14.112,7.199999999999989,104.2,35.5,252.0,10.25,48.56,982.0,110,85,27,running,0.5
2020-06-11T06:29:12+00:00,-37.8209129255265,144.9430783186108,0.06251,14.112,7.399999999999977,104.2,35.75,252.0,10.03,48.65,1091.0,114,85,26,running,0.5
2020-06-11T06:29:13+00:00,-37.82090571708977,144.94309139437973,0.06643,14.112,7.199999999999989,107.2,36.25,256.0,10.03,48.65,1091.0,115,84,26,running,0.5
2020-06-11T06:29:16+00:00,-37.82088316977024,144.94312450289726,0.07812999999999999,14.0292,7.399999999999977,107.2,36.25,256.0,9.84,48.65,1058.0,117,85,26,running,0.0
2020-06-11T06:29:20+00:00,-37.82087529078126,144.94320974685252,0.09370999999999999,14.0076,7.199999999999989,107.2,36.25,256.0,10.25,48.56,996.0,119,85,26,running,0.0
2020-06-11T06:29:22+00:00,-37.820910243317485,144.94330203160644,0.10144,13.874400000000001,7.199999999999989,102.5,36.0,254.0,10.25,48.56,971.0,121,84,26,running,0.5
2020-06-11T06:29:27+00:00,-37.82096765935421,144.9434546660632,0.12072,13.878,6.600000000000023,101.5,36.75,258.0,10.15,48.46,964.0,124,85,26,running,0.0
2020-06-11T06:29:31+00:00,-37.82097939401865,144.94358835741878,0.13612,13.798800000000002,6.600000000000023,98.5,37.0,260.0,10.25,48.28,958.0,128,85,26,running,0.5
2020-06-11T06:29:32+00:00,-37.82097939401865,144.9436347093433,0.13995,13.784400000000002,6.600000000000023,101.5,37.0,260.0,10.34,48.28,956.0,128,85,26,running,0.0
2020-06-11T06:29:36+00:00,-37.82103622332215,144.94385079480708,0.15518,13.6728,6.600000000000023,96.5,37.5,264.0,9.93,47.96,970.0,130,85,26,running,0.0
2020-06-11T06:29:39+00:00,-37.821078887209296,144.94405020028353,0.16641999999999998,13.4712,6.600000000000023,98.5,37.25,261.0,9.56,48.18,1049.0,131,85,26,running,0.5
2020-06-11T06:29:41+00:00,-37.82111568376422,144.94414935819805,0.17392,13.536,6.800000000000011,97.5,37.25,260.0,9.25,48.31,1067.0,132,86,26,running,0.0
2020-06-11T06:29:47+00:00,-37.821241579949856,144.94439586997032,0.19648,13.5036,7.0,95.5,37.75,265.0,8.18,48.75,1156.0,133,85,26,running,0.5
2020-06-11T06:29:48+00:00,-37.82125608064234,144.94442847557366,0.20021,13.4712,7.0,95.5,37.75,265.0,8.18,48.75,1161.0,132,85,26,running,0.5
2020-06-11T06:29:53+00:00,-37.8213307633996,144.94458488188684,0.21878999999999998,13.302,7.199999999999989,95.5,37.75,265.0,8.18,48.75,1166.0,133,85,26,running,0.5
2020-06-11T06:29:55+00:00,-37.82134601846337,144.94460164569318,0.22616999999999998,13.302,7.199999999999989,95.5,37.75,265.0,8.28,48.75,1152.0,134,85,26,running,0.5
2020-06-11T06:29:56+00:00,-37.821344174444675,144.94460952468216,0.22988,13.3344,7.199999999999989,96.5,37.5,264.0,8.28,48.75,1152.0,135,84,26,running,0.5
2020-06-11T06:29:58+00:00,-37.82131995074451,144.94463559240103,0.23729,13.3344,7.0,96.5,37.5,264.0,9.06,48.75,1011.0,135,84,26,running,0.5
2020-06-11T06:30:04+00:00,-37.82128483057022,144.94475017301738,0.25947000000000003,13.2372,7.0,97.5,37.25,263.0,10.15,48.65,929.0,138,84,25,running,0.5
2020-06-11T06:30:05+00:00,-37.82128181308508,144.94476903229952,0.26315,13.233600000000001,6.800000000000011,97.5,37.25,263.0,10.25,48.75,916.0,137,84,25,running,0.5
2020-06-11T06:30:11+00:00,-37.821318693459034,144.94497941806912,0.2852,13.302,7.399999999999977,99.5,37.0,262.0,10.81,48.75,891.0,139,84,25,running,0.5
